MoleculeID,LogWS_exp,LogWS_pred,WS_predRange,AD_WS,AD_index_WS,Conf_index_WS,LogWS_CAS_neighbor_1,LogWS_CAS_neighbor_2,LogWS_CAS_neighbor_3,LogWS_CAS_neighbor_4,LogWS_CAS_neighbor_5,LogWS_InChiKey_neighbor_1,LogWS_InChiKey_neighbor_2,LogWS_InChiKey_neighbor_3,LogWS_InChiKey_neighbor_4,LogWS_InChiKey_neighbor_5,LogWS_DTXSID_neighbor_1,LogWS_DTXSID_neighbor_2,LogWS_DTXSID_neighbor_3,LogWS_DTXSID_neighbor_4,LogWS_DTXSID_neighbor_5,LogWS_Exp_neighbor_1,LogWS_Exp_neighbor_2,LogWS_Exp_neighbor_3,LogWS_Exp_neighbor_4,LogWS_Exp_neighbor_5,LogWS_pred_neighbor_1,LogWS_pred_neighbor_2,LogWS_pred_neighbor_3,LogWS_pred_neighbor_4,LogWS_pred_neighbor_5,XLogP,naasC,minHBa,MLFER_A,nHBAcc,MAXDN,MLFER_E,mindNH,MDEO_11,apol,minHsOH
DTXSID0024183,-0.23,-0.23,[-0.29:-0.17],1,1,0.948,96-33-3,108-05-4,80-62-6,79-20-9,141-78-6,BAPJBEWLBFYGME-UHFFFAOYSA-N,XTXRWKRVRITETP-UHFFFAOYSA-N,VVQNEPGJFQJSBK-UHFFFAOYSA-N,KXKVLQRXCPHEJC-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,DTXSID0024183,DTXSID3021431,DTXSID2020844,DTXSID4021767,DTXSID1022001,-0.23,-0.63,-0.81,0.49,-0.04,-0.37,-0.4,-0.55,-0.19,-0.49,0.533,0,4.14236111111111,0.003,2,2.06018518518519,0.207,0,0,12.644758,0
DTXSID3025590,-3.3,-3.3,[-3.3:-3.27],1,1,0.955,96-37-7,4050-45-7,592-41-6,110-53-2,107-82-4,GDOPTJXRTPNYNR-UHFFFAOYSA-N,RYPKRALMXUUNKS-UHFFFAOYSA-N,LIKMAJRDDDTEIG-UHFFFAOYSA-N,YZWKKMVJZFACSU-UHFFFAOYSA-N,YXZFFTJAHVMMLF-UHFFFAOYSA-N,DTXSID3025590,DTXSID90881224,DTXSID4025402,DTXSID3049203,DTXSID7059353,-3.3,-3.23,-3.23,-3.07,-2.89,-3.16,-3.13,-3.15,-3.05,-3.12,3.353,0,0,0.003,0,0.287037037037037,0.233,0,0,18.561516,0
DTXSID50893560,-5.88,-5.88,[-5.98:-5.88],1,1,0.774,96383-55-0,1644-11-7,957209-18-6,297730-93-9,17527-29-6,HIRPFUWZIZCTAN-UHFFFAOYSA-N,RJBJXVAPYONTFE-UHFFFAOYSA-N,YRGYOFYTTFLPQM-UHFFFAOYSA-N,HHBBIOLEJRWIGU-UHFFFAOYSA-N,VPKQPPJQTZJZDB-UHFFFAOYSA-N,DTXSID50893560,DTXSID30880150,DTXSID80889254,DTXSID90870315,DTXSID9038840,-5.88,-8.19,-9.11,-7.65,-6.04,-7.63,-6.96,-7.09,-7.36,-7.13,7.298,0,-0.271377608319947,0.003,2,9.18833670582431,-0.654,0,0,34.385758,0
DTXSID5020601,-0.71,-0.71,[-0.76:-0.66],1,1,0.897,96-45-7,625-53-6,109-57-9,51-17-2,110-85-0,PDQAZBWRQCGBEV-UHFFFAOYSA-N,GMEHFXXZSWDEDB-UHFFFAOYSA-N,HTKFORQRBXIQHD-UHFFFAOYSA-N,HYZJCKYKOHLVJF-UHFFFAOYSA-N,GLUUGHFHXGJENI-UHFFFAOYSA-N,DTXSID5020601,DTXSID0060804,DTXSID3024449,DTXSID8024573,DTXSID1021164,-0.71,-0.64,-0.27,-1.77,0.86,-0.31,-0.17,-0.69,-2.06,0.41,-0.085,0,3.20318930041152,0.49,2,0.385545267489712,1.068,0,0,14.380758,0
DTXSID9030258,0.17,0.16,[0.09:0.17],1,1,0.871,96-47-9,5614-38-0,557-40-4,13423-15-9,142-68-7,JWUJQDFVADABEY-UHFFFAOYSA-N,LZTCEQQSARXBHE-UHFFFAOYSA-N,ATVJXMYDOSMEPO-UHFFFAOYSA-N,LJPCNSSTRWGCMZ-UHFFFAOYSA-N,DHXVGJBLRPWPCS-UHFFFAOYSA-N,DTXSID9030258,DTXSID90204671,DTXSID8060321,DTXSID40871216,DTXSID3059719,0.17,-0.64,-0.02,0.09,-0.03,-0.38,0.07,-0.43,0.01,0.05,0.986,0,5.15277777777778,0.003,1,0.787037037037037,0.246,0,0,16.26993,0
DTXSID6020224,1.07,1.04,[0.86:1.07],1,1,0.802,96-48-0,3068-88-0,57-57-8,591-12-8,547-65-9,YEJRWHAVMIAJKC-UHFFFAOYSA-N,GSCLMSFRWBPUSK-UHFFFAOYSA-N,VEZXCJBBBCKRPI-UHFFFAOYSA-N,QOTQFLOTGBBMEX-UHFFFAOYSA-N,GSLDEZOOOSBFGP-UHFFFAOYSA-N,DTXSID6020224,DTXSID1020223,DTXSID8021197,DTXSID7047693,DTXSID2074663,1.07,-0.34,0.71,-0.29,0.18,-0,0.59,0.24,-0.25,-0.37,0.219,0,4.51388888888889,0.003,2,1.71296296296296,0.4,0,0,12.644758,0
DTXSID5032573,-7.35,-7.35,[-7.4:-7.3],1,1,0.816,96489-71-3,4979-32-2,51308-54-4,52645-53-1,67375-30-8|52315-07-8|65731-84-2,DWFZBUWUXWZWKD-UHFFFAOYSA-N,CMAUJSNXENPPOF-UHFFFAOYSA-N,ZZVVDIVWGXTDRQ-UHFFFAOYSA-N,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,DTXSID5032573,DTXSID3027584,DTXSID70866190,DTXSID8022292,DTXSID7041201|DTXSID1023998|DTXSID80274146,-7.35,-6.79,-5.57,-6.67,-7.45,-6.22,-6.31,-6.15,-6.31,-6.73,7.621,2,-1.23893673364408,0.003,3,1.88708488179222,1.732,0,0,58.191825,0
DTXSID2026600,1.06,1.04,[0.74:1.06],1,1,0.719,96-49-1,108-32-7,105-56-6,NOCAS_871241,7085-85-0,KMTRUDSVKNLOMY-UHFFFAOYSA-N,RUOJZAUFBMNUDX-UHFFFAOYSA-N,ZIUSEGSNTOUIPT-UHFFFAOYSA-N,BMJFWKRWVAQUPA-UHFFFAOYSA-N,FGBJXOREULPLGL-UHFFFAOYSA-N,DTXSID2026600,DTXSID2026789,DTXSID9026718,DTXSID90871241,DTXSID1025279,1.06,0.23,-0.75,0.25,-6.72,-1.41,-1.31,-0.59,-1,0.11,0.202,0,4.29166666666667,0.003,3,2.21296296296296,0.413,0,0,10.353172,0
DTXSID5058228,-4.49,-4.49,[-4.56:-4.42],1,1,0.906,96525-23-4,117428-22-5,69806-50-4|79241-46-6,141517-21-7,115-89-9,FJHPWTNQCKPYBV-UHFFFAOYSA-N,IBSNKSODLGJUMQ-UHFFFAOYSA-N,VAIZTNZGPYBOGF-UHFFFAOYSA-N,ONCZDRURRATYFI-UHFFFAOYSA-N,VOWPVJACXJNHBC-UHFFFAOYSA-N,DTXSID5058228,DTXSID9047542,DTXSID3034612|DTXSID0034855,DTXSID4032580,DTXSID7059432,-4.49,-5.07,-5.56,-5.83,-2.12,-4.82,-5.24,-5.09,-4.92,-3.45,6.156,3,5.62063940854119,0.003,3,5.72135778588295,1.519,0,0,45.390102,0
DTXSID70454758,-6.64,-6.65,[-6.81:-6.49],1,1,0.876,96624-52-1,105351-42-6,92263-41-7,129738-34-7,112-88-9,QYGWJCMCLQAINT-UHFFFAOYSA-N,NQFRXZWQQRMBCY-UHFFFAOYSA-N,KDVKBFMGDZIYON-UHFFFAOYSA-N,ALEUVXQGVOQDBD-UHFFFAOYSA-N,CCCMONHAUSKTEQ-UHFFFAOYSA-N,DTXSID70454758,DTXSID001177923,DTXSID50620974,DTXSID501010227,DTXSID3026932,-6.64,-5.52,-6.75,-6.94,-9.82,-7.05,-7.17,-6.96,-6.59,-7.23,10.227,0,0,0.003,0,0.248015522503257,0.396,0,0,57.444548,0
DTXSID4021341,-2.65,-2.66,[-2.84:-2.65],1,1,0.717,96-69-5,90-66-4,97-18-7,1867-85-2,163222-33-1,HXIQYSLFEXIOAV-UHFFFAOYSA-N,MQWCQFCZUNBTCM-UHFFFAOYSA-N,JFIOVJDNOJYLKP-UHFFFAOYSA-N,DTWBOPJMZJGHEW-UHFFFAOYSA-N,OLNTVTPDXPETLC-UHFFFAOYSA-N,DTXSID4021341,DTXSID7059012,DTXSID9021342,DTXSID80877752,DTXSID1044223,-2.65,-7.65,-4.95,-4.3,-4.68,-6.02,-3.49,-3.4,-4.19,-5.19,6.903,8,-1.5054012345679,1.089,0,2.15354938271605,1.954,0,0.1,63.2277899999999,0.355789120808511
DTXSID2026602,-3.77,-3.77,[-3.84:-3.7],1,1,0.842,96-76-4,120-95-6,5510-99-6,128-39-2,2078-54-8,ICKWICRCANNIBI-UHFFFAOYSA-N,WMVJWKURWRGJCI-UHFFFAOYSA-N,FHTGJZOULSYEOB-UHFFFAOYSA-N,DKCPKDPYUFEZCP-UHFFFAOYSA-N,OLBCVFGFOZPWHH-UHFFFAOYSA-N,DTXSID2026602,DTXSID9026974,DTXSID0044440,DTXSID6027052,DTXSID6023523,-3.77,-4.89,-5.06,-4.92,-3.16,-4.57,-4.98,-4.59,-4.7,-3.66,5.845,3,9.83630999622071,0.546,0,1.26805555555556,0.803,0,0,40.111446,0.450581065759637
DTXSID5024479,-2.32,-2.32,[-2.33:-2.31],1,1,0.943,96-91-3,29267-75-2,25141-25-7,85-38-1,6635-20-7,QXYMVUZOGFVPGH-UHFFFAOYSA-N,QQUHPUBORFQPNZ-UHFFFAOYSA-N,OWEDBRWCJFWVFZ-UHFFFAOYSA-N,WWWFHFGUOIQNJC-UHFFFAOYSA-N,ZEHYRTJBFMZHCY-UHFFFAOYSA-N,DTXSID5024479,DTXSID301015326,DTXSID70179818,DTXSID80234048,DTXSID2075344,-2.32,-2.27,-1.94,-2.15,-2.45,-2.12,-2.7,-2.16,-2.17,-2.73,1.864,4,5.13814814814815,0.177,1,2.94574074074074,1.597,0,2.25160006420102,21.203965,0.675898526077098
DTXSID2059142,-2.37,-2.37,[-2.37:-2.33],1,1,0.88,96-97-9,303-07-1,480-67-1,586-11-8,116313-85-0,PPDRLQLKHRZIJC-UHFFFAOYSA-N,AKEUNCKRJATALU-UHFFFAOYSA-N,YBZAVRDNSPUMFK-UHFFFAOYSA-N,UEMBNLWZFIWQFL-UHFFFAOYSA-N,BBFJODMCHICIAA-UHFFFAOYSA-N,DTXSID2059142,DTXSID1059785,DTXSID40197387,DTXSID80207318,DTXSID60151345,-2.37,-1.21,-2.05,-1.66,-1.94,-1.85,-2.15,-2.04,-2.59,-2.62,1.94,3,8.48927626606198,0.977,2,3.06833333333333,1.23,0,2.25160006420102,20.763965,0.681523526077098
DTXSID10629100,-4.69,-4.42,[-4.69:-3.87],1,1,0.798,97042-18-7,1364731-90-7,69335-91-7|83066-88-0,36701-89-0,110140-89-1,FKZIDBGIZLBDDF-UHFFFAOYSA-N,AGNCPLAEUFOQPN-UHFFFAOYSA-N,YUVKUEAFAVKILW-UHFFFAOYSA-N,OBRGOFGSXWAVNZ-UHFFFAOYSA-N,GLLPUTYLZIKEGF-UHFFFAOYSA-N,DTXSID10629100,DTXSID201035882,DTXSID3058163|DTXSID0058194,DTXSID60957940,DTXSID90872935,-4.69,-4.54,-3.91,-2.84,-4.64,-4.17,-4.13,-3.72,-4.01,-4.03,3.427,4,5.29741775663944,0.546,2,5.62178642290249,2.001,0,0.721124785153704,41.843102,0.613896067457957
DTXSID4020535,-7.63,-7.63,[-7.71:-7.55],1,1,0.913,971-15-3,120-78-5,3741-80-8,119-91-5,225-11-6,HPFHYRNETZEPIV-UHFFFAOYSA-N,AFZSMODLJJCVPP-UHFFFAOYSA-N,VILGDADBAQFRJE-UHFFFAOYSA-N,WPTCSQBWLUUYDV-UHFFFAOYSA-N,JEGZRTMZYUDVBF-UHFFFAOYSA-N,DTXSID4020535,DTXSID1020146,DTXSID1041394,DTXSID8059500,DTXSID9075371,-7.63,-4.52,-8.36,-5.4,-5.81,-7.35,-6.73,-4.96,-5.42,-6.82,4.536,0,-0.124142491032623,0.003,2,0.772290639180771,3.756,0,0,59.85586,0
DTXSID7026605,0.52,0.52,[0.5:0.54],1,1,0.908,97-30-3,3416-24-8,87-96-7,87-72-9,145-73-3,HOVAGTYPODGVJG-UHFFFAOYSA-N,MSWZFWKMSRAUBD-UHFFFAOYSA-N,SHZGCJCMOBCMKK-UHFFFAOYSA-N,SRBFZHDQGSBBOR-UHFFFAOYSA-N,GXEKYRXVRROBEV-UHFFFAOYSA-N,DTXSID7026605,DTXSID4023098,DTXSID501016770,DTXSID5052836,DTXSID7024081,0.52,0.27,0.78,0.39,-0.27,0.16,0.27,0.17,0.31,0.14,-1.607,0,4.69976851851852,0.849,6,2.69828703703704,0.948,0,1.48674775909844,26.467102,0.535
DTXSID8023719,NaN,-4.64,[-5.72:-3.56],1,0.391,0.434,84449-90-1,76280-91-6,163222-33-1,96-69-5,97-18-7,GZUITABIAKMVPG-UHFFFAOYSA-N,ROZUQUDEWZIBHV-UHFFFAOYSA-N,OLNTVTPDXPETLC-UHFFFAOYSA-N,HXIQYSLFEXIOAV-UHFFFAOYSA-N,JFIOVJDNOJYLKP-UHFFFAOYSA-N,DTXSID3023550,DTXSID7058179,DTXSID1044223,DTXSID4021341,DTXSID9021342,-5.97,-4.51,-4.68,-2.65,-4.95,-5.42,-5.34,-5.19,-6.02,-3.4,3.516,8,-1.74446274216373,1.267,3,2.39261089031188,2.776,0,0.291683339049615,68.253411,0.383246432447562
DTXSID4040719,NaN,-2.27,[-2.83:-1.81],1,0.683,0.668,59-63-2,93-68-5,24691-80-3,5437-98-9,92-15-9,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,TVZIWRMELPWPPR-UHFFFAOYSA-N,JFSPBVWPKOEZCB-UHFFFAOYSA-N,SWAJJKROCOJICG-UHFFFAOYSA-N,KYYRTDXOHQYZPO-UHFFFAOYSA-N,DTXSID4023171,DTXSID3026562,DTXSID8058035,DTXSID7044689,DTXSID9026558,-2.46,-1.85,-3.3,-1.9,-1.81,-3.85,-1.92,-2.35,-1.78,-1.84,3.163,3,2.70898148148148,-0.088,3,1.92180272108844,1.15,0,0.25,33.825895,0
DTXSID2026606,-3.53,-3.53,[-3.53:-3.46],1,1,0.803,97-39-2,68339-75-3,102-06-7,492-80-8,569-61-9,OPNUROKCUBTKLF-UHFFFAOYSA-N,BIJOTHRFGRTFPM-UHFFFAOYSA-N,OWRCNXZUPFZXOS-UHFFFAOYSA-N,JPIYZTWMUGTEHX-UHFFFAOYSA-N,AFAIELJLZYUNPW-UHFFFAOYSA-N,DTXSID2026606,DTXSID10877806,DTXSID3025178,DTXSID7043821,DTXSID1021247,-3.53,-2.73,-2.32,-1.43,-1.98,-2.24,-2.83,-3,-3.49,-2.6,5.59,4,3.05807445200302,0.391,3,1.39018518518519,1.985,7.93467120181406,0,41.035481,0
DTXSID80893715,-7.69,-7.69,[-7.77:-7.61],1,1,0.844,97416-84-7,21850-44-2,40470-68-6,56073-10-0,552-22-7,IYOVSGHZOIZSDC-UHFFFAOYSA-N,LXIZRZRTWSDLKK-UHFFFAOYSA-N,HZAWHDJKNZWAAR-UHFFFAOYSA-N,XDXSRIVLWONVPW-UHFFFAOYSA-N,SHOKWSLXDAIZPP-UHFFFAOYSA-N,DTXSID80893715,DTXSID3032129,DTXSID5068231,DTXSID5032529,DTXSID3046081,-7.69,-9.82,-7.14,-8.14,-6.84,-8.45,-7.54,-8.13,-7.46,-7.72,12.241,8,6.53795478692609,0.003,0,1.1761562992824,3.725,0,0,82.4870319999999,0
DTXSID9020617,-2.29,-2.29,[-2.31:-2.27],1,1,0.979,97-53-0,97-54-1|5932-68-3,2785-87-7,1563-38-8,93-51-6,RRAFCDWBNXTKKO-UHFFFAOYSA-N,BJIOGJUNALELMI-UHFFFAOYSA-N,PXIKRTCSSLJURC-UHFFFAOYSA-N,WJGPNUBJBMCRQH-UHFFFAOYSA-N,PETRWTHZSKVLRE-UHFFFAOYSA-N,DTXSID9020617,DTXSID7022413|DTXSID50872350,DTXSID2047199,DTXSID2027414,DTXSID6047105,-2.29,-2.51,-2.18,-2.18,-1.82,-2.24,-2.17,-2.26,-2.21,-2.08,2.484,3,4.94765778533636,0.295,0,1.49508125472411,0.917,0,0,27.205516,0.627280683106576
DTXSID7022413,-2.51,-2.51,[-2.51:-2.47],1,1,0.911,97-54-1|5932-68-3,97-53-0,2785-87-7,1563-38-8,93-51-6,BJIOGJUNALELMI-UHFFFAOYSA-N,RRAFCDWBNXTKKO-UHFFFAOYSA-N,PXIKRTCSSLJURC-UHFFFAOYSA-N,WJGPNUBJBMCRQH-UHFFFAOYSA-N,PETRWTHZSKVLRE-UHFFFAOYSA-N,DTXSID7022413|DTXSID50872350,DTXSID9020617,DTXSID2047199,DTXSID2027414,DTXSID6047105,-2.51,-2.29,-2.18,-2.18,-1.82,-2.17,-2.24,-2.26,-2.21,-2.08,2.805,3,4.94806594860166,0.295,0,1.49467309145881,0.926,0,0,27.205516,0.63031887755102
DTXSID9021633,-0.89,-0.89,[-0.92:-0.86],1,1,0.962,97-61-0,88-09-5,142-62-1,116-53-0,503-74-2,OVBFMEVBMNZIBR-UHFFFAOYSA-N,OXQGTIUCKGYOAA-UHFFFAOYSA-N,FUZZWVXGSFPDMH-UHFFFAOYSA-N,WLAMNBDJUVNPJU-UHFFFAOYSA-N,GWYFCOCPABKNJV-UHFFFAOYSA-N,DTXSID9021633,DTXSID2041418,DTXSID7021607,DTXSID5021621,DTXSID5029182,-0.89,-0.81,-1.05,-0.36,-0.4,-0.78,-0.86,-1.01,-0.55,-0.55,1.604,0,8.31310185185185,0.591,2,2.35476851851852,0.137,0,0.5,20.165516,0.736388888888889
DTXSID7047728,NaN,-1.29,[-1.32:-1.26],1,0.944,0.962,106-36-5,637-78-5,110-19-0,105-54-4,105-46-4,MCSINKKTEDDPNK-UHFFFAOYSA-N,IJMWOMHMDSDKGK-UHFFFAOYSA-N,GJRQTCIYDGXPES-UHFFFAOYSA-N,OBNCKNCVKJNDBV-UHFFFAOYSA-N,DCKVNWZUADLDEH-UHFFFAOYSA-N,DTXSID4042337,DTXSID6060927,DTXSID5026837,DTXSID6040111,DTXSID0047612,-1.34,-1.29,-1.25,-1.29,-1.27,-1.26,-1.27,-1.25,-1.29,-1.23,1.21,0,4.66435185185185,0.003,2,1.78472222222222,0.065,0,0,20.165516,0
DTXSID1025308,-1.32,-1.32,[-1.39:-1.25],1,1,0.909,97-63-2,140-88-5,108-22-5,96-05-9,591-87-7,SUPCQIBBMFXVTL-UHFFFAOYSA-N,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,HETCEOQFVDFGSY-UHFFFAOYSA-N,FBCQUCJYYPMKRO-UHFFFAOYSA-N,FWZUNOYOVVKUNF-UHFFFAOYSA-N,DTXSID1025308,DTXSID4020583,DTXSID3031492,DTXSID2021816,DTXSID9024437,-1.32,-0.78,-0.48,-1.77,-0.55,-1,-0.69,-0.78,-1.71,-0.59,1.137,0,4.56481481481481,0.003,2,1.97916666666667,0.215,0,0,18.83193,0
DTXSID6029127,0.93,0.92,[0.86:0.98],1,1,0.875,97-64-3,91890-87-8,547-64-8,138-22-7,999-61-1,LZCLXQDLBQLTDK-UHFFFAOYSA-N,HMCVHEYVNMVFDP-UHFFFAOYSA-N,LPEKGGXMPWTOCB-UHFFFAOYSA-N,MRABAEUHTLLEML-UHFFFAOYSA-N,GWZMWHWAWHPNHN-UHFFFAOYSA-N,DTXSID6029127,DTXSID60875615,DTXSID0027197,DTXSID7042196,DTXSID0022143,0.93,0.36,0.98,-0.56,0.89,0.39,0.51,0.64,-0.16,0.12,0.153,0,4.41435185185185,0.098,3,2.32412037037037,0.259,0,0.333333333333333,17.87393,0.703402777777778
DTXSID2026608,-0.23,-0.22,[-0.37:-0.07],1,1,0.924,97-65-4,498-23-7,110-17-8,110-94-1,505-70-4|3588-17-8,LVHBHZANLOWSRM-UHFFFAOYSA-N,HNEGQIOMVPPMNR-UHFFFAOYSA-N,VZCYOOQTPOCHFL-UHFFFAOYSA-N,JFCQEDHGNNZCLN-UHFFFAOYSA-N,TXXHDPDFNKHHGW-UHFFFAOYSA-N,DTXSID2026608,DTXSID601019903,DTXSID3021518,DTXSID2021654,DTXSID8049674|DTXSID9052848,-0.23,0.78,-1.22,1.04,-2.85,-0.14,-0.62,-0.32,-0.66,-0.5,-0.406,0,8.00861111111111,1.179,4,2.93296296296296,0.399,0,1.62865056995694,16.008758,0.824513888888889
DTXSID7061356,-4.43,-4.43,[-4.48:-4.38],1,1,0.979,976-56-7,65140-91-2,113614-08-7,56425-91-3,69806-50-4|79241-46-6,GJDRKHHGPHLVNI-UHFFFAOYSA-N,WBSRIXCTCFFHEF-UHFFFAOYSA-N,FFQPZWRNXKPNPX-UHFFFAOYSA-N,VEVZCONIUDBCDC-UHFFFAOYSA-N,VAIZTNZGPYBOGF-UHFFFAOYSA-N,DTXSID7061356,DTXSID9044249,DTXSID7057941,DTXSID3024108,DTXSID3034612|DTXSID0034855,-4.43,-2.46,-5.03,-3.44,-5.56,-4.44,-4.48,-4.25,-3.76,-5.09,5.469,4,5.54931728710002,0.384,3,4.92092130679432,0.989,0,0.142857142857143,62.282169,0.260301752645502
DTXSID7026609,NaN,-1.81,[-2.49:-1.2],1,0.765,0.695,109-13-7,2052-15-5,112-07-2,67633-96-9,927-07-1,PFBLRDXPNUJYJM-UHFFFAOYSA-N,ISBWNEKJSSLXOD-UHFFFAOYSA-N,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,BLOXMGXSDAAJGX-UHFFFAOYSA-N,OPQYOFWUFGEMRZ-UHFFFAOYSA-N,DTXSID1059363,DTXSID3038800,DTXSID1026904,DTXSID3052353,DTXSID2027339,-1.61,-1.2,-1.25,-3.07,-2.07,-1.4,-1.76,-1.91,-1.93,-2.05,1.783,0,4.49537037037037,0.003,3,2.12157407407407,0.076,0,0.25,25.821102,0
DTXSID0021333,-2.83,-2.84,[-2.96:-2.72],1,1,0.772,97-74-5,502-55-6,137-26-8,533-74-4,135158-54-2,REQPQFUJGGOFQL-UHFFFAOYSA-N,FVIGODVHAVLZOO-UHFFFAOYSA-N,KUAZQDVKQLNFPE-UHFFFAOYSA-N,QAYICIQNSGETAS-UHFFFAOYSA-N,UELITFHSCLAHKR-UHFFFAOYSA-N,DTXSID0021333,DTXSID2041672,DTXSID5021332,DTXSID7024902,DTXSID1032519,-2.83,-4.94,-3.99,-1.82,-4.44,-4.55,-3.83,-4.06,-1.36,-4.18,1.293,0,-0.643518518518519,0.003,2,1.29166666666667,1.69,0,0,29.461516,0
DTXSID1021322,-3.93,-3.94,[-4.12:-3.93],1,1,0.724,97-77-8,105-65-7,95-33-0,27304-13-8,7421-93-4,AUZONCFQVSMFAP-UHFFFAOYSA-N,ZWWQICJTBOCQLA-UHFFFAOYSA-N,DEQZTKGFXNUBJL-UHFFFAOYSA-N,VWGNQYSIWFHEQU-UHFFFAOYSA-N,HCTWZIFNBBCVGM-UHFFFAOYSA-N,DTXSID1021322,DTXSID30871588,DTXSID5020360,DTXSID9044166,DTXSID0047743,-3.93,-7.61,-5.92,-7.27,-7.2,-6.89,-4.22,-3.89,-6.57,-6.74,3.24,0,-0.424753086419753,0.003,2,1.0729012345679,2.02,0,0,44.73586,0
DTXSID9034573,-4.89,-4.88,[-4.89:-4.74],1,1,0.746,97780-06-8,144651-06-9,101200-48-0,144550-36-7,111991-09-4,ZINJLDJMHCUBIP-UHFFFAOYSA-N,IOXAXYHXMLCCJJ-UHFFFAOYSA-N,VLCQZHSMCYCDJL-UHFFFAOYSA-N,VWGAYSCWLXQJBQ-UHFFFAOYSA-N,RTCOGUMHFFWOJV-UHFFFAOYSA-N,DTXSID9034573,DTXSID4034364,DTXSID8024101,DTXSID2034673,DTXSID6034764,-4.89,-3.39,-3.36,-1.33,-1.64,-2.53,-2.62,-2.68,-3.25,-3.43,1.786,5,1.93026699105568,0.297,11,6.49103590879081,2.725,0,1.42381395722843,52.714274,0
DTXSID7042011,-2.73,-2.74,[-2.81:-2.67],1,1,0.824,97-78-9,52558-73-3,10054-21-4,54301-26-7,120-40-1,BACYUWVYYTXETD-UHFFFAOYSA-N,NGOZDSMNMIRDFP-UHFFFAOYSA-N,ZNQTZHTYSHEJLH-UHFFFAOYSA-N,ZROLMAVYZOMHRS-UHFFFAOYSA-N,AOMUHOFOVNGZAN-UHFFFAOYSA-N,DTXSID7042011,DTXSID7068766,DTXSID10871945,DTXSID30202671,DTXSID5025491,-2.73,-2.52,-3.22,-3.47,-5.46,-3.72,-3.97,-3.71,-2.43,-3.06,4.608,0,1.28480313402527,0.502,4,2.62228773053695,0.436,0,0.814325284978472,49.242997,0.714125688777235
DTXSID6026612,-2.28,-2.28,[-2.33:-2.23],1,1,0.981,97-85-8,66576-71-4,590-01-2,105-66-8,105-68-0,RXGUIWHIADMCFC-UHFFFAOYSA-N,DIRDKDDFAMNBNY-UHFFFAOYSA-N,BTMVHUNTONAYDX-UHFFFAOYSA-N,HUAZGNHGCJGYNP-UHFFFAOYSA-N,XAOGXQMKWQFZEM-UHFFFAOYSA-N,DTXSID6026612,DTXSID3047550,DTXSID5027223,DTXSID6059318,DTXSID5047613,-2.28,-2.32,-1.94,-1.92,-2.87,-2.28,-2.34,-1.96,-1.96,-2.22,1.865,0,4.92592592592593,0.003,2,1.76972222222222,0.05,0,0,26.352688,0
DTXSID3025461,-2.04,-2.04,[-2.09:-1.99],1,1,0.947,97-86-9,585-07-9,97-88-1,44914-03-6,1663-39-4,RUMACXVDVNRZJZ-UHFFFAOYSA-N,SJMYWORNLPSJQO-UHFFFAOYSA-N,SOGAXMICEFXMKE-UHFFFAOYSA-N,NCTBYWFEJFTVEL-UHFFFAOYSA-N,ISXSCDLOGDJUNJ-UHFFFAOYSA-N,DTXSID3025461,DTXSID3060405,DTXSID4024696,DTXSID8029367,DTXSID8029652,-2.04,-2.15,-2.25,-2.65,-1.81,-2.2,-2.19,-2.18,-2.1,-1.89,1.792,0,4.82638888888889,0.003,2,1.96416666666667,0.2,0,0,25.019102,0
DTXSID4024696,-2.25,-2.25,[-2.29:-2.21],1,1,0.967,97-88-1,44914-03-6,585-07-9,3681-71-8,97-86-9,SOGAXMICEFXMKE-UHFFFAOYSA-N,NCTBYWFEJFTVEL-UHFFFAOYSA-N,SJMYWORNLPSJQO-UHFFFAOYSA-N,NPFVOOAXDOBMCE-UHFFFAOYSA-N,RUMACXVDVNRZJZ-UHFFFAOYSA-N,DTXSID4024696,DTXSID8029367,DTXSID3060405,DTXSID0041484,DTXSID3025461,-2.25,-2.65,-2.15,-2.1,-2.04,-2.18,-2.1,-2.19,-2.19,-2.2,2.064,0,4.80537037037037,0.003,2,1.95050925925926,0.215,0,0,25.019102,0
DTXSID9032379,-5.46,-5.46,[-5.48:-5.44],1,1,0.893,97886-45-8,117718-60-2,146-54-3,72850-64-7,183675-82-3,YUBJPYNSGLJZPQ-UHFFFAOYSA-N,YIJZJEYQBAAWRJ-UHFFFAOYSA-N,XSCGXQMFQXDFCW-UHFFFAOYSA-N,MKQSWTQPLLCSOB-UHFFFAOYSA-N,PFFIDZXUXFLSSR-UHFFFAOYSA-N,DTXSID9032379,DTXSID1032488,DTXSID9023704,DTXSID5052468,DTXSID6058005,-5.46,-5.22,-5.3,-5.81,-4.68,-5.01,-4.94,-4.93,-4.69,-4.5,5.887,5,-2.22158255123037,0.091,3,6.2785757983749,1.113,0,0.166666666666667,48.357688,0
