MoleculeID,CACO2_exp,CACO2_pred,CACO2_predRange,AD_CACO2,AD_index_CACO2,Conf_index_CACO2,CACO2_CAS_neighbor_1,CACO2_CAS_neighbor_2,CACO2_CAS_neighbor_3,CACO2_CAS_neighbor_4,CACO2_CAS_neighbor_5,CACO2_InChiKey_neighbor_1,CACO2_InChiKey_neighbor_2,CACO2_InChiKey_neighbor_3,CACO2_InChiKey_neighbor_4,CACO2_InChiKey_neighbor_5,CACO2_DTXSID_neighbor_1,CACO2_DTXSID_neighbor_2,CACO2_DTXSID_neighbor_3,CACO2_DTXSID_neighbor_4,CACO2_DTXSID_neighbor_5,CACO2_Exp_neighbor_1,CACO2_Exp_neighbor_2,CACO2_Exp_neighbor_3,CACO2_Exp_neighbor_4,CACO2_Exp_neighbor_5,CACO2_pred_neighbor_1,CACO2_pred_neighbor_2,CACO2_pred_neighbor_3,CACO2_pred_neighbor_4,CACO2_pred_neighbor_5,SHBd,MLFER_A,ATSC1i,nBondsD2,khs_ssSe,SsOH,MLFER_BO,nFRing,SP_6,nssO,nHBDon_Lipinski,ATSC1s,nN,minHsOH,MATS4c,nHBint3,ndO,StsC,SHaaCH,nHBint2,SpMAD_Dzm,nHCsatu,nHBint4,AATS5v,AATS1i,ALogp2,SHBint3,nHBa,MATS6e,GATS3c,khs_ddssSe,nHsNH2,khs_ssPbH2,WNSA_2,CrippenLogP,GATS4c
DTXSID6022472,NaN,-4.63,[-4.87:-4.34],1,0.26,0.541,846589-98-8,91-64-5,CHEMBL206550,CHEMBL206351,3614-71-9,XTTZERNUQAFMOF-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,ARDWAGDGUKXSPH-UHFFFAOYSA-N,WUTGTMFGCHNUET-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,DTXSID60233650,DTXSID7020348,?,?,?,-4.55,-4.11,-4.83,-4.87,-4.84,-4.76,-4.75,-4.95,-4.94,-5.01,0,0.003,-1.06581410364015e-13,0,0,0,0.124,0,0,0,0,0.258101851851851,0,0,-0.0282826443779431,0,0,0,2.02800984977324,0,4.68695403253901,0,0,120.00470549515,142.152467870025,1.46870161,0,0,-0.188571428571431,0.952766278281158,134.109550448,0,4.061,473.220350473633,3.0292,0.939870335483377
DTXSID7022253,NaN,-4.62,[-4.84:-4.4],1,0.231,0.556,484-12-8,50-53-3,81-81-2,116539-59-4,79794-75-5,MBRLOUHOWLUMFF-UHFFFAOYSA-N,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,FQEPJUOLUDFINX-UHFFFAOYSA-N,ZEUITGRIYCTCEM-UHFFFAOYSA-N,JCCNYMKQOSZNPW-UHFFFAOYSA-N,DTXSID20197507,DTXSID0022808,DTXSID5023742,DTXSID6048385,DTXSID2023224,-4.59,-4.91,-4.45,-4.82,-4.32,-4.59,-4.21,-4.7,-4.44,-4.39,0,0.003,-2.73339958612998,2,39.44,0,0.649,0,0,1,0,-1.79361303344867,0,0,0.15640459791601,0,1,0,3.44730405962973,0,9.82462173364845,4,0,168.674601910378,142.214692765857,23.97962961,0,3,0.0635865041838651,1.24903807419682,338.188194692001,0,4.971,1927.93495974103,4.76578000000001,1.06968748224262
DTXSID9041491,NaN,-4.59,[-4.93:-4.33],1,0.251,0.529,15687-27-1,22204-53-1,26159-34-2,53648-05-8,562803-70-7,HEFNNWSXXWATRW-UHFFFAOYSA-N,CMWTZPSULFXXJA-UHFFFAOYSA-N,CMWTZPSULFXXJA-UHFFFAOYSA-N,BYPIURIATSUHDW-UHFFFAOYSA-N,MRWQACAGQLPROF-UHFFFAOYSA-N,DTXSID5020732,DTXSID4040686,DTXSID7045576,DTXSID30866353,?,-4.33,-4.51,-4.33,-4.63,-5.27,-4.5,-4.33,-4.33,-5.02,-5.63,0.705794005102041,0.348,2.478429076,1,20.23,8.44076530612245,0.459,0,0,0,1,-4.37361111111111,0,0.705794005102041,-0.0758329836414531,0,0,0,2.29500673185941,0,4.13277884500628,1,0,143.406877329316,142.888986966863,2.86726489,0,1,-0.0902751333789384,0.57673942357684,134.07316494,0,1.813,453.369230518555,1.50939,0.730741329430978
DTXSID1024835,NaN,-4.83,[-5.29:-4.37],1,0.261,0.447,91-64-5,410074-75-8,CHEMBL206550,3614-71-9,CHEMBL206351,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,BSMNRYCSBFHEMQ-UHFFFAOYSA-N,ARDWAGDGUKXSPH-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,WUTGTMFGCHNUET-UHFFFAOYSA-N,DTXSID7020348,DTXSID50469820,?,?,?,-4.11,-5.54,-4.83,-4.84,-4.87,-4.75,-4.91,-4.95,-5.01,-4.94,0,0.003,3.10862446895044e-15,2,17.07,0,0.499,0,0,0,0,-0.123456790123457,0,0,-0.104495711286903,0,1,0,2.36199688208617,0,3.9599604077438,0,0,152.851349509067,139.970717496011,3.39628041,0,1,-0.156662799000356,0.568439743488804,132.057514876,0,1.99,442.709597959473,1.94988,0.772041284140048
DTXSID0034229,NaN,-4.31,[-4.52:-4.1],1,0.254,0.585,846589-98-8,CHEMBL264424,CHEMBL2409627,27203-92-5,CHEMBL408993,XTTZERNUQAFMOF-UHFFFAOYSA-N,OQZQEGAAANHHRE-UHFFFAOYSA-N,QWEBUPURHNWVEK-UHFFFAOYSA-N,TVYLLZQTGLZFBW-UHFFFAOYSA-N,NERQQHBBXMVPQY-UHFFFAOYSA-N,DTXSID60233650,?,?,DTXSID90858931,?,-4.55,-4.23,-4.04,-4.49,-4.11,-4.76,-4.42,-4.59,-4.37,-4.25,0,0.003,-3.67859543174089,1,26.3,0,0.584,0,0,1,0,0.25,0,0,-0.0358800927895845,0,1,0,0,0,5.71849002386206,1,0,110.719064936224,145.346133235978,2.23622116,0,2,-0.0727296741032612,1.03883958352469,156.115029752,0,2.744,398.641659533875,2.50619,0.823422145306951
DTXSID4032374,NaN,-4.92,[-5.32:-4.52],0,0.175,0.445,CHEMBL1801267,10540-29-1,CHEMBL3287925,CHEMBL3261701,CHEMBL590582,GBWAZMTYWIUTEB-UHFFFAOYSA-N,NKANXQFJJICGDU-UHFFFAOYSA-N,MODVORZURPOLGV-UHFFFAOYSA-N,BUYDDOSUPDRQLT-UHFFFAOYSA-N,HIEUVNLETVQMHD-UHFFFAOYSA-N,?,DTXSID1034187,?,?,?,-5,-4.32,-4.77,-4.95,-5.59,-4.57,-4.92,-4.92,-5.24,-5.14,0,0.003,5.92776015518487,2,59.44,0,1.205,2,0,0,0,-0.825065340227926,0,0,0.0847157570012639,0,2,0,6.80704102232464,0,10.3444366310457,1,0,194.811476410215,137.026163344805,56.08062769,0,3,-0.039746551550792,1.10865102751341,538.060213076001,0,8.154,6165.20337785047,8.07789000000001,1.0484477122482
DTXSID5026706,NaN,-4.55,[-4.79:-4.31],1,0.25,0.559,CHEMBL1667965,83015-26-3,76-99-3,CHEMBL403441,58-73-1,AKUKFSSRYRAGER-UHFFFAOYSA-N,VHGCDTVCOLNTBX-UHFFFAOYSA-N,USSIQXCVUWKGNF-UHFFFAOYSA-N,CVFBVSUFNWOPLD-UHFFFAOYSA-N,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,?,DTXSID9044297,DTXSID7023273,?,DTXSID4022949,-4.94,-4.36,-4.66,-4.48,-4.27,-4.76,-4.71,-5,-4.94,-4.51,0,0.003,-4.32814288931357,0,18.46,0,0.636,0,0,2,0,-0.634691358024693,0,0,-0.11333533505581,0,0,0,5.05445790816327,0,6.4665023822916,0,0,152.372394038023,142.11018099389,13.69444036,0,2,-0.0586811044331625,1.40730921680833,214.099379688,0,3.664,832.329864845654,4.14598,1.25966970509985
DTXSID4034287,NaN,-4.37,[-4.69:-4.05],1,0.262,0.538,CHEMBL264424,846589-98-8,CHEMBL408993,CHEMBL2409627,CHEMBL1935100,OQZQEGAAANHHRE-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,NERQQHBBXMVPQY-UHFFFAOYSA-N,QWEBUPURHNWVEK-UHFFFAOYSA-N,DWGRXTCMDGJCMS-UHFFFAOYSA-N,?,DTXSID60233650,?,?,?,-4.23,-4.55,-4.11,-4.04,-4.94,-4.42,-4.76,-4.25,-4.59,-4.82,0,0.003,-3.67797282697015,1,26.3,0,0.584,0,0,1,0,0.452020202020201,0,0,-0.031449061013056,0,1,0,0,0,7.23572396394407,1,0,111.03199707347,145.164378800091,4.29069796,0,2,-0.0374865708911023,1.01656989006169,184.14632988,0,3.882,518.183447216473,3.28639,0.782234147042478
DTXSID0051528,NaN,-4.6,[-4.92:-4.33],1,0.259,0.552,710654-74-3,51384-51-1,22204-53-1,26159-34-2,562803-70-7,WYEGTIGJSHGEID-UHFFFAOYSA-N,IUBSYMUCCVWXPE-UHFFFAOYSA-N,CMWTZPSULFXXJA-UHFFFAOYSA-N,CMWTZPSULFXXJA-UHFFFAOYSA-N,MRWQACAGQLPROF-UHFFFAOYSA-N,DTXSID90430791,DTXSID2023309,DTXSID4040686,DTXSID7045576,?,-4.42,-4.61,-4.51,-4.33,-5.27,-4.64,-4.65,-4.33,-4.33,-5.63,0.719675495485155,0.259,-4.91563760875014,0,38.69,8.41680202483503,0.887,0,0,2,1,-4.13477366255144,0,0.719675495485155,-0.103049830026901,1,0,0,2.52935747881568,0,5.9975541498385,0,0,129.56246974454,146.549958805883,1.61467849,3.6196245296993,3,0.0725564376036255,1.00347515778011,182.094294308,0,1.038,511.926818218933,1.57509,0.852783554464211
DTXSID5027354,NaN,-5.22,[-5.75:-4.69],0,0.167,0.394,518-17-2,CHEMBL1950774,84-26-4,CHEMBL436839,CHEMBL1172836,TXDUTHBFYKGSAH-UHFFFAOYSA-N,BESNZYMZQGHFDT-UHFFFAOYSA-N,ACVGWSKVRYFWRP-UHFFFAOYSA-N,JERXWDBVRYWKDD-UHFFFAOYSA-N,JIQPYCPHUZZMDT-UHFFFAOYSA-N,DTXSID10966123,?,DTXSID00232884,?,?,-4.63,-6.14,-5.06,-5.36,-4.91,-4.74,-5.64,-4.63,-4.96,-5.25,0.654775289745528,-0.082,5.50953510222786,4,58.2,0,1.923,10,2,0,2,-3.7151431209603,2,0,0.0690092494380513,0,2,0,3.22102025069287,0,6.99748305952404,2,2,197.721371795066,142.465443549938,21.55373476,0,4,-0.136407702694157,1.15745504205512,312.089877624,0,6.134,3734.90106939196,4.11446,1.16021524858132
DTXSID7051476,NaN,-4.99,[-5.42:-4.56],1,0.215,0.442,CHEMBL75286,CHEMBL264424,CHEMBL3298143,CHEMBL52160,226256-56-0,OAXSBEWCGPXYFN-UHFFFAOYSA-N,OQZQEGAAANHHRE-UHFFFAOYSA-N,XARFEVOCDROOSB-UHFFFAOYSA-N,KDEPDSHXUKZUKL-UHFFFAOYSA-N,VDHAWDNDOKGFTD-UHFFFAOYSA-N,?,?,?,?,DTXSID8048286,-5.2,-4.23,-5.44,-4.85,-5.24,-4.7,-4.42,-4.77,-4.98,-4.7,0,0.003,-10.0148392934175,0,3.88,0,0.462,0,0,0,0,1.296875,1,0,0.00197645314264408,0,0,0,2.13333419430488,0,10.60155946431,0,0,113.302007841395,145.553473988063,13.27436356,0,0,-0.000613637436429979,1.06298677884182,248.23782496,0,8.143,936.158368280959,6.09529000000001,0.870283982455395
DTXSID4025298,NaN,-4.77,[-5.19:-4.4],0,0.197,0.443,562803-76-3,1197-18-8,846589-98-8,536-33-4,CHEMBL508156,XKFHMAZBNKKNMT-UHFFFAOYSA-N,GYDJEQRTZSCIOI-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,AEOCXXJPGCBFJA-UHFFFAOYSA-N,DMILNTFRFSJCOO-UHFFFAOYSA-N,DTXSID50586309,DTXSID3045350,DTXSID60233650,DTXSID0020577,?,-4.55,-5.57,-4.55,-4.4,-4.75,-4.47,-5.19,-4.76,-5.23,-4.88,0.392851473922902,0.18,1.25329245188028,0,26.02,0,0.57,0,0,0,2,-2.31338577097505,1,0,-0.0362564641978406,0,0,0,0,0,5.29351658789884,0,0,84.1647833966293,149.984607066367,2.40312004,0,1,0.00313673067055412,0.588218027960096,129.151749608,1,2.788,363.942692850586,2.1615,1.07826483954416
DTXSID5020605,NaN,-4.62,[-4.87:-4.37],1,0.235,0.55,334-48-5,2078-54-8,99-66-1,299-42-3|53214-57-6|90-82-4,15687-27-1,GHVNFZFCNZKVNT-UHFFFAOYSA-N,OLBCVFGFOZPWHH-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,KWGRBVOPPLSCSI-UHFFFAOYSA-N,HEFNNWSXXWATRW-UHFFFAOYSA-N,DTXSID9021554,DTXSID6023523,DTXSID6023733,DTXSID0022985|DTXSID70858959|DTXSID0023537,DTXSID5020732,-4.68,-4.77,-4.32,-4.99,-4.33,-4.48,-4.51,-4.55,-4.4,-4.5,0.585702947845805,0.348,-1.07790214615894,0,20.23,8.75265117157974,0.395,0,0,0,1,-2.73449169333943,0,0.585702947845805,-0.0154785297611887,0,0,0,0,0,5.24778598885496,0,0,85.9670648880127,147.27582341771,1.58911236,0,1,-0.0165165473130557,0.579774395341525,130.135765196,0,2.855,334.722678528321,2.1951,1.05931821381569
DTXSID7059303,NaN,-4.57,[-4.88:-4.27],1,0.2,0.494,300-62-9,60-13-9,17862-85-0,CHEMBL3236568,364-62-5,KWTSXDURSIMDCE-UHFFFAOYSA-N,KWTSXDURSIMDCE-UHFFFAOYSA-N,VEJWNIYARKAHFI-UHFFFAOYSA-N,YTSCCHQLULFXJD-UHFFFAOYSA-N,TTWJBBZEZQICBI-UHFFFAOYSA-N,DTXSID4022600,DTXSID4020082,DTXSID00939104,?,DTXSID6045169,-4.39,-4.39,-5.13,-4.27,-4.65,-4.39,-4.39,-4.56,-4.46,-5.41,0.440008503401361,0.18,-11.5232676716801,0,29.26,0,1.205,0,0,0,2,-2.3676268861454,2,0,0.124872940165508,0,0,0,0,0,4.95356832365251,0,1,83.8739470904537,154.117452057654,0.0876752099999993,0,2,0.0172953378301777,1.21977183405159,130.146998576,1,0.491,354.097695667969,0.677,0.581461986798801
DTXSID5052672,NaN,-4.85,[-5.11:-4.56],1,0.181,0.526,2876-08-6,14537-47-4,846589-98-8,710654-74-3,2818-64-6,PJQIBTFOXWGAEN-UHFFFAOYSA-N,PXHZAFCSTGGQSG-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,WYEGTIGJSHGEID-UHFFFAOYSA-N,ZLJHHGSEAITOGJ-UHFFFAOYSA-N,DTXSID60310238,DTXSID60311265,DTXSID60233650,DTXSID90430791,DTXSID10357037,-5.04,-5.11,-4.55,-4.42,-5.1,-4.93,-4.75,-4.76,-4.64,-4.76,0.380425170068027,0.348,1.8993564889049,1,20.23,9.699410430839,0.454,0,0,0,1,-4.97198275862069,0,0.380425170068027,0.030010589959606,0,0,0,0,0,4.86814250669441,3,0,77.9591186482524,145.157050935533,1.25955728999999,0,1,0.142894667225825,1.48127720210332,154.135765196,0,2.369,767.599600271485,2.42989,0.932578883898052
DTXSID7021861,NaN,-4.85,[-5.11:-4.54],1,0.244,0.535,2876-08-6,14537-47-4,846589-98-8,2818-64-6,60-80-0,PJQIBTFOXWGAEN-UHFFFAOYSA-N,PXHZAFCSTGGQSG-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,ZLJHHGSEAITOGJ-UHFFFAOYSA-N,VEQOALNAAJBPNY-UHFFFAOYSA-N,DTXSID60310238,DTXSID60311265,DTXSID60233650,DTXSID10357037,DTXSID6021117,-5.04,-5.11,-4.55,-5.1,-4.35,-4.93,-4.75,-4.76,-4.76,-4.68,0,0.003,-4.74592522636994,0,12.89,0,0.4,0,0,0,0,-0.19027777777778,1,0,-0.0333873725410129,0,0,0,1.39034722222222,0,3.57437932975906,0,0,89.8902773103157,144.961258496595,1.06275481,0,0,-0.0720368905110758,1.33340313118009,121.089149352,0,1.775,419.078262986328,2.13192,1.07170955882898
DTXSID9026710,NaN,-4.38,[-4.58:-4.18],1,0.212,0.565,54-11-5,91-64-5,846589-98-8,24662-37-1,133613-71-5,SNICXCGAKADSCV-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,FBAXZPMXGBNBPE-UHFFFAOYSA-N,SOIISBQQYAGDKM-UHFFFAOYSA-N,DTXSID1020930,DTXSID7020348,DTXSID60233650,DTXSID30367996,DTXSID90395194,-4.61,-4.11,-4.55,-4.44,-4.18,-4.77,-4.75,-4.76,-4.51,-4.29,0,0.003,-3.19402903394736,0,9.23,0,0.338,0,0,1,0,-0.419590643274854,0,0,-0.0668124930689057,0,0,0,1.92236111111111,0,3.33082120082465,0,0,89.7600594790327,143.445927715211,5.28908004000001,0,1,-0.371371380687043,1.091826388913,122.07316494,0,2.374,393.422017201172,2.22401,0.824931391301041
DTXSID7024532,NaN,-5.04,[-5.75:-4.4],1,0.208,0.285,536-33-4,846589-98-8,CHEMBL3287843,CHEMBL393300|CHEMBL393301,299-42-3|53214-57-6|90-82-4,AEOCXXJPGCBFJA-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,WCIADTUSAHGEJH-UHFFFAOYSA-N,KRFQUVCUCDFPGY-UHFFFAOYSA-N,KWGRBVOPPLSCSI-UHFFFAOYSA-N,DTXSID0020577,DTXSID60233650,?,?,DTXSID0022985|DTXSID70858959|DTXSID0023537,-4.4,-4.55,-6.4,-4.99,-4.99,-5.23,-4.76,-5.42,-4.73,-4.4,0.54437925170068,0.25,2.11207179135835,0,35.25,0,0.614,0,0,1,2,-3.7391975308642,1,0,-0.150930086094407,0,0,0,2.09597222222222,0,3.26378192206268,0,0,90.5560804819744,149.902845244606,1.74715524,0,2,-0.167038065110992,1.09677400501772,123.068413908,1,1.12,383.210327707031,1.77819,0.994682943484091
DTXSID4051532,NaN,-4.39,[-4.49:-4.29],1,0.237,0.622,CHEMBL2165605,6740-88-1,935840-35-0,CHEMBL478834,935840-31-6,OPWHWJVXENLNPP-UHFFFAOYSA-N,YQEZLKZALYSWHR-UHFFFAOYSA-N,DJRDLCHHQYHQQK-UHFFFAOYSA-N,DRWJMJVERMOJBX-UHFFFAOYSA-N,SXMBKHYDZOCBMT-UHFFFAOYSA-N,?,DTXSID8023187,DTXSID401114525,?,DTXSID401029522,-4.37,-4.26,-4.41,-4.57,-4.35,-4.81,-4.65,-4.56,-4.73,-4.59,0,0.003,-6.99207078130023,1,39.44,0,0.522,0,0,1,0,-0.578703703703704,0,0,-0.299838339352009,0,1,0,1.6903871015999,0,6.5436279983744,1,0,159.822892443561,145.260887009713,2.97838564,0,3,-0.220153213326333,1.16214850320562,196.109944372,0,1.714,528.530309856445,2.64529,1.50244465792849
DTXSID4026711,NaN,-4.64,[-4.93:-4.35],1,0.2,0.514,846589-98-8,2078-54-8,91-64-5,CHEMBL3298141,3614-71-9,XTTZERNUQAFMOF-UHFFFAOYSA-N,OLBCVFGFOZPWHH-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,GTSKFZRBVBRULH-UHFFFAOYSA-N,AXLDMZNUHQOZFK-UHFFFAOYSA-N,DTXSID60233650,DTXSID6023523,DTXSID7020348,?,?,-4.55,-4.77,-4.11,-4.94,-4.84,-4.76,-4.51,-4.75,-4.59,-5.01,0,0.003,-1.06581410364015e-13,0,0,0,0.112,0,0,0,0,-0.495370370370372,0,0,-0.256180634691657,0,0,0,1.52388888888889,0,4.24869234243029,0,0,94.4250091141963,142.152467870025,4.54627684,0,0,0.0571428571428503,0.749502389758427,134.109550448,0,3.824,574.773416452149,2.8114,1.23829724908567
DTXSID2033863,NaN,-4.96,[-5.28:-4.64],1,0.191,0.501,3614-71-9,CHEMBL205782,CHEMBL206070,846589-98-8,3614-50-4,AXLDMZNUHQOZFK-UHFFFAOYSA-N,NNEAKBWZBQOQDH-UHFFFAOYSA-N,HIOBIABFPPEMPT-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,WBEMJRFRGOAAJI-UHFFFAOYSA-N,?,?,?,DTXSID60233650,DTXSID90424897,-4.84,-5.18,-4.79,-4.55,-5.47,-5.01,-4.9,-5.01,-4.76,-4.83,0,0.003,3.99680288865056e-14,2,0,0,0.184,0,0,0,0,-2.84444444444445,0,0,-0.22281834068247,0,0,0,1.8,0,3.79634897933211,0,0,106.83986311188,139.95845190145,8.60483556,0,0,0.249999999999991,0.622453673937297,130.07825032,0,3.896,590.7530956875,2.60718,1.12975441394434
DTXSID9051533,NaN,-4.37,[-4.89:-3.85],0,0.153,0.336,77-10-1,311-45-5,34911-55-2,31828-71-4,14537-47-4,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,WYMSBXTXOHUIGT-UHFFFAOYSA-N,SNPPWIUOZRMYNY-UHFFFAOYSA-N,VLPIATFUUWWMKC-UHFFFAOYSA-N,PXHZAFCSTGGQSG-UHFFFAOYSA-N,DTXSID6023446,DTXSID6024046,DTXSID7022706,DTXSID8048446,DTXSID60311265,-4.48,-4.69,-4.02,-3.55,-5.11,-4.63,-4.49,-4.95,-5.11,-4.75,0,0.003,-4.95697531520571,0,18.46,0,0.61,0,0,2,0,-0.495458477508649,0,0,-0.272550692169517,0,0,0,0,0,5.18075951869878,0,0,117.472005281699,147.732995182918,2.39568484,0,2,-0.0692075538227371,2.03182222886517,174.161979944,0,3.462,567.950759119629,3.3118,1.93599871114517
DTXSID9026712,NaN,-5.08,[-5.52:-4.64],1,0.212,0.401,1197-18-8,65-23-6,334-48-5,60142-96-3,51-61-6,GYDJEQRTZSCIOI-UHFFFAOYSA-N,LXNHXLLTXMVWPM-UHFFFAOYSA-N,GHVNFZFCNZKVNT-UHFFFAOYSA-N,UGJMXCAKCUNAIE-UHFFFAOYSA-N,VYFYYTLLBUKUHU-UHFFFAOYSA-N,DTXSID3045350,DTXSID4023541,DTXSID9021554,DTXSID0020074,DTXSID6022420,-5.57,-4.52,-4.68,-5.53,-4.95,-5.19,-5.96,-4.48,-5.53,-5.51,1.17140589569161,0.693,3.3853535736537,0,40.46,17.5749697656841,0.726,0,0,0,2,-4.53846153846154,0,0.585702947845805,-0.0181492843836311,0,0,0,0,0,4.99260687717262,0,0,71.4484200153814,147.504835650881,0.237363839999999,0,2,-0.00805022591877177,0.482993730097576,144.115029752,0,0.478,515.818238557618,0.7774,0.883592932673739
DTXSID70668237,NaN,-5.02,[-5.41:-4.64],0,0.188,0.462,CHEMBL2380438,CHEMBL2380441,CHEMBL2380444,CHEMBL1910846,CHEMBL2380446,PTJBVABYDJDHNC-UHFFFAOYSA-N,IOXZOQBTPNNBOY-UHFFFAOYSA-N,DAWFJSNCVYTRMO-UHFFFAOYSA-N,NYFXIMCEKNFZKB-UHFFFAOYSA-N,CCSFGKCXOLFWQZ-UHFFFAOYSA-N,?,?,?,?,?,-4.77,-4.64,-5.68,-4.8,-5.28,-4.79,-4.75,-4.99,-5.14,-4.93,1.00415129241896,0.497,13.000918341089,2,70.5,0,1.341,0,0,2,4,-9.51129722222223,2,0,0.178794197005498,0,0,0,6.63051475223964,0,8.37512264997279,1,2,199.08066944287,144.477721675989,25.01400196,0,4,0.16762730439279,1.49768813836406,370.168127944001,2,4.846,3228.67050638,5.79366,1.02867849938714
DTXSID6044357,NaN,-4.63,[-4.8:-4.46],1,0.204,0.608,99-76-3,94-26-8,120-47-8,1219-38-1,93-35-6,LXCFILQKKLGQFO-UHFFFAOYSA-N,QFOHBWFCKVYLES-UHFFFAOYSA-N,NUVBSKCKDOMJSU-UHFFFAOYSA-N,RIKCMEDSBFQFAL-UHFFFAOYSA-N,ORHBXUUXSCNDEV-UHFFFAOYSA-N,DTXSID4022529,DTXSID3020209,DTXSID9022528,DTXSID0047957,DTXSID5052626,-4.46,-4.49,-4.81,-4.88,-4.57,-4.66,-4.65,-4.56,-4.74,-4.53,0.676458333333333,0.348,-1.11179701249995,0,29.46,8.66037226001512,0.778,0,0,1,1,-4.57777777777777,0,0.676458333333333,-0.0655370731648783,0,0,0,2.07611111111111,0,3.84931413938535,0,0,96.9359672784244,145.543884199363,1.78623225,0,2,0.487578994657115,0.73530186032613,138.06807956,0,1.126,470.231918079102,0.848,0.922720330387434
DTXSID4026713,NaN,-4.58,[-5.04:-4.09],1,0.216,0.408,90-89-1,137-58-6,2876-08-6,105182-45-4,CHEMBL1783889,RCKMWOKWVGPNJF-UHFFFAOYSA-N,NNJVILVZKWQKPM-UHFFFAOYSA-N,PJQIBTFOXWGAEN-UHFFFAOYSA-N,XSOUHEXVEOQRKJ-UHFFFAOYSA-N,DSNALXIKDKGHLJ-UHFFFAOYSA-N,DTXSID1022928,DTXSID1045166,DTXSID60310238,DTXSID80146995,?,-4.88,-4.28,-5.04,-3.73,-4.91,-4.41,-4.25,-4.93,-4.69,-4.62,0,0.003,-17.2692524408076,2,29.54,0,1.085,0,0,1,0,-2.78192816840278,1,0,-0.215745929298082,0,1,0,0,0,6.18569653871146,1,0,101.844454421497,149.067726032906,3.25658116,0,3,-0.0405900187850203,1.28619075326672,185.141578848,0,1.413,593.926914107483,1.60758,1.20073379578206
DTXSID60864286,NaN,-4.51,[-4.82:-4.2],1,0.241,0.564,CHEMBL264424,846589-98-8,CHEMBL408993,CHEMBL206351,1005402-19-6,OQZQEGAAANHHRE-UHFFFAOYSA-N,XTTZERNUQAFMOF-UHFFFAOYSA-N,NERQQHBBXMVPQY-UHFFFAOYSA-N,WUTGTMFGCHNUET-UHFFFAOYSA-N,PBLACENKZAVZJI-UHFFFAOYSA-N,?,DTXSID60233650,?,?,DTXSID50143375,-4.23,-4.55,-4.11,-4.87,-4.87,-4.42,-4.76,-4.25,-4.94,-4.85,0,0.003,-2.34874903188727,2,17.07,0,0.427,0,0,0,0,-0.423569824283259,0,0,-0.0185580027713658,0,1,0,0,0,6.58861142119083,2,0,112.966773828909,144.667799716329,0.544496410000001,0,1,-0.0217862172444012,1.00852917163261,154.135765196,0,3.738,367.999080933685,3.26208,0.706812107400472
DTXSID40893655,NaN,-4.97,[-5.46:-4.51],0,0.101,0.405,CHEMBL2017658,CHEMBL3264791,CHEMBL3794575,CHEMBL3408275,481-53-8,QVXXUZFSNZSAAQ-UHFFFAOYSA-N,MNCVPSHKPYGDQI-UHFFFAOYSA-N,YERHBAYMIPUSGH-UHFFFAOYSA-N,WKBARHXLSQPDRQ-UHFFFAOYSA-N,ULSUXBXHSYSGDT-UHFFFAOYSA-N,?,?,?,?,DTXSID30197417,-5.4,-4.66,-5.69,-4.51,-4.53,-5.04,-4.83,-6.17,-4.56,-4.65,0,0.003,-14.2456385303043,2,72.45,0,1.56,0,0,6,0,-32.7599699139966,0,0,0.109070475518961,0,1,0,0,0,9.44667418868717,1,0,163.393017430475,138.250541563882,48.09699904,0,7,0.132197399784214,2.26629870527911,582.271586718001,0,8.564,1820.76247305132,9.36503,0.96858180006733
