MoleculeID,LogKoc_exp,LogKoc_pred,Koc_predRange,AD_Koc,AD_index_Koc,Conf_index_Koc,Koc_CAS_neighbor_1,Koc_CAS_neighbor_2,Koc_CAS_neighbor_3,Koc_CAS_neighbor_4,Koc_CAS_neighbor_5,Koc_InChiKey_neighbor_1,Koc_InChiKey_neighbor_2,Koc_InChiKey_neighbor_3,Koc_InChiKey_neighbor_4,Koc_InChiKey_neighbor_5,Koc_DTXSID_neighbor_1,Koc_DTXSID_neighbor_2,Koc_DTXSID_neighbor_3,Koc_DTXSID_neighbor_4,Koc_DTXSID_neighbor_5,LogKoc_Exp_neighbor_1,LogKoc_Exp_neighbor_2,LogKoc_Exp_neighbor_3,LogKoc_Exp_neighbor_4,LogKoc_Exp_neighbor_5,LogKoc_pred_neighbor_1,LogKoc_pred_neighbor_2,LogKoc_pred_neighbor_3,LogKoc_pred_neighbor_4,LogKoc_pred_neighbor_5,CrippenLogP,nHBAcc,SpDiam_Dzi,VP_1,MPC3,TPC,VABC,SsssN,topoDiameter,AATS1m,MPC6,ATS1v
DTXSID0041274,NaN,1.74,[1.52:1.96],1,0.519,0.713,330-39-2,5902-51-2,314-42-1,332-33-2,587-34-8,ANWCBSUPTRJETC-UHFFFAOYSA-N,FNEQOVOLKIIMTA-UHFFFAOYSA-N,ICWQRCGRIKWDTN-UHFFFAOYSA-N,GNIZUUCYAIPGKZ-UHFFFAOYSA-N,QLQDWOFJALEHSP-UHFFFAOYSA-N,DTXSID80186634|,DTXSID8024317|,DTXSID2042064|,DTXSID50186843|,DTXSID2074667|,1.73,1.66,2.11,1.43,1.79,1.59,1.84,1.62,1.66,1.75,1.80317,3,38.949592148076,3.90043588875972,25,222,158.661848962356,1.13888888888889,6,108.198519714286,24,6183.2985778854
DTXSID9022526,NaN,2.1,[1.85:2.35],1,0.54,0.693,39108-81-1,80045-52-9,101-77-9,139-65-1,78508-44-8,AMEGQBUWQVQJSA-UHFFFAOYSA-N,IJSXOOSTBVECCN-UHFFFAOYSA-N,YBRVSVVVWCFQMG-UHFFFAOYSA-N,ICNFHJVPAJKPHW-UHFFFAOYSA-N,ABBMQADJUMXTAJ-UHFFFAOYSA-N,DTXSID60192354|,DTXSID40230046|,DTXSID6022422|,DTXSID9021344|,DTXSID60877139|,1.83,2.17,1.99,2.04,2.56,1.91,2.22,2.65,2.47,2.37,2.37809,2,88.5935642861693,5.25613442097081,27,281,212.102795257417,0,11,97.9219536666667,30,8484.27104349507
DTXSID4052635,NaN,3.09,[2.52:3.66],1,0.632,0.63,93-08-3,1127-76-0,4780-79-4,939-27-5,94-59-7,XSAYZAUNJMRRIR-UHFFFAOYSA-N,ZMXIYERNXPIYFR-UHFFFAOYSA-N,PBLNHHSDYFYZNC-UHFFFAOYSA-N,RJTJVVYSTUQWNI-UHFFFAOYSA-N,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,DTXSID2041389|,DTXSID10870852|,DTXSID30197295|,DTXSID9061330|,DTXSID0021254|,2.93,3.78,2.17,3.76,2.83,3.06,3.52,2.87,3.39,3.19,3.01079,1,36.4863539501124,4.27549135027785,25,257,162.566831305361,0,6,91.1945184166667,31,6955.81538852229
DTXSID90916166,NaN,2.43,[2.07:2.79],1,0.45,0.648,26087-47-8,19095-79-5,1982-49-6,84-69-5,886-59-9,FCOAHACKGGIURQ-UHFFFAOYSA-N,MMNBZHUPPBZRSD-UHFFFAOYSA-N,JXVIIQLNUPXOII-UHFFFAOYSA-N,MGWAVDBGNNKXQV-UHFFFAOYSA-N,WPLYTRWMCWBZEN-UHFFFAOYSA-N,DTXSID7058040|,DTXSID10172606|,DTXSID7032474|,DTXSID9022522|,DTXSID90877268|,2.26,2.37,2.31,3.14,2.07,2.67,2.31,2.33,2.79,2.31,3.8964,4,104.733415356247,6.95085553310735,16,153,269.778205071045,0,10,98.7996493333334,16,9349.27043808959
DTXSID60371405,NaN,2.17,[1.87:2.47],1,0.598,0.688,98-16-8,99-09-2,100-01-6,1194-65-6,100-02-7,VIUDTWATMPPKEL-UHFFFAOYSA-N,XJCVRTZCHMZPBD-UHFFFAOYSA-N,TYMLOMAKGOJONV-UHFFFAOYSA-N,YOYAIZYFCNQIRF-UHFFFAOYSA-N,BTJIUGUIPKRLHP-UHFFFAOYSA-N,DTXSID9024512|,DTXSID6025725|,DTXSID8020961|,DTXSID5032365|,DTXSID0021834|,2.36,1.73,1.88,2.5,2.37,1.78,1.87,2.01,2.49,1.73,2.01939,1,28.3490080445648,2.6971594773747,16,110,116.433527262192,0,5,143.348379024343,11,4199.1224104097
DTXSID3020209,NaN,1.83,[1.67:2],1,0.641,0.769,136-60-7,80045-51-8,24911-15-7,39108-91-3,114-26-1,XSIFPSYPOVKYCO-UHFFFAOYSA-N,PTBZQKPCPZYJDD-UHFFFAOYSA-N,JSBUIJZRVJLNAV-UHFFFAOYSA-N,JSGFBSKLIXESOC-UHFFFAOYSA-N,ISRUGXGCCGIOQO-UHFFFAOYSA-N,DTXSID8040694|,DTXSID80230045|,DTXSID60179625|,DTXSID20192355|,DTXSID7021948|,2.1,1.68,1.9,1.76,1.67,1.66,1.87,1.91,1.73,1.89,2.31749,2,66.6022717699549,4.69900420904112,19,165,191.380676183017,0,10,85.1720107857143,20,7019.67666923879
DTXSID30241388,NaN,2.1,[1.74:2.46],1,0.539,0.659,94-81-5,80045-50-7,24911-15-7,136-60-7,80045-51-8,LLWADFLAOKUBDR-UHFFFAOYSA-N,GNFQHXMPSRUKIS-UHFFFAOYSA-N,JSBUIJZRVJLNAV-UHFFFAOYSA-N,XSIFPSYPOVKYCO-UHFFFAOYSA-N,PTBZQKPCPZYJDD-UHFFFAOYSA-N,DTXSID4024193|,DTXSID20230044|,DTXSID60179625|,DTXSID8040694|,DTXSID80230045|,2.73,2.01,1.9,2.1,1.68,2.07,1.98,1.91,1.66,1.87,2.34119,2,83.9859144813026,5.73835600188958,17,145,195.23017431555,0,10,103.939762285714,12,7090.05395394971
DTXSID3026564,NaN,4.13,[3.59:4.67],0,0.325,0.492,103-23-1,117-84-0,131-20-4,6422-86-2,117-81-7,SAOKZLXYCUGLFA-UHFFFAOYSA-N,MQIUGAXCHLFZKX-UHFFFAOYSA-N,IJFPVINAQGWBRJ-UHFFFAOYSA-N,RWPICVVBGZBXNA-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,DTXSID0020606|,DTXSID1021956|,DTXSID50873226|,DTXSID7027625|,DTXSID5020607|,4.19,4.38,3.21,4.16,4.94,4.12,4.06,4.39,4.06,3.91,4.77269000000001,6,322.925827398665,11.0873179442879,33,283,436.536563271636,0,21,70.7627194637681,26,15046.0202380586
DTXSID80241419,NaN,3.07,[2.21:3.93],1,0.354,0.392,32357-46-3,53404-31-2,72490-01-8,84-75-3,74051-80-2,IRLJKGHTPKJLFX-UHFFFAOYSA-N,NCMJQZVNCFTQPG-UHFFFAOYSA-N,HJUFTIJOISQSKQ-UHFFFAOYSA-N,KCXZNSGUUQJJTR-UHFFFAOYSA-N,NMHGOXYVOKDNHF-UHFFFAOYSA-N,DTXSID5041354|,DTXSID0041858|,DTXSID7032393|,DTXSID6025068|,DTXSID9024304|,2.7,3,3,4.72,2,3.65,3.47,2.94,3.63,3.36,3.66578,2,183.673483988137,9.09904785090585,18,176,329.417256406229,0,16,62.1948509444445,15,11299.0057413584
DTXSID4044747,NaN,2.03,[1.05:3],1,0.458,0.403,111-54-6,12122-67-7,12427-38-2,19928-35-9,30560-19-1,AWYFNIZYMPNGAI-UHFFFAOYSA-N,AWYFNIZYMPNGAI-UHFFFAOYSA-N,AWYFNIZYMPNGAI-UHFFFAOYSA-N,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,YASYVMFAVPKPKE-UHFFFAOYSA-N,DTXSID5043972|,DTXSID5021465|,DTXSID9020794|,DTXSID60860187|,DTXSID8023846|,2.74,3,2.38,1.3,0.3,2.69,2.56,2.87,2.32,1.8,-0.1732,3,33.0080215611253,5.92384157602822,6,45,149.066955294367,0,6,139.779853396455,3,4798.96944074805
DTXSID6024591,NaN,2.37,[1.96:2.78],1,0.49,0.624,78508-44-8,886-59-9,84-66-2,94-78-0,101-27-9,ABBMQADJUMXTAJ-UHFFFAOYSA-N,WPLYTRWMCWBZEN-UHFFFAOYSA-N,FLKPEMZONWLCSK-UHFFFAOYSA-N,QPFYXYFORQJZEC-UHFFFAOYSA-N,MCOQHIWZJUDQIC-UHFFFAOYSA-N,DTXSID60877139|,DTXSID90877268|,DTXSID7021780|,DTXSID1023445|,DTXSID3041617|,2.56,2.07,1.84,2.32,3.06,2.37,2.31,2.4,2.32,2.44,2.58379,4,94.7715951578776,5.30453045264031,29,286,218.256563257178,0,11,109.151466586207,28,8503.91157346345
DTXSID0032601,NaN,2.26,[1.64:2.7],1,0.559,0.546,76738-62-0,88671-89-0,55219-65-3,123343-16-8,76674-21-0,RMOGWMIKYWRTKW-UHFFFAOYSA-N,HZJKXKUJVSEEFU-UHFFFAOYSA-N,BAZVSMNPJJMILC-UHFFFAOYSA-N,QEGVVEOAVNHRAA-UHFFFAOYSA-N,JWUCHKBSVLQQCO-UHFFFAOYSA-N,DTXSID2024242|,DTXSID8024315|,DTXSID0032493|,DTXSID8032673|,DTXSID8040727|,2.7,2.7,2.7,1.15,1.88,2.57,2.89,2.67,2.77,1.86,2.5243,4,88.0329859992101,7.28035274595399,40,443,252.936133577895,0,9,97.4246388750001,56,10574.864222232
DTXSID50241446,NaN,3.47,[2.87:4.07],1,0.531,0.534,132-67-2,60168-88-9,510-15-6,60207-90-1,74115-24-5,JXTHEWSKYLZVJC-UHFFFAOYSA-N,NHOWDZOIZKMVAI-UHFFFAOYSA-N,RAPBNVDSDCTNRC-UHFFFAOYSA-N,STJLVHWMYQXCPB-UHFFFAOYSA-N,UXADOQPNKNTIHB-UHFFFAOYSA-N,DTXSID7034759|,DTXSID2032390|,DTXSID9020299|,DTXSID8024280|,DTXSID9023881|,3.34,2.78,3.3,3.39,4.66,3.4,2.96,2.4,2.79,3.2,3.99388,4,94.0618213180052,6.72566727396317,45,594,270.586010064923,0,10,129.813978024565,71,9963.26201019362
DTXSID2024113,2.94,2.94,[2.91:2.97],1,1,0.984,944-22-9,298-02-2,298-04-4,55-38-9,13194-48-4,KVGLBTYUCJYMND-UHFFFAOYSA-N,BULVZWIRKLYCBC-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,PNVJTZOFSHSLTO-UHFFFAOYSA-N,VJYFKVYYMZPMAB-UHFFFAOYSA-N,DTXSID2024113|,DTXSID4032459|,DTXSID0022018|,DTXSID8020620|,DTXSID4032611|,2.94,2.7,3.22,3.18,1.85,2.92,2.76,2.66,3.03,2.47,3.86668,1,62.9081311143316,9.00868593577334,20,160,215.985998380028,0,8,164.36443551931,16,7970.30043152024
DTXSID60888740,NaN,1.96,[1.21:2.71],1,0.369,0.442,13171-21-6,29232-93-7,38727-55-8,57837-19-1,51218-45-2,RGCLLPNLLBQHPF-UHFFFAOYSA-N,QHOQHJPRIBSPCY-UHFFFAOYSA-N,WFKSADNZWSKCRZ-UHFFFAOYSA-N,ZQEIXNIJLIKNTD-UHFFFAOYSA-N,WVQBLGZPHOPPFO-UHFFFAOYSA-N,DTXSID7021156|,DTXSID0024266|,DTXSID9032539|,DTXSID6024175|,DTXSID4022448|,0.85,3,2,1.57,2.46,2.09,2.58,2.89,2.13,2.31,2.68809,5,110.771446649449,7.15021039896557,20,190,291.584993071745,1.97824074074074,10,71.0045933777779,21,9865.07774145598
DTXSID50648658,NaN,1.39,[0.61:2.17],1,0.465,0.466,57966-95-7,1646-87-3,1646-88-4,131-11-3,673-04-1,XERJKGMBORTKEO-UHFFFAOYSA-N,BXPMAGSOWXBZHS-UHFFFAOYSA-N,YRRKLBAKDXSTNC-UHFFFAOYSA-N,NIQCNGHVCWTJSM-UHFFFAOYSA-N,HKAMKLBXTLTVCN-UHFFFAOYSA-N,DTXSID6032358|,DTXSID1033161|,DTXSID6023862|,DTXSID3022455|,DTXSID9042388|,2.09,0.56,0.42,1.6,2.34,1.17,1.44,1.49,1.75,2.22,-0.0128099999999999,4,58.7736275545249,4.88819162341352,17,114,188.801376749456,0,8,73.262534483871,11,6905.85014605704
DTXSID9047590,NaN,2.23,[2.04:2.42],1,0.562,0.742,80045-52-9,886-59-9,78508-44-8,1982-49-6,139-65-1,IJSXOOSTBVECCN-UHFFFAOYSA-N,WPLYTRWMCWBZEN-UHFFFAOYSA-N,ABBMQADJUMXTAJ-UHFFFAOYSA-N,JXVIIQLNUPXOII-UHFFFAOYSA-N,ICNFHJVPAJKPHW-UHFFFAOYSA-N,DTXSID40230046|,DTXSID90877268|,DTXSID60877139|,DTXSID7032474|,DTXSID9021344|,2.17,2.07,2.56,2.31,2.04,2.22,2.31,2.37,2.33,2.47,3.05449,2,96.1538127515455,5.62184402069787,26,258,220.608553182723,0,11,90.9360316875,24,8867.25466165467
DTXSID60877972,NaN,3.12,[2.54:3.7],1,0.477,0.559,84-74-2,84-69-5,35367-38-5,7700-17-6,13684-63-4,DOIRQSBPFJWKBE-UHFFFAOYSA-N,MGWAVDBGNNKXQV-UHFFFAOYSA-N,QQQYTWIFVNKMRW-UHFFFAOYSA-N,XXXSILNSXNPGKG-UHFFFAOYSA-N,IDOWTHOLJBTAFI-UHFFFAOYSA-N,DTXSID2021781|,DTXSID9022522|,DTXSID1024049|,DTXSID6037514|,DTXSID1024255|,3.14,3.14,3.83,2,3.38,3.41,2.79,3.15,2.74,3.35,2.66879,4,133.876943340478,6.21521405516327,31,297,252.848532508912,0,13,99.6127137428572,28,9775.44316788214
DTXSID3026566,NaN,2.2,[1.75:2.65],1,0.567,0.632,84-66-2,6988-21-2,1610-17-9,673-04-1,26259-45-0,FLKPEMZONWLCSK-UHFFFAOYSA-N,SDKQRNRRDYRQKY-UHFFFAOYSA-N,PXWUKZGIHQRDHL-UHFFFAOYSA-N,HKAMKLBXTLTVCN-UHFFFAOYSA-N,ZJMZZNVGNSWOOM-UHFFFAOYSA-N,DTXSID7021780|,DTXSID2041886|,DTXSID0037493|,DTXSID9042388|,DTXSID8037594|,1.84,1.6,2.64,2.34,2.78,2.4,2.2,2.45,2.22,2.39,1.37269,4,68.743187313327,4.84333659290053,22,176,199.047835659311,0,9,83.3603436666667,24,7040.29808837786
DTXSID3021805,NaN,3.13,[2.74:3.52],1,0.451,0.603,33089-61-1,3478-94-2,15299-99-7,67747-09-5,1982-47-4,QXAITBQSYVNQDR-UHFFFAOYSA-N,BZGLBXYQOMFXAU-UHFFFAOYSA-N,WXZVAROIGSFCFJ-UHFFFAOYSA-N,TVLSRXXIMLFWEO-UHFFFAOYSA-N,IVUXTESCPZUGJC-UHFFFAOYSA-N,DTXSID5023871|,DTXSID7032634|,DTXSID5024211|,DTXSID4024270|,DTXSID7040287|,3,3.7,2.76,2.7,3.55,3.24,2.95,2.71,3.38,3.17,3.47536,2,136.538041152733,7.36116917557129,38,436,276.167509343184,1.91112570683819,13,91.8935872142858,47,11009.4278910551
DTXSID0074687,NaN,2.59,[1.98:3.22],1,0.527,0.557,1861-32-1,5259-88-1,53780-34-0,5234-68-4,13286-32-3,NPOJQCVWMSKXDN-UHFFFAOYSA-N,AMEKQAFGQBKLKX-UHFFFAOYSA-N,OKIBNKKYNPBDRS-UHFFFAOYSA-N,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,XFMJUIKWKVJNDY-UHFFFAOYSA-N,DTXSID0024000|,DTXSID8034792|,DTXSID7034709|,DTXSID0023951|,DTXSID0074502|,3.7,1.98,2.3,2.41,2.4,2.76,2.5,2.37,2.16,2.43,3.44989,4,83.2803300893887,5.92086580712616,30,278,223.569760688247,0,10,150.7349706252,34,7963.39536314083
DTXSID1027344,NaN,2.02,[1.69:2.35],1,0.489,0.638,3766-81-2,2631-37-0,13140-89-1,114-26-1,23950-58-5,DIRFUJHNVNOBMY-UHFFFAOYSA-N,DTAPQAJKAFRNJB-UHFFFAOYSA-N,KODZEKGCUPWVLU-UHFFFAOYSA-N,ISRUGXGCCGIOQO-UHFFFAOYSA-N,PHNUZKMIPFFYSO-UHFFFAOYSA-N,DTXSID4058077|,DTXSID4037617|,DTXSID40157027|,DTXSID7021948|,DTXSID2020420|,1.71,2.48,1.93,1.67,2.31,2.22,1.81,2.28,1.89,2.09,3.25109,2,63.6887792299597,6.16123092641848,15,163,220.902343718328,0,7,64.7573098918919,15,8214.60791863459
DTXSID9044748,NaN,2.12,[1.76:2.48],1,0.612,0.675,2631-37-0,3766-81-2,2122-70-5,86-87-3,114-26-1,DTAPQAJKAFRNJB-UHFFFAOYSA-N,DIRFUJHNVNOBMY-UHFFFAOYSA-N,XIDPSKQLXKCVQN-UHFFFAOYSA-N,PRPINYUDVPFIRX-UHFFFAOYSA-N,ISRUGXGCCGIOQO-UHFFFAOYSA-N,DTXSID4037617|,DTXSID4058077|,DTXSID3034583|,DTXSID8020915|,DTXSID7021948|,2.48,1.71,2.48,2.2,1.67,1.81,2.22,2.28,2.25,1.89,2.53289,2,63.5863366369731,5.54552132669142,28,253,204.825960033389,0,8,81.30496825,28,8337.7585048255
DTXSID4024195,1.73,1.73,[1.71:1.75],1,1,0.98,94-74-6,7073-42-9,351-36-0,93-65-2,122-28-1,WHKUVVPPKQRRBV-UHFFFAOYSA-N,WNOVNNUWOUKIOL-UHFFFAOYSA-N,HNIPNANLYHXYDE-UHFFFAOYSA-N,WNTGYJSOUMFZEP-UHFFFAOYSA-N,KFTYNYHJHKCRKU-UHFFFAOYSA-N,DTXSID4024195|,DTXSID20220985|,DTXSID60188595|,DTXSID9024194|,DTXSID5059539|,1.73,1.95,1.75,1.3,1.94,1.69,1.63,1.85,2.01,1.78,2.62081,2,49.9907399026189,4.07906419462836,18,152,171.999774701717,0,8,111.888298636364,19,6060.95569174685
DTXSID0020442,1.66,1.66,[1.66:1.7],1,1,0.852,94-75-7,1918-18-9,120-36-5,2150-93-8,7073-42-9,OVSKIKFHRZPJSS-UHFFFAOYSA-N,WOZQBERUBLYCEG-UHFFFAOYSA-N,MZHCENGPTKEIGP-UHFFFAOYSA-N,SCYGGCAQZFJGRF-UHFFFAOYSA-N,WNOVNNUWOUKIOL-UHFFFAOYSA-N,DTXSID0020442|,DTXSID7042437|,DTXSID0020440|,DTXSID00175843|,DTXSID20220985|,1.66,2.74,2.23,2.34,1.95,2.35,2.16,1.82,1.91,1.63,3.19148,2,49.7417965755285,4.1460109041422,18,152,169.914857846283,0,8,142.460375526316,19,5755.22484874528
DTXSID4024193,2.73,2.73,[2.69:2.73],1,1,0.857,94-81-5,139-65-1,101-77-9,24911-15-7,1538-74-5,LLWADFLAOKUBDR-UHFFFAOYSA-N,ICNFHJVPAJKPHW-UHFFFAOYSA-N,YBRVSVVVWCFQMG-UHFFFAOYSA-N,JSBUIJZRVJLNAV-UHFFFAOYSA-N,ZTIMKJROOYMUMU-UHFFFAOYSA-N,DTXSID4024193|,DTXSID9021344|,DTXSID6022422|,DTXSID60179625|,DTXSID60165422|,2.73,2.04,1.99,1.9,2.26,2.07,2.47,2.65,1.91,2.47,3.40101,2,78.0705068797669,5.07906419462836,20,188,206.59174395345,0,10,99.9463987142857,20,7366.93596072759
DTXSID7024035,NaN,2.45,[2.04:2.86],1,0.588,0.632,94-81-5,139-65-1,101-27-9,1967-16-4,101-77-9,LLWADFLAOKUBDR-UHFFFAOYSA-N,ICNFHJVPAJKPHW-UHFFFAOYSA-N,MCOQHIWZJUDQIC-UHFFFAOYSA-N,ULBXWWGWDPVHAO-UHFFFAOYSA-N,YBRVSVVVWCFQMG-UHFFFAOYSA-N,DTXSID4024193|,DTXSID9021344|,DTXSID3041617|,DTXSID6041769|,DTXSID6022422|,2.73,2.04,3.06,2.21,1.99,2.07,2.47,2.44,2.2,2.65,3.97168,2,77.8232253955751,5.1460109041422,20,188,204.506827098017,0,10,121.74814916,20,7061.20511772602
DTXSID2047727,NaN,2.98,[2.65:3.29],1,0.55,0.715,101-84-8,119-61-9,3597-91-9,92-52-4,93-99-2,USIUVYZYUHIAEV-UHFFFAOYSA-N,RWCCWEUUXYIKHB-UHFFFAOYSA-N,AXCHZLOJGKSWLV-UHFFFAOYSA-N,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,FCJSHPDYVMKCHI-UHFFFAOYSA-N,DTXSID9021847|,DTXSID0021961|,DTXSID5075234|,DTXSID4020161|,DTXSID0048210|,3.29,2.63,2.54,3.27,3.16,3.33,2.65,2.72,3.5,2.94,3.01188,0,48.3357768512517,4.36090546759363,19,156,182.590449482456,0,9,81.2093449259259,20,6716.94716716297
DTXSID2041200,NaN,3.35,[3.02:3.68],1,0.431,0.623,84-74-2,84-69-5,72490-01-8,85-68-7,35367-38-5,DOIRQSBPFJWKBE-UHFFFAOYSA-N,MGWAVDBGNNKXQV-UHFFFAOYSA-N,HJUFTIJOISQSKQ-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,QQQYTWIFVNKMRW-UHFFFAOYSA-N,DTXSID2021781|,DTXSID9022522|,DTXSID7032393|,DTXSID3020205|,DTXSID1024049|,3.14,3.14,3,3.72,3.83,3.41,2.79,2.94,3.25,3.15,3.29258,2,129.735583916335,6.75568739798064,33,328,274.55758414999,0,13,89.7868403500001,33,10665.5840798484
DTXSID4025292,NaN,1.84,[1.56:2.12],1,0.544,0.681,539-82-2,33222-69-4,93-89-0,613-93-4,619-55-6,ICMAFTSLXCXHRK-UHFFFAOYSA-N,VTONZKDPQTYHLV-UHFFFAOYSA-N,MTZQAGJQAFMTAQ-UHFFFAOYSA-N,NCCHARWOCKOHIH-UHFFFAOYSA-N,UHBGYFCCKRAEHA-UHFFFAOYSA-N,DTXSID6040161|,DTXSID10186869|,DTXSID3038696|,DTXSID5025570|,DTXSID2060705|,1.97,1.48,2.3,1.68,1.78,1.51,1.76,1.68,1.73,1.69,1.1659,2,38.2426643177732,4.04671842286202,11,55,164.504789108856,0,6,60.0053413703703,2,5569.89043957618
DTXSID0058221,NaN,2.11,[1.53:2.63],1,0.497,0.583,13286-32-3,126-75-0,298-03-3,301-12-2,122-14-5,XFMJUIKWKVJNDY-UHFFFAOYSA-N,GRPRVIYRYGLIJU-UHFFFAOYSA-N,DGLIBALSRMUQDD-UHFFFAOYSA-N,PMCVMORKVPSKHZ-UHFFFAOYSA-N,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,DTXSID0074502|,DTXSID9037535|,DTXSID7041839|,DTXSID8025541|,DTXSID4032613|,2.4,1.85,2.59,1,2.63,2.43,2.33,2.3,1.54,2.99,2.61209,4,64.0595224307959,7.12079129444938,22,179,226.144160139183,0,8,154.326571808,21,7926.40023973528
DTXSID5020819,1.53,1.53,[1.49:1.57],1,1,0.846,950-37-8,86-50-0,732-11-6,29232-93-7,13171-21-6,MEBQXILRKZHVCX-UHFFFAOYSA-N,CJJOSEISRRTUQB-UHFFFAOYSA-N,LMNZTLDVJIUSHT-UHFFFAOYSA-N,QHOQHJPRIBSPCY-UHFFFAOYSA-N,RGCLLPNLLBQHPF-UHFFFAOYSA-N,DTXSID5020819|,DTXSID3020122|,DTXSID5024261|,DTXSID0024266|,DTXSID7021156|,1.53,2.28,2.91,3,0.85,2.29,2.58,2.65,2.58,2.09,1.78428,6,78.2583404457275,9.0689852585896,26,216,227.211743152978,1.66014146090535,9,219.528230700593,25,7402.57632225436
DTXSID0058223,NaN,2.49,[1.43:3.39],1,0.502,0.411,60207-90-1,81335-37-7,132-67-2,81335-77-5,81-81-2,STJLVHWMYQXCPB-UHFFFAOYSA-N,CABMTIJINOIHOD-UHFFFAOYSA-N,JXTHEWSKYLZVJC-UHFFFAOYSA-N,XVOKUMIPKHGGTN-UHFFFAOYSA-N,FQEPJUOLUDFINX-UHFFFAOYSA-N,DTXSID8024280|,DTXSID3024152|,DTXSID7034759|,DTXSID3024287|,DTXSID5023742|,3.39,1.3,3.34,0.85,2.96,2.79,2.09,3.4,2.02,3.04,3.04061,5,107.631321333003,7.45242863959743,45,708,271.655444298607,0,10,91.1410879962547,78,11303.5778802517
DTXSID6020147,1.69,1.69,[1.67:1.71],1,1,0.962,95-14-7,NOCAS_878864,NOCAS_878862,56-04-2,4684-94-0,QRUDEWIWKLJBPS-UHFFFAOYSA-N,ALDDXGSQUCGTDT-UHFFFAOYSA-N,NGKNMHFWZMHABQ-UHFFFAOYSA-N,VDIAYBNYJCMVED-UHFFFAOYSA-N,ZLKMOIHCHCMSFW-UHFFFAOYSA-N,DTXSID6020147|,DTXSID20878864|,DTXSID00878862|,DTXSID2020890|,DTXSID7040289|,1.69,1.87,1.98,2.14,1.37,1.8,1.77,1.6,1.77,1.63,0.88119,3,15.6703835065436,2.72456386468958,17,129,88.2638948757003,0,4,110.4666924,15,4215.66315958615
DTXSID10872811,NaN,2.51,[1.91:3.11],1,0.438,0.525,27314-13-2,57837-19-1,2164-08-1,50471-44-8,18691-97-9,LXZVTHMPPAYLTH-UHFFFAOYSA-N,ZQEIXNIJLIKNTD-UHFFFAOYSA-N,PKPGTPZQCCCCGG-UHFFFAOYSA-N,FSCWZHGZWWDELK-UHFFFAOYSA-N,RRVIAQKBTUQODI-UHFFFAOYSA-N,DTXSID8024234|,DTXSID6024175|,DTXSID9042093|,DTXSID4022361|,DTXSID0037570|,3.28,1.57,2.14,2.7,2.8,2.47,2.13,2.62,2.95,2.09,2.06338,4,87.8973211596061,5.93023801028311,31,367,234.233222594102,1.45969608213656,10,120.367967763561,42,8596.64486071042
DTXSID7024586,NaN,2.73,[2.25:3.21],1,0.574,0.627,149-30-4,95-15-8,98-16-8,91-22-5,1194-65-6,YXIWHUQXZSMYRE-UHFFFAOYSA-N,FCEHBMOGCRZNNI-UHFFFAOYSA-N,VIUDTWATMPPKEL-UHFFFAOYSA-N,SMWDFEZZVXVKRB-UHFFFAOYSA-N,YOYAIZYFCNQIRF-UHFFFAOYSA-N,DTXSID1020807|,DTXSID2052736|,DTXSID9024512|,DTXSID1021798|,DTXSID5032365|,2.25,3.48,2.36,3.1,2.5,2.16,2.87,1.78,2.67,2.49,2.15908,1,16.831594543756,3.62863517356911,17,129,102.075383142834,0,4,135.516109333333,15,4762.28075675072
DTXSID9032535,NaN,2.01,[1.68:2.34],1,0.453,0.645,84-72-0,81334-34-1,1563-66-2,12771-68-5,31972-43-7,PZBLUWVMZMXIKZ-UHFFFAOYSA-N,CLQMBPJKHLGMQK-UHFFFAOYSA-N,DUEPRVBVGDRKAG-UHFFFAOYSA-N,HUTDUHSNJYTCAR-UHFFFAOYSA-N,LUQMWGMGWJEGAT-UHFFFAOYSA-N,DTXSID3024100|,DTXSID8034665|,DTXSID9020249|,DTXSID2034338|,DTXSID8037548|,2.54,2,1.75,2.08,1.57,2.32,1.66,2.17,2.01,2.03,0.92689,5,97.4276491604831,6.29987825795708,33,345,242.096640135072,0,10,92.0608832857143,45,9157.88259712452
DTXSID7026572,NaN,2.3,[2.14:2.46],1,0.537,0.729,2032-65-7,23950-58-5,80045-50-7,5234-68-4,2122-70-5,YFBPRJGDJKVWAH-UHFFFAOYSA-N,PHNUZKMIPFFYSO-UHFFFAOYSA-N,GNFQHXMPSRUKIS-UHFFFAOYSA-N,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,XIDPSKQLXKCVQN-UHFFFAOYSA-N,DTXSID3032626|,DTXSID2020420|,DTXSID20230044|,DTXSID0023951|,DTXSID3034583|,2.32,2.31,2.01,2.41,2.48,1.84,2.09,1.98,2.16,2.28,2.42548,2,65.6092789883496,6.47405360747276,25,304,200.765105912067,0,8,119.296164,35,8242.49559865241
