MoleculeID,FUB_exp,FUB_pred,FUB_predRange,AD_FUB,AD_index_FUB,Conf_index_FUB,FUB_CAS_neighbor_1,FUB_CAS_neighbor_2,FUB_CAS_neighbor_3,FUB_CAS_neighbor_4,FUB_CAS_neighbor_5,FUB_InChiKey_neighbor_1,FUB_InChiKey_neighbor_2,FUB_InChiKey_neighbor_3,FUB_InChiKey_neighbor_4,FUB_InChiKey_neighbor_5,FUB_DTXSID_neighbor_1,FUB_DTXSID_neighbor_2,FUB_DTXSID_neighbor_3,FUB_DTXSID_neighbor_4,FUB_DTXSID_neighbor_5,FUB_Exp_neighbor_1,FUB_Exp_neighbor_2,FUB_Exp_neighbor_3,FUB_Exp_neighbor_4,FUB_Exp_neighbor_5,FUB_pred_neighbor_1,FUB_pred_neighbor_2,FUB_pred_neighbor_3,FUB_pred_neighbor_4,FUB_pred_neighbor_5,XLogP,CrippenLogP,nBase,ALogP,AATS2e,AATS1i,AATS4v,nAromBond,ATSC0m,nwHBa,nHBAcc,ATS5p,SpMax2_Bhv,AATS5p,piPC5,ETA_BetaP_ns,R_TpiPCTPC,nHBint3,naaN,ETA_Beta,nN,SpMax3_Bhv,ATSm5,nF8Ring
DTXSID1026665,NaN,0.6,[0.47:0.73],1,0.293,0.547,59-67-6,98-95-3,99-96-7,150-13-0,90-05-1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,LQNUZADURLCDLV-UHFFFAOYSA-N,FJKROLUGYXJWQN-UHFFFAOYSA-N,ALYNCZNDIQEVRV-UHFFFAOYSA-N,LHGVFZTZFXWLCP-UHFFFAOYSA-N,DTXSID1020932,DTXSID3020964,DTXSID3026647,DTXSID6024466,DTXSID0023113,0.62,0.38,0.65,0.77,0.57,0.56,0.22,0.34,0.42,0.34,0.493,1.01949,0,0.5583,7.69522094117647,144.7864124993,138.533667659985,6,358.765368,6,2,4.128629514849,2.9974108777384,1.03215737871225,4.34299340394467,1.125,4.7858606557377,0,1,13.75,2,2.50444598092735,3.52616223445693,0
DTXSID9021841,NaN,0.33,[0.18:0.48],1,0.507,0.613,108-44-1,95-74-9,99-07-0,106-47-8,87-62-7,JJYPMNFTHPTTDI-UHFFFAOYSA-N,RQKFYFNZSHWXAW-UHFFFAOYSA-N,MESJRHHDBDCQTH-UHFFFAOYSA-N,QSNSCYSYFYORTR-UHFFFAOYSA-N,UFFBMTHBGFGIHF-UHFFFAOYSA-N,DTXSID1026792,DTXSID0020286,DTXSID0025101,DTXSID9020295,DTXSID8026307,0.55,0.15,0.24,0.26,0.43,0.49,0.37,0.28,0.47,0.42,1.668,1.7283,0,1.7661,7.43439185185185,147.688488300559,124.981855637513,6,539.753687529412,6,1,17.99040013849,2.96396646369498,0.856685720880476,4.15005516923611,0.8125,3.42315573770492,0,0,11,1,2.64581503189868,3.16618193318044,0
DTXSID4021842,NaN,0.9,[0.81:0.99],1,0.359,0.64,105-60-2,77-67-8,872-50-4,88-12-0,1197-18-8,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,HAPOVYFOVVWLRS-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,WHNWPMSKXPGLAX-UHFFFAOYSA-N,GYDJEQRTZSCIOI-UHFFFAOYSA-N,DTXSID4020240,DTXSID7023019,DTXSID6020856,DTXSID2021440,DTXSID3045350,0.76,1,0.89,0.95,0.97,0.93,0.87,0.9,0.93,0.95,1.163,2.15129,0,-1.0163,7.34406388571429,149.408437742113,89.1427670443377,0,654.968343157895,1,0,12.507800022188,2.91788869952082,0.595609524866095,2.70805020110221,0.1875,1.36065573770492,0,0,6,1,2.79299569368124,3.83036588744558,0
DTXSID0034857,NaN,0.04,[0:0.08],1,0.404,0.744,66441-23-4|113776-20-8|,CHEMBL571353,CHEMBL601882,860789-35-1,183321-74-6,PQKBPHSEKWERTG-UHFFFAOYSA-N,NNSMJNOTFDPZJU-UHFFFAOYSA-N,HMVREXPEZZAMIQ-UHFFFAOYSA-N,NPQZNMPPUASIAY-UHFFFAOYSA-N,AAKJLRGGTJKAMG-UHFFFAOYSA-N,DTXSID2032392| DTXSID0040755,?,?,?,DTXSID8046454,0,0.01,0.04,0.11,0.05,0.03,0.01,0.07,0.06,0.02,4.36,6.04656,0,4.0353,8.03327248648649,144.574422588296,212.823209067269,17,2199.08198841861,15,4,114.854018594792,3.77430869551768,1.41795084684928,5.97444554193839,0.73077,9.42461155118384,0,2,36,2,3.41160497920599,39.881717713006,0
DTXSID4041608,NaN,0.28,[0.11:0.45],1,0.507,0.588,106-48-9,59-50-7,90-05-1,108-39-4,576-26-1,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,CFKMVGJGLGKFKI-UHFFFAOYSA-N,LHGVFZTZFXWLCP-UHFFFAOYSA-N,RLSSMJSEOOYNOY-UHFFFAOYSA-N,NXXYKOUNUYWIHA-UHFFFAOYSA-N,DTXSID1021871,DTXSID4021717,DTXSID0023113,DTXSID6024200,DTXSID9024063,0.23,0.07,0.57,0.36,0.21,0.25,0.23,0.34,0.3,0.23,1.937,2.19599,0,1.941,7.70386384,143.277073442075,133.16825260754,6,543.054135,6,0,15.788925704792,2.88551421008069,0.877162539155111,4.15005516923611,0.8125,3.42315573770492,0,0,11,0,2.64581503189868,3.33209197713257,0
DTXSID1026667,NaN,0.21,[0.12:0.3],1,0.365,0.637,98-86-2,103-69-5,620-17-7,100-42-5,140-10-3,KWOLFJPFCHCOCG-UHFFFAOYSA-N,OJGMBLNIHDZDGS-UHFFFAOYSA-N,HMNKTRSOROOSPP-UHFFFAOYSA-N,PPBRXRYQALVLMV-UHFFFAOYSA-N,WBYWAXJHAXSJNI-UHFFFAOYSA-N,DTXSID6021828,DTXSID1025271,DTXSID0022480,DTXSID2021284,DTXSID5022489,0.33,0.21,0.26,0.18,0.05,0.18,0.22,0.14,0.21,0.25,1.374,1.94708,0,1.4707,7.49302418181818,143.996041532687,145.89824352357,6,476.196037333333,7,1,13.920319004245,3.14235460079987,0.994308500303214,4.25117023249866,0.9375,4.10450819672131,0,1,12,1,2.55580917816437,3,0
DTXSID0037495,0.46,0.46,[0.45:0.47],1,1,0.962,1007-28-9,6190-65-4,66215-27-8,122-34-9,16268-62-5,IVENSCMCQBJAKW-UHFFFAOYSA-N,DFWFIQKMSFGDCQ-UHFFFAOYSA-N,LVQDKIWDGQRHTE-UHFFFAOYSA-N,ODCWYMIRDDJXKW-UHFFFAOYSA-N,XIFVTSIIYVGRHJ-UHFFFAOYSA-N,DTXSID0037495,DTXSID5037494,DTXSID6023999,DTXSID4021268,DTXSID80167428,0.46,0.49,0.94,0.28,0.25,0.55,0.41,0.49,0.15,0.16,0.318,1.34938,0,0.0295000000000002,8.22504146666667,163.382885580653,182.433490889285,6,1380.90297694737,3,5,30.50907106,3.15620935620225,1.27121129416667,4.52923361989815,0.68182,3.42201327433628,0,3,15.5,5,2.65501594805455,18.7392095420059,0
DTXSID5025312,NaN,0.9,[0.81:0.99],1,0.352,0.644,1197-18-8,60643-86-9,60-32-2,105-60-2,111-76-2,GYDJEQRTZSCIOI-UHFFFAOYSA-N,PJDFLNIOAUIZSL-UHFFFAOYSA-N,SLXKOJJOQWFEFD-UHFFFAOYSA-N,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,POAOYUHQDCAZBD-UHFFFAOYSA-N,DTXSID3045350,DTXSID4041153,DTXSID0020070,DTXSID4020240,DTXSID1024097,0.97,1,0.92,0.76,0.83,0.95,0.86,0.93,0.93,0.71,0.086,0.3385,1,0.258200000000001,7.7594173,150.887515431319,102.894560935619,0,699.266609142857,0,2,25.993480407772,3.02634421233566,0.633987327018829,2.39789527279837,0,1,0,0,5.25,1,2.79299569368124,3.33209197713257,0
DTXSID9034650,0.01,0.01,[0:0.02],1,1,0.968,100784-20-1,97780-06-8,74223-64-6,199119-58-9,135990-29-3,FMGZEUWROYGLAY-UHFFFAOYSA-N,ZINJLDJMHCUBIP-UHFFFAOYSA-N,RSMUVYRMZCOLBH-UHFFFAOYSA-N,AIMMSOZBPYFASU-UHFFFAOYSA-N,AKTQJCBOGPBERP-UHFFFAOYSA-N,DTXSID9034650,DTXSID9034573,DTXSID6023864,DTXSID8040222,DTXSID10159614,0.01,0.02,0.09,0,0.33,0.09,0.09,0.02,0.13,0.16,1.558,1.50856,0,0.997599999999999,8.76565741666668,154.314387008052,226.656107382646,11,2747.47533251163,9,10,120.697617669094,3.66933461945991,1.29782384590424,5.70814793216584,0.65179,4.0743378812199,1,3,38,6,3.44059955433067,85.9525541103587,0
DTXSID9021845,NaN,0.88,[0.75:1],1,0.343,0.57,112-49-2,111-76-2,112-50-5,127-48-0,115-67-3,YFNKIDBQEZZDLK-UHFFFAOYSA-N,POAOYUHQDCAZBD-UHFFFAOYSA-N,WFSMVVDJSNMRAR-UHFFFAOYSA-N,IRYJRGCIQBGHIV-UHFFFAOYSA-N,VQASKUSHBVDKGU-UHFFFAOYSA-N,DTXSID8026224,DTXSID1024097,DTXSID3024368,DTXSID9021396,DTXSID8023420,0.66,0.83,1,0.93,1,0.9,0.71,0.76,0.94,0.85,-0.038,0.1302,0,-0.6731,8.13891333333333,149.686969903479,105.019627306366,0,813.967150285714,0,3,24.35469349298,3.09330585795502,0.716314514499411,2.56494935746154,0,1,1,0,5.75,0,2.51632235351461,5.10656101267351,0
DTXSID0027721,NaN,0.01,[0:0.02],1,0.251,0.724,158966-92-8,67614-33-9|66230-04-4|,10540-29-1,89778-26-7,82186-77-4,UCHDWCPVSPXUMX-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,NKANXQFJJICGDU-UHFFFAOYSA-N,XFCLJVABOIYOMF-UHFFFAOYSA-N,DYLGFOYVTXJFJP-UHFFFAOYSA-N,DTXSID9023334,DTXSID3020621| DTXSID4032667,DTXSID1034187,DTXSID3023689,DTXSID3046663,0,0,0,0.03,0.01,0.01,0.02,0.01,0.01,0.09,9.858,8.21669000000001,0,8.3727,7.30548904504505,141.170055525128,172.860830446125,24,1902.40488517742,24,1,252.137582530941,3.88983073858033,1.23596854181834,6.07073772800249,0.79032,7.33349277210884,0,0,42,1,3.74192110973346,46.3323638663609,0
DTXSID1047601,NaN,0.16,[0.04:0.28],1,0.414,0.621,1563-38-8,585-34-2,98-54-4,2409-55-4,618-45-1,WJGPNUBJBMCRQH-UHFFFAOYSA-N,CYEKUDPFXBLGHH-UHFFFAOYSA-N,QHPQWRBYOIRBIT-UHFFFAOYSA-N,IKEHOXWJQXIQAG-UHFFFAOYSA-N,VLJSLTNSFSOYQR-UHFFFAOYSA-N,DTXSID2027414,DTXSID9044825,DTXSID1020221,DTXSID2020212,DTXSID0044571,0.36,0.12,0.11,0.03,0.14,0.09,0.07,0.1,0.05,0.12,2.246,2,0,2.1292,7.37412474418605,143.882571451154,106.286487693208,6,810.18015336,6,1,45.971912531094,3.40090332644206,1.2097871718709,4.34299340394467,0.54545,3.2311320754717,0,0,11.75,0,2.74688518274165,9.66418395426513,0
DTXSID20884445,NaN,0.02,[0.01:0.03],0,0.122,0.669,96829-58-2,103-24-2,7173-51-5,117-84-0,67-96-9,AHLBNYSZXLDEJQ-UHFFFAOYSA-N,ZDWGXBPVPXVXMQ-UHFFFAOYSA-N,JGFDZZLUDWMUQH-UHFFFAOYSA-N,MQIUGAXCHLFZKX-UHFFFAOYSA-N,ILYCWAKSDCYMBB-UHFFFAOYSA-N,DTXSID8023395,DTXSID3026697,DTXSID9032537,DTXSID1021956,DTXSID5022938,0.01,0.03,0,0.02,0.01,0.03,0.02,0.02,0.08,0.19,19.574,14.12208,0,-8.43480000000001,7.17053341880341,145.333711369229,113.643244837766,0,3425.37773042976,3,2,318.157622363466,3.58340363404073,1.00049566780964,3.8286413964891,0.05952,1.17548076923077,0,0,23.75,1,3.55945856212319,39.996547820626,0
DTXSID6020692,0.35,0.35,[0.35:0.35],1,1,0.982,100-97-0,768-94-5,CHEMBL1354035,CHEMBL2338400,CHEMBL2337984,VKYKSIONXSXAKP-UHFFFAOYSA-N,DKNWSYNQZKUICI-UHFFFAOYSA-N,PDKPMVYIKZKRQF-UHFFFAOYSA-N,VZEDXJXJWSWRFK-UHFFFAOYSA-N,WVVVXTOSGJMBDO-UHFFFAOYSA-N,DTXSID6020692,DTXSID8022117,?,?,?,0.35,0.33,0.5,0.31,0.3,0.4,0.49,0.36,0.29,0.31,-0.186,-1.0198,4,0.0858000000000004,8.1395655,158.39043697145,64.6634484739682,0,769.232776363636,0,4,13.36253172,2.78343647309963,1.11354431,3.89182029811063,0,1,0,0,9,4,2.78343647309962,3,3
DTXSID3041584,NaN,0,[0:0],1,0.307,0.76,77501-63-4,877052-79-4,CHEMBL2071601,345892-71-9,290315-45-6,CONWAEURSVPLRM-UHFFFAOYSA-N,ZIXNJVGTAXRKAP-UHFFFAOYSA-N,SJAIVGYRWIRMMF-UHFFFAOYSA-N,UIZHOFJFIOCYLH-UHFFFAOYSA-N,IZAOBRWCUGOKNH-UHFFFAOYSA-N,DTXSID7024160,?,?,?,DTXSID50460039,0,0.01,0.01,0,0,0.01,0.01,0.01,0.02,0.01,6.975,6.60367000000001,0,6.2027,8.48275126213592,146.769722734605,184.269050269791,12,2444.99132170367,17,5,166.485650933037,3.83261683601915,1.32131468994474,5.68782245507747,0.52632,4.04806296198522,0,0,43.75,1,3.72636410101457,83.1532173313297,0
DTXSID0026252,NaN,0.01,[0.01:0.01],1,0.375,0.773,115-86-6,95737-68-1,81-90-3,CHEMBL2058529,27955-94-8,XZZNDPSIHUTMOC-UHFFFAOYSA-N,NHDHVHZZCFYRSB-UHFFFAOYSA-N,FFFPYJTVNSSLBQ-UHFFFAOYSA-N,WROWNDRSPMCZLY-UHFFFAOYSA-N,BRPSWMCDEYMRPE-UHFFFAOYSA-N,DTXSID1021952,DTXSID1032640,DTXSID5022439,?,DTXSID2037712,0,0,0.01,0,0.01,0.03,0.05,0.05,0.02,0.07,5.46,5.67197,0,4.5921,7.83725450000001,140.194651713385,194.146786982652,18,1737.13480793284,18,0,92.937128759094,3.74452352062974,1.72105793998322,5.4523787566748,0.88636,4.96830628803245,0,0,33,0,3.74452352062973,38.4544173939767,0
DTXSID9020089,0,0,[0:0.01],1,1,0.959,101-05-3,123343-16-8,84057-84-1,CHEMBL2011440,24017-47-8,IMHBYKMAHXWHRP-UHFFFAOYSA-N,QEGVVEOAVNHRAA-UHFFFAOYSA-N,PYZRQGJRPPTADH-UHFFFAOYSA-N,OUZKJGOSIGMDHS-UHFFFAOYSA-N,AMFGTOFWMRQMEM-UHFFFAOYSA-N,DTXSID9020089,DTXSID8032673,DTXSID2023195,?,DTXSID9037612,0,0.03,0.45,0,0.05,0.11,0.02,0.23,0.01,0.13,2.883,4.58068,0,3.3934,8.44280024242424,150.828285450223,236.658741055728,12,2243.60542457143,9,4,47.175887064547,3.57331552109166,1.7472550764647,5.25879660838575,0.875,6.83747944078947,1,3,25.25,4,2.83895370486961,39.5765875163245,0
DTXSID9034232,0.02,0.02,[0.02:0.02],1,1,0.999,101-10-0,94-74-6,882-09-7,94-82-6,120-36-5,YNTJKQDWYXUTLZ-UHFFFAOYSA-N,WHKUVVPPKQRRBV-UHFFFAOYSA-N,TXCGAZHTZHNUAI-UHFFFAOYSA-N,YIVXMZJTEQBPQO-UHFFFAOYSA-N,MZHCENGPTKEIGP-UHFFFAOYSA-N,DTXSID9034232,DTXSID4024195,DTXSID1040661,DTXSID7024035,DTXSID0020440,0.02,0.02,0.02,0.01,0.01,0.02,0.06,0.02,0.02,0.02,2.467,2.92658,0,2.2849,8.0639216,144.723282948561,181.221239416535,6,1502.692626,7,2,43.188134495094,3.37036685363997,1.34962920297169,4.54129810939368,0.65385,3.58758503401361,1,0,16.25,0,2.74875212561805,16.8800765579667,0
DTXSID5020865,NaN,0.04,[0.01:0.09],1,0.4,0.738,220991-20-8,13710-19-5,86-30-6,101-54-2,61-68-7,KHPKQFYUPIUARC-UHFFFAOYSA-N,YEZNLOUZAIOMLT-UHFFFAOYSA-N,UBUCNCOMADRQHX-UHFFFAOYSA-N,ATGUVEKSASEFFO-UHFFFAOYSA-N,HYYBABOKPJLUIN-UHFFFAOYSA-N,DTXSID9049035,DTXSID1045409,DTXSID6021030,DTXSID7025895,DTXSID5023243,0.02,0.01,0.04,0.14,0.01,0.01,0.01,0.06,0.15,0.01,3.598,4.66929,0,4.0224,7.58227291666667,147.00071164088,168.702977581546,12,2332.36394213793,12,2,73.8342306878859,3.7509600909243,1.41988905169011,5.35363380721874,0.82353,7.01571505763689,2,0,24,2,3.08017632944283,24.1394464241133,0
DTXSID1045033,0.25,0.25,[0.24:0.26],1,1,0.942,10118-90-8,127-33-3,57-62-5,564-25-0,60-54-8,ZZZRUAITSXLWBH-UHFFFAOYSA-N,JHOHXJYRVSLQCB-UHFFFAOYSA-N,RNPLSXLZRGPQCU-UHFFFAOYSA-N,VXVNYCRICCVPTD-UHFFFAOYSA-N,MUHBBHLZPHKTTR-UHFFFAOYSA-N,DTXSID1045033,DTXSID1022893,DTXSID9022811,DTXSID0037653,DTXSID7023645,0.25,0.56,0.51,0.11,0.55,0.4,0.34,0.36,0.46,0.3,-0.805999999999999,-0.46252,1,-1.2023,7.79715020689656,147.554870287248,182.66502621991,6,2237.69441018333,11,9,271.640415259226,3.8107409363401,1.22914215049423,5.85310006532976,0.43939,2.48317964480874,2,0,36,3,3.48879842444464,96.4372278085162,0
DTXSID8024101,NaN,0.05,[0.02:0.08],1,0.486,0.776,74223-64-6,97780-06-8,82097-50-5,144651-06-9,173159-57-4,RSMUVYRMZCOLBH-UHFFFAOYSA-N,ZINJLDJMHCUBIP-UHFFFAOYSA-N,XOPFESVZMSQIKC-UHFFFAOYSA-N,IOXAXYHXMLCCJJ-UHFFFAOYSA-N,PXDNXJSDGQBLKS-UHFFFAOYSA-N,DTXSID6023864,DTXSID9034573,DTXSID0024345,DTXSID4034364,DTXSID7034753,0.09,0.02,0.02,0.06,0.06,0.02,0.09,0.03,0.03,0.03,0.604,1.54209,0,1.4801,8.44264164864866,150.399921902838,209.681444041974,12,2172.83829718182,11,10,128.633073610245,3.63688798209192,1.33992785010672,5.70544775397526,0.67593,4.46533203125,0,3,36.75,5,3.47792393047287,66.0539983989479,0
DTXSID4026214,NaN,0.01,[0:0.02],1,0.391,0.785,220991-20-8,50-65-7,15307-86-5,13710-19-5,644-62-2,KHPKQFYUPIUARC-UHFFFAOYSA-N,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,DCOPUUMXTXDBNB-UHFFFAOYSA-N,YEZNLOUZAIOMLT-UHFFFAOYSA-N,SBDNJUWAMKYJOX-UHFFFAOYSA-N,DTXSID9049035,DTXSID7040362,DTXSID6022923,DTXSID1045409,DTXSID0048559,0.02,0.01,0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,4.348,6.08897,0,5.3603,7.99033297777778,146.024386671893,193.781252345639,12,2746.27881642857,13,3,58.545114843094,3.78572107478144,1.39393130578795,5.32300997913841,0.84211,4.66864067055394,0,0,28,2,3.18550460575446,29.6230730165324,0
DTXSID0057918,NaN,0.18,[0.05:0.31],1,0.46,0.62,74051-80-2,149979-41-9,10161-33-8,363-24-6,566-48-3,NMHGOXYVOKDNHF-UHFFFAOYSA-N,LHTJZXMWYGUVJS-UHFFFAOYSA-N,MEHHPFQKXOUFFV-UHFFFAOYSA-N,XEYBRNLFEZDVAW-UHFFFAOYSA-N,ZMEULISFKSVRLQ-UHFFFAOYSA-N,DTXSID9024304,DTXSID7034252,DTXSID0034192,DTXSID4022947,DTXSID3034113,0.05,0.38,0.1,0.27,0.16,0.17,0.13,0.2,0.2,0.18,2.729,3.72049,0,-0.742400000000003,7.46558370833334,144.358930777486,153.627216360353,0,2310.05584334694,3,2,157.015764042923,3.57149848961689,1.21717646544902,4.46590811865458,0.20455,1.44913627639155,0,0,17.25,1,3.34924202756989,42.7083362325146,0
DTXSID7020764,0.04,0.04,[0.02:0.06],1,1,0.919,101-21-3,330-54-1,62-44-2,501-68-8,882-09-7,CWJSHJJYOPWUGX-UHFFFAOYSA-N,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,CPJSUEIXXCENMM-UHFFFAOYSA-N,JPYQFYIEOUVJDU-UHFFFAOYSA-N,TXCGAZHTZHNUAI-UHFFFAOYSA-N,DTXSID7020764,DTXSID0020446,DTXSID1021116,DTXSID5057755,DTXSID1040661,0.04,0.16,0.62,0.53,0.02,0.27,0.22,0.24,0.22,0.02,2.952,3.49498,0,2.5663,7.8872408372093,147.296540221623,157.435310571359,6,1663.85995511539,7,3,43.233223704547,3.36240994604723,1.1684655055283,4.54661373652807,0.60714,3.49251497005988,0,0,17,1,3.02086086282772,20.88516989238,0
DTXSID70554727,NaN,0.02,[0:0.04],1,0.408,0.775,24602-86-6,6621-47-2,77-19-0,103-23-1,103-24-2,YTOPFCCWCSOHFV-UHFFFAOYSA-N,CYXKNKQEMFBLER-UHFFFAOYSA-N,CURUTKGFNZGFSE-UHFFFAOYSA-N,SAOKZLXYCUGLFA-UHFFFAOYSA-N,ZDWGXBPVPXVXMQ-UHFFFAOYSA-N,DTXSID3041376,DTXSID7023439,DTXSID1022926,DTXSID0020606,DTXSID3026697,0,0.04,0.01,0.04,0.03,0.02,0.01,0.02,0.01,0.02,7.526,5.99359000000001,1,-1.3684,7.34026355905512,146.445883728266,112.586748271062,0,2005.43398375384,1,3,180.597730703601,3.56131568184468,1.02032616216724,3.73766961828337,0.0625,1.08797653958944,0,0,14.75,1,3.44878206839408,33.2101974141271,0
DTXSID8037754,NaN,0.12,[0.01:0.24],1,0.304,0.597,29232-93-7,962-58-3,23103-98-2,333-41-5,43121-43-3,QHOQHJPRIBSPCY-UHFFFAOYSA-N,VBLJFQYCTRKKKF-UHFFFAOYSA-N,YFGYUFNIOHWBOB-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,WURBVZBTWMNKQT-UHFFFAOYSA-N,DTXSID0024266,DTXSID5037523,DTXSID1032569,DTXSID9020407,DTXSID3023897,0.01,0.32,0.16,0.02,0.1,0.1,0.13,0.15,0.08,0.1,2.673,2.56014,0,2.9345,8.31081623529412,150.291341821318,172.743540686991,6,1220.00762563636,9,3,65.74707138,3.34075545658975,1.46104603066667,4.95714660914527,0.58333,4.20723684210526,0,3,22.5,3,3.34075545658975,25.9808834969054,0
DTXSID4025587,NaN,0.21,[0.09:0.33],1,0.364,0.587,140-10-3,7400-08-0,97-53-0,1563-38-8,91-64-5,WBYWAXJHAXSJNI-UHFFFAOYSA-N,NGSWKAQJJWESNS-UHFFFAOYSA-N,RRAFCDWBNXTKKO-UHFFFAOYSA-N,WJGPNUBJBMCRQH-UHFFFAOYSA-N,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,DTXSID5022489,DTXSID6064660,DTXSID9020617,DTXSID2027414,DTXSID7020348,0.05,0.35,0.19,0.36,0.19,0.25,0.17,0.09,0.09,0.12,2.171,2.33998,0,2.396,7.39481054545455,140.595826973524,143.013506499572,6,691.092530952381,9,1,36.218340579396,3.42664215265443,1.34142002145911,4.60704343036977,0.81818,5.61202830188679,0,0,14.75,0,2.70931489734157,8.33209197713257,0
DTXSID1044352,NaN,0.18,[0.07:0.29],1,0.461,0.649,120-47-8,99-76-3,122-99-6,119-36-8,7400-08-0,NUVBSKCKDOMJSU-UHFFFAOYSA-N,LXCFILQKKLGQFO-UHFFFAOYSA-N,QCDWFXQBSFUVSP-UHFFFAOYSA-N,OSWPMRLSEDHDFF-UHFFFAOYSA-N,NGSWKAQJJWESNS-UHFFFAOYSA-N,DTXSID9022528,DTXSID4022529,DTXSID9021976,DTXSID5025659,DTXSID6064660,0.11,0.07,0.3,0.11,0.35,0.12,0.22,0.3,0.2,0.17,1.77,1.63599,0,1.7202,7.75761329411765,143.124300528286,147.70150154848,6,746.515096285714,7,2,30.106841282188,3.25169264043474,0.971188428457677,4.38124507933906,0.68182,3.65153301886792,0,0,13.75,0,2.76053760137932,9.32836790853026,0
DTXSID7037551,0.56,0.56,[0.55:0.57],1,1,0.965,101-42-8,150-68-5,103-90-2,94-09-7,156-43-4,XXOYNJXVWVNOOJ-UHFFFAOYSA-N,BMLIZLVNXIYGCK-UHFFFAOYSA-N,RZVAJINKPMORJF-UHFFFAOYSA-N,BLFLLBZGZJTVJG-UHFFFAOYSA-N,IMPPGHMHELILKG-UHFFFAOYSA-N,DTXSID7037551,DTXSID0020311,DTXSID2020006,DTXSID8021804,DTXSID0025864,0.56,0.46,0.85,0.34,0.49,0.48,0.42,0.39,0.29,0.41,1.058,1.97818,0,1.3832,7.74065261538462,150.599593806383,126.09648742944,6,835.41882,7,3,38.03516071049,3.31757765512286,1.15258062759061,4.41808731209243,0.66667,3.53353658536585,0,0,15.5,2,2.81030865007293,10.1627297538065,0
DTXSID7051507,NaN,0.04,[0:0.08],1,0.368,0.74,2212-67-1,104-67-6,26530-20-1,1134-23-2,1929-77-7,DEDOPGXGGQYYMW-UHFFFAOYSA-N,PHXATPHONSXBIL-UHFFFAOYSA-N,JPMIIZHYYWMHDT-UHFFFAOYSA-N,DFCAFRGABIXSDS-UHFFFAOYSA-N,OKUGPJPKMAEJOE-UHFFFAOYSA-N,DTXSID6024206,DTXSID4034287,DTXSID1025805,DTXSID6032356,DTXSID7024376,0.1,0.03,0.03,0,0.02,0.11,0.05,0.04,0.03,0.02,2.542,2.59848,0,-0.4276,7.51934269230769,144.683569766479,110.961478685423,0,960.000246857143,3,2,46.55888161449,3.47334979986748,1.16397204036225,3.13549421592915,0.25,1.26829268292683,0,0,9.75,0,2.86572448431212,9.99627593139769,0
DTXSID1041978,NaN,0.01,[0.01:0.01],1,0.312,0.761,460081-99-6,877052-79-4,663884-94-4,CHEMBL475865,CHEMBL459675,GLUDVMFRXKAGHO-UHFFFAOYSA-N,ZIXNJVGTAXRKAP-UHFFFAOYSA-N,CDLLYPQXLGNEQR-UHFFFAOYSA-N,JXHSZSYJVKFKDE-UHFFFAOYSA-N,MWDGNIXIAGIQJY-UHFFFAOYSA-N,DTXSID9048510,?,?,?,?,0.01,0.01,0,0.01,0,0.01,0.01,0.02,0.01,0.01,7.023,6.88807,0,6.7768,8.66763506849316,150.009001385602,218.629995352162,18,2193.89136624081,20,4,112.216090391396,3.82864349201456,1.40270112989245,5.95080529976035,0.72727,5.71367938701923,1,0,45.25,2,3.76538172906099,71.8354214525267,0
DTXSID3047001,NaN,0.22,[0.07:0.4],1,0.421,0.549,122-99-6,2785-87-7,120-47-8,94-13-3,501-68-8,QCDWFXQBSFUVSP-UHFFFAOYSA-N,PXIKRTCSSLJURC-UHFFFAOYSA-N,NUVBSKCKDOMJSU-UHFFFAOYSA-N,QELSKZZBTMNZEB-UHFFFAOYSA-N,JPYQFYIEOUVJDU-UHFFFAOYSA-N,DTXSID9021976,DTXSID2047199,DTXSID9022528,DTXSID4022527,DTXSID5057755,0.3,0.07,0.11,0.08,0.53,0.3,0.11,0.12,0.23,0.22,1.872,1.848,0,1.9584,7.86200527272727,145.055531936946,137.230709706328,6,906.144861846154,6,2,51.4905319309801,3.25392322865333,0.990202537134232,4.3623021293261,0.5,3.16310975609756,0,0,13,0,2.77414693833945,11.3283679085303,0
