MoleculeID,ReadyBiodeg_exp,ReadyBiodeg_pred,AD_ReadyBiodeg,AD_index_ReadyBiodeg,Conf_index_ReadyBiodeg,ReadyBiodeg_CAS_neighbor_1,ReadyBiodeg_CAS_neighbor_2,ReadyBiodeg_CAS_neighbor_3,ReadyBiodeg_CAS_neighbor_4,ReadyBiodeg_CAS_neighbor_5,ReadyBiodeg_InChiKey_neighbor_1,ReadyBiodeg_InChiKey_neighbor_2,ReadyBiodeg_InChiKey_neighbor_3,ReadyBiodeg_InChiKey_neighbor_4,ReadyBiodeg_InChiKey_neighbor_5,ReadyBiodeg_DTXSID_neighbor_1,ReadyBiodeg_DTXSID_neighbor_2,ReadyBiodeg_DTXSID_neighbor_3,ReadyBiodeg_DTXSID_neighbor_4,ReadyBiodeg_DTXSID_neighbor_5,ReadyBiodeg_Exp_neighbor_1,ReadyBiodeg_Exp_neighbor_2,ReadyBiodeg_Exp_neighbor_3,ReadyBiodeg_Exp_neighbor_4,ReadyBiodeg_Exp_neighbor_5,ReadyBiodeg_pred_neighbor_1,ReadyBiodeg_pred_neighbor_2,ReadyBiodeg_pred_neighbor_3,ReadyBiodeg_pred_neighbor_4,ReadyBiodeg_pred_neighbor_5,GATS1m,MLFER_BO,BCUTp_1h,SpMax1_Bhs,GATS1p,MLFER_E,ATSC1e,ATS4m,hmax,ATSC2m
DTXSID0047616,NaN,1,1,0.662876952318339,0.637725532797773,123-86-4|,110-19-0|,105-46-4|,591-78-6|,589-38-8|,DKPFZGUDAPQIHT-UHFFFAOYSA-N,GJRQTCIYDGXPES-UHFFFAOYSA-N,DCKVNWZUADLDEH-UHFFFAOYSA-N,QQZOPKMRPOGIEB-UHFFFAOYSA-N,PFCHFHIRKBAQGU-UHFFFAOYSA-N,DTXSID3021982|,DTXSID5026837|,DTXSID0047612|,DTXSID0022068|,DTXSID2021608|,1,1,1,0,0,1,1,1,1,1,1.09035855171579,0.406,7.05420639497637,4.91547007452745,1.71418084752029,0.08,0.0132040831758042,1137.947589,0.566850907029478,-49.357806468809
DTXSID6042494,NaN,0,0,0.240279530487533,0.42642682188237,919-30-2|,69709-01-9|,512-56-1|,62-73-7|,78-40-0|,WYTZZXDRDKSJID-UHFFFAOYSA-N,ZUEIRGBMFHHKAC-UHFFFAOYSA-N,WVLBCYQITXONBZ-UHFFFAOYSA-N,OEBRKCOSUFCWJD-UHFFFAOYSA-N,DQWPFSLDHJDLRL-UHFFFAOYSA-N,DTXSID2027333|,DTXSID00219998|,DTXSID1021403|,DTXSID5020449|,DTXSID8026228|,0,0,0,1,0,1,0,0,0,0,0.957239776515061,0.742,7.04638065507554,3.62448945963711,2.01914165385546,-0.126,-1.64432499408284,2101.756245,0.950274348422496,403.404950337277
DTXSID8044753,NaN,1,1,0.666550420709054,0.833275210354527,110-93-0|,645-62-5|,108-10-1|,2499-59-4|,5392-40-5|,UHEPJGULSIKKTP-UHFFFAOYSA-N,PYLMCYQHBRSDND-UHFFFAOYSA-N,NTIZESTWPVYFNL-UHFFFAOYSA-N,ANISOHQJBAQUQP-UHFFFAOYSA-N,WTEVQBCEXWBHNA-UHFFFAOYSA-N,DTXSID5021629|,DTXSID4025296|,DTXSID5021889|,DTXSID8044624|,DTXSID6024836|,1,1,1,1,1,1,1,1,1,1,1.19913543162778,0.447,7.85409251072091,4.70075889422672,1.44166485828954,0.3,-0.00358156213017612,1290.95741,0.567612670068027,-38.1133838165685
DTXSID5027356,NaN,0,0,0.281304732960429,0.446939423118818,919-30-2|,69709-01-9|,62-73-7|,512-56-1|,78-40-0|,WYTZZXDRDKSJID-UHFFFAOYSA-N,ZUEIRGBMFHHKAC-UHFFFAOYSA-N,OEBRKCOSUFCWJD-UHFFFAOYSA-N,WVLBCYQITXONBZ-UHFFFAOYSA-N,DQWPFSLDHJDLRL-UHFFFAOYSA-N,DTXSID2027333|,DTXSID00219998|,DTXSID5020449|,DTXSID1021403|,DTXSID8026228|,0,0,1,0,0,1,0,0,0,0,0.907307470134197,1.456,8.25610080809134,3.73733620144783,2.00290794124613,0.043,-1.75564477097506,5144.85193500001,1.29026406035665,80.0471950000026
DTXSID1026740,NaN,1,1,0.57284291617615,0.786421458088075,105-99-7|,7424-54-6|,591-60-6|,4435-53-4|,13562-76-0|,XTJFFFGAUHQWII-UHFFFAOYSA-N,DGCTVLNZTFDPDJ-UHFFFAOYSA-N,REIYHFWZISXFKU-UHFFFAOYSA-N,QMYGFTJCQFEDST-UHFFFAOYSA-N,QSTNBMLCULGCQE-UHFFFAOYSA-N,DTXSID2021866|,DTXSID1064669|,DTXSID3060453|,DTXSID2052106|,DTXSID30875763|,1,1,1,1,1,1,1,1,1,1,0.998430351339361,0.748,7.54058093293602,5.03720753663375,1.66928267695332,0.12,-0.0117018614958444,2584.57334,0.570952498356345,-117.803911401663
DTXSID1044512,NaN,0,0,0.473692203633502,0.736846101816751,78-63-7|,6731-36-8|,25155-25-3|,80-43-3|,107-71-1|,DMWVYCCGCQPJEA-UHFFFAOYSA-N,NALFRYPTRXKZPN-UHFFFAOYSA-N,GWQOYRSARAWVTC-UHFFFAOYSA-N,XMNIXWIUMCBBBL-UHFFFAOYSA-N,SWAXTRYEYUTSAP-UHFFFAOYSA-N,DTXSID9025110|,DTXSID4020165|,DTXSID7024611|,DTXSID1025017|,DTXSID9029142|,0,0,0,0,0,0,0,0,0,0,1.0730890769031,1.188,9.06703660729366,3.84133567730894,1.55607507522694,0.0519999999999999,1.7203058624,3779.13331599999,0.609444444444445,1363.818464464
DTXSID8047391,NaN,0,1,0.446749609206098,0.723374804603049,13676-54-5|,16203-97-7|,91-96-3|,2498-66-0|,117-79-3|,XQUPVDVFXZDTLT-UHFFFAOYSA-N,IPWOSICBVUXMML-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,LHMRXAIRPKSGDE-UHFFFAOYSA-N,XOGPDSATLSAZEK-UHFFFAOYSA-N,DTXSID8044381|,DTXSID20167301|,DTXSID5059034|,DTXSID8051916|,DTXSID6020068|,0,0,0,0,0,0,0,0,0,0,0.65108939526247,1.27,10.0393431168543,4.75743952309896,0.962789959181902,2.702,-0.00353293888588391,7182.680409096,0.70734375,355.668892871629
DTXSID1020566,1,0,1,0.590384736583272,0.640683871104162,106-89-8|,NOCAS_870659|,111-44-4|,112-26-5|,110-75-8|,BRLQWZUYTZBJKN-UHFFFAOYSA-N,VVHFXJOCUKBZFS-UHFFFAOYSA-N,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,AGYUOJIYYGGHKV-UHFFFAOYSA-N,DNJRKFKAFWSXSE-UHFFFAOYSA-N,DTXSID1020566|,DTXSID50870659|,DTXSID9020168|,DTXSID8047000|,DTXSID0051570|,0,0,0,0,1,0,0,0,0,0,0.487830828698971,0.414,6.50379996246998,3.9802536461067,0.96895162850106,0.373,-0.0787236,75.531456,0.448456790123457,-500.85809776
DTXSID0025361,2,1,1,0.608334458730563,0.804167229365282,106-91-2|,623-91-6|,20306-75-6|,868-77-9|,923-26-2|,VOZRXNHHFUQHIL-UHFFFAOYSA-N,IEPRKVQEAMIZSS-UHFFFAOYSA-N,ATWLCPHWYPSRBQ-UHFFFAOYSA-N,WOBHKFSMXKNTIM-UHFFFAOYSA-N,VHSHLMUCYSAUQU-UHFFFAOYSA-N,DTXSID0025361|,DTXSID7027253|,DTXSID9040138|,DTXSID7022128|,DTXSID1029629|,1,1,1,1,1,1,1,1,1,1,0.78818750181134,0.78,7.38717799221253,4.65263354338277,1.51345195512385,0.421,-0.1075072,1233.644254,0.692638888888889,-3.27470632000005
DTXSID3020415,1,0,1,0.398989528532197,0.699494764266098,106-93-4|,540-49-8|,96-12-8|,109-64-8|,74-97-5|,PAAZPARNPHGIKF-UHFFFAOYSA-N,UWTUEMKLYAGTNQ-UHFFFAOYSA-N,WBEJYOJJBDISQU-UHFFFAOYSA-N,VEFLKXRACNJHOV-UHFFFAOYSA-N,JPOXNPPZZKNXOV-UHFFFAOYSA-N,DTXSID3020415|,DTXSID3060241|,DTXSID3020413|,DTXSID1021902|,DTXSID4021503|,0,0,0,0,0,0,0,0,0,0,0.560853341001336,0.074,8.54524793878557,3.25036872400729,0.512842992061795,0.652,-0.00170156250000005,0,0.183281893004115,-4325.18727475
DTXSID6021874,NaN,0,1,0.660980544291157,0.830490272145579,74-96-4|,107-06-2|,110-56-5|,110-53-2|,542-75-6|,RDHPKYGYEGBMSE-UHFFFAOYSA-N,WSLDOOZREJYCGB-UHFFFAOYSA-N,KJDRSWPQXHESDQ-UHFFFAOYSA-N,YZWKKMVJZFACSU-UHFFFAOYSA-N,UOORRWUZONOOLO-UHFFFAOYSA-N,DTXSID6020199|,DTXSID6020438|,DTXSID5021918|,DTXSID3049203|,DTXSID1022057|,0,0,0,0,0,0,0,0,0,0,0.500694998910756,0.064,7.6191523291644,3.35145527537227,0.738997294324775,0.34,-0.00302499999999968,247.72608,0.197106481481481,-899.05228622314
DTXSID00546498,NaN,1,1,0.513092281608831,0.602037643616942,103429-90-9|,108-84-9|,107-70-0|,105-46-4|,110-19-0|,RYNQKSJRFHJZTK-UHFFFAOYSA-N,CPIVYSAVIPTCCX-UHFFFAOYSA-N,KOKPBCHLPVDQTK-UHFFFAOYSA-N,DCKVNWZUADLDEH-UHFFFAOYSA-N,GJRQTCIYDGXPES-UHFFFAOYSA-N,DTXSID30145852|,DTXSID6051562|,DTXSID2025557|,DTXSID0047612|,DTXSID5026837|,1,1,0,1,1,1,1,1,1,1,1.08147514660027,0.406,8.69468294135414,4.64265400696534,1.95406766946971,-0.128,0.121132443877553,1627.476883,0.583680555555556,178.188110919642
DTXSID1026746,NaN,0,1,0.550545952778751,0.620764479201902,592-41-6|,592-43-8|,691-37-2|,124-11-8|,110-82-7|,LIKMAJRDDDTEIG-UHFFFAOYSA-N,RYPKRALMXUUNKS-UHFFFAOYSA-N,WSSSPWUEQFSQQG-UHFFFAOYSA-N,JRZJOMJEPLMPRA-UHFFFAOYSA-N,XDTMQSROBMDMFD-UHFFFAOYSA-N,DTXSID4025402|,DTXSID10860334|,DTXSID3061001|,DTXSID2059562|,DTXSID4021923|,1,0,0,0,0,0,0,0,0,0,1.5,0.1,5.9361534414984,3.45018859707728,1.5,0.167,-0.0105404444444437,67.647888,0.406597222222222,-121.066009
DTXSID10890515,NaN,1,1,0.617878790361038,0.654430897993045,104-76-7|,123-96-6|,112-30-1|,112-42-5|,3452-97-9|,YIWUKEYIRIRTPP-UHFFFAOYSA-N,SJWFXCIHNDVPSH-UHFFFAOYSA-N,MWKFXSUHUHTGQN-UHFFFAOYSA-N,KJIOQYGWTQBHNH-UHFFFAOYSA-N,BODRLKRKPXBDBN-UHFFFAOYSA-N,DTXSID5020605|,DTXSID0027014|,DTXSID7021946|,DTXSID0026915|,DTXSID7029661|,1,1,1,1,0,1,1,1,1,1,1.4363317410823,0.395,8.34881790747435,4.39934729654154,1.5956499431214,0.19,-0.0819124828532217,1393.340686,0.585702947845805,-251.047481537723
DTXSID5020023,1,1,1,0.559817110241932,0.561662718569112,107-02-8|,107-13-1|,78-94-4|,75-05-8|,288-32-4|,HGINCPLSRVDWNT-UHFFFAOYSA-N,NLHHRLWOUZZQLW-UHFFFAOYSA-N,FUSUHKVFWTUUBE-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,RAXXELZNTBOGNW-UHFFFAOYSA-N,DTXSID5020023|,DTXSID5020029|,DTXSID3025671|,DTXSID7020009|,DTXSID2029616|,0,1,0,1,1,1,0,1,1,1,0.833813448388105,0.451,5.36543876861735,3.98614554659506,1.32656754481307,0.298,-0.00133225000000006,34.286112,0.826388888888889,-98.024018
DTXSID5026750,NaN,0,1,0.500020514136325,0.595501759880689,111-78-4|,4904-61-4|,110-83-8|,142-29-0|,6842-15-5|,VYXHVRARDIDEHS-QGTKBVGQSA-N,ZOLLIQAKMYWTBR-FFWAUJBHSA-N,HGCIXCUEYOPUTN-UHFFFAOYSA-N,LPIQUOYDBNQMRZ-UHFFFAOYSA-N,RCRMTWBZRLYXQC-UHFFFAOYSA-N,DTXSID0026888|,DTXSID8027581|,DTXSID9038717|,DTXSID6029171|,DTXSID6027634|,0,0,0,1,0,0,0,0,0,0,1.12317859152806,0.064,7.51378734281298,3.3515240366995,1.18486369567308,0.609,-0.0217805902777772,117.18504,0.196913580246914,-256.701001951389
DTXSID4039231,2,0,1,0.538179576086386,0.575376844681797,107-05-1|,563-47-3|,542-75-6|,111-44-4|,110-56-5|,OSDWBNJEKMUWAV-UHFFFAOYSA-N,OHXAOPZTJOUYKM-UHFFFAOYSA-N,UOORRWUZONOOLO-UHFFFAOYSA-N,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,KJDRSWPQXHESDQ-UHFFFAOYSA-N,DTXSID4039231|,DTXSID1020279|,DTXSID1022057|,DTXSID9020168|,DTXSID5021918|,1,1,0,0,0,0,0,0,0,0,0.553060168839828,0.1,6.63049299374873,3.39674840186422,0.871525614463143,0.294,-2.07530864197339e-05,75.531456,0.405054012345679,-342.49410962963
DTXSID6020438,1,0,1,0.602126406485708,0.801063203242854,107-06-2|,74-96-4|,75-09-2|,110-56-5|,542-75-6|,WSLDOOZREJYCGB-UHFFFAOYSA-N,RDHPKYGYEGBMSE-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,KJDRSWPQXHESDQ-UHFFFAOYSA-N,UOORRWUZONOOLO-UHFFFAOYSA-N,DTXSID6020438|,DTXSID6020199|,DTXSID0020868|,DTXSID5021918|,DTXSID1022057|,0,0,0,0,0,0,0,0,0,0,0.500324506173776,0.074,6.81075181717044,3.275417572958,0.663388688655904,0.306,-0.0110775625000002,0,0.191083676268861,-791.00536675
DTXSID6044779,NaN,1,1,0.607831226921674,0.803915613460837,106-91-2|,1656-48-0|,623-91-6|,2358-84-1|,923-26-2|,VOZRXNHHFUQHIL-UHFFFAOYSA-N,BCGCCTGNWPKXJL-UHFFFAOYSA-N,IEPRKVQEAMIZSS-UHFFFAOYSA-N,XFCMNSHQOZQILR-UHFFFAOYSA-N,VHSHLMUCYSAUQU-UHFFFAOYSA-N,DTXSID0025361|,DTXSID5044154|,DTXSID7027253|,DTXSID8044882|,DTXSID1029629|,1,1,1,1,1,1,1,1,1,1,0.83078036595955,0.82,7.02690909546993,4.4599393378921,1.51427778878037,0.374,-0.0985079387755101,2069.900298,0.662990717120181,-25.2933751224493
DTXSID1021877,2,1,1,0.517185328536055,0.604084167080554,107-07-3|,367-12-4|,2549-51-1|,123-33-1|,96-34-4|,SZIFAVKTNFCBPC-UHFFFAOYSA-N,HFHFGHLXUCOHLN-UHFFFAOYSA-N,XJELOQYISYPGDX-UHFFFAOYSA-N,BGRDGMRNKXEXQD-UHFFFAOYSA-N,QABLOFMHHSOFRJ-UHFFFAOYSA-N,DTXSID1021877|,DTXSID0047745|,DTXSID0062509|,DTXSID9020792|,DTXSID9041576|,1,0,1,1,1,1,1,1,1,1,0.58665793891554,0.375,6.06980940959899,4.61663890982124,0.891432162984545,0.332,-0.236582777777778,37.765728,0.774845679012346,-425.518576888889
DTXSID6021878,NaN,1,1,0.624784595185932,0.812392297592966,109-73-9|,557-66-4|,110-58-7|,13952-84-6|,78-81-9|,HQABUPZFAYXKJW-UHFFFAOYSA-N,QUSNBJAOOMFDIB-UHFFFAOYSA-N,DPBLXKKOBLCELK-UHFFFAOYSA-N,BHRZNVHARXXAHW-UHFFFAOYSA-N,KDSNLYIMUZNERS-UHFFFAOYSA-N,DTXSID1021904|,DTXSID8060323|,DTXSID0021919|,DTXSID4022284|,DTXSID9025459|,1,1,1,1,1,1,1,1,1,1,1.61013455034044,0.55,5.68524531943061,3.70797674465183,1.68728609953399,0.229,-0.0785403313609457,76.731984,0.488194444444444,-156.059489337278
DTXSID1021879,NaN,1,1,0.56476283447443,0.627872920049741,78-94-4|,67-64-1|,78-82-0|,105-38-4|,140-88-5|,FUSUHKVFWTUUBE-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,LRDFRRGEGBBSRN-UHFFFAOYSA-N,UIWXSTHGICQLQT-UHFFFAOYSA-N,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,DTXSID3025671|,DTXSID8021482|,DTXSID5026461|,DTXSID9051537|,DTXSID4020583|,0,1,1,1,1,1,1,1,1,1,1.02585332662364,0.341,5.32296601733325,4.27294259865475,1.41725094320359,0.184,-0.00128004938271595,42.357168,0.701388888888889,-25.10717
DTXSID0042329,NaN,1,0,0.241948035286019,0.620974017643009,80-10-4|,530-57-4|,30560-19-1|,121-34-6|,97-65-4|,OSXYHAQZDCICNX-UHFFFAOYSA-N,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,YASYVMFAVPKPKE-UHFFFAOYSA-N,WKOLLVMJNQIZCI-UHFFFAOYSA-N,LVHBHZANLOWSRM-UHFFFAOYSA-N,DTXSID2026494|,DTXSID0060191|,DTXSID8023846|,DTXSID6059522|,DTXSID2026608|,0,1,1,1,1,0,1,1,1,1,0.203827643725348,0.341,9.66480564436998,4.48594336773008,1.3245183899406,0.357,-1.12904984027778,1913.396157,0.560195473251029,1318.86182988194
DTXSID5020029,2,0,1,0.610910404351881,0.569387224676151,107-13-1|,288-32-4|,110-00-9|,107-02-8|,289-95-2|,NLHHRLWOUZZQLW-UHFFFAOYSA-N,RAXXELZNTBOGNW-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,HGINCPLSRVDWNT-UHFFFAOYSA-N,CZPWVGJYEJSRLH-UHFFFAOYSA-N,DTXSID5020029|,DTXSID2029616|,DTXSID6020646|,DTXSID5020023|,DTXSID1051228|,1,1,0,0,0,0,1,1,1,1,0.798982040696098,0.377,5.39487907062513,3.85716664264318,1.10467453684659,0.311,-3.9999999999975e-06,28.238112,0.744791666666667,-25.1780077142857
DTXSID5021881,2,1,1,0.506363473175486,0.59867323940027,107-15-3|,6291-84-5|,124-09-4|,111-40-0|,109-73-9|,PIICEJLVQHRZGT-UHFFFAOYSA-N,QHJABUZHRJTCAR-UHFFFAOYSA-N,NAQMVNRVTILPCV-UHFFFAOYSA-N,RPNUMPOLZDHAAY-UHFFFAOYSA-N,HQABUPZFAYXKJW-UHFFFAOYSA-N,DTXSID5021881|,DTXSID5064201|,DTXSID5024922|,DTXSID2025050|,DTXSID1021904|,1,1,1,0,1,1,1,1,1,1,1.50513340592962,1.036,5.51555295278719,3.98934917976044,1.5955350267135,0.418,-0.226575999999999,64.604736,0.519444444444444,-178.054678666667
DTXSID10890535,NaN,1,1,0.70239192045034,0.85119596022517,71-36-3|,71-41-0|,78-92-2|,71-23-8|,78-83-1|,LRHPLDYGYMQRHN-UHFFFAOYSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,BTANRVKWQNVYAZ-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,DTXSID1021740|,DTXSID6021741|,DTXSID9021762|,DTXSID2021739|,DTXSID0021759|,1,1,1,1,1,1,1,1,1,1,1.39465041721074,0.375,5.99101409882084,4.35918139907313,1.69655990231933,0.205,-0.10335015111111,309.253269,0.736388888888889,-205.340369555555
DTXSID1024122,NaN,1,1,0.291585933702974,0.452080023490091,60-00-4|,51276-47-2|,50-99-7|,50-70-4|,12751-23-4|,KCXVZYZYPLLWCC-UHFFFAOYSA-N,IAJOBQBIJHVGMQ-UHFFFAOYSA-N,WQZGKKKJIJFFOK-UHFFFAOYSA-N,FBPFZTCFMRRESA-UHFFFAOYSA-N,TVACALAUIQMRDF-UHFFFAOYSA-N,DTXSID6022977|,DTXSID0043973|,DTXSID7022910|,DTXSID5023588|,DTXSID9044530|,0,1,1,1,1,1,1,1,1,0,0.931316230067755,3.095,6.1596348557077,5.25439099738209,1.84337695158337,0.799,-1.72928686111111,1553.671912574,1.04356995884774,-468.171252703459
DTXSID8020044,2,1,1,0.577868310549932,0.788934155274966,107-18-6|,6118-13-4|,1002-28-4|,821-41-0|,107-19-7|,XXROGKLTLUQVRX-UHFFFAOYSA-N,MKUWVMRNQOOSAT-UHFFFAOYSA-N,ODEHKVYXWLXRRR-UHFFFAOYSA-N,UIZVMOZAXAMASY-UHFFFAOYSA-N,TVDSBUOJIPERQY-UHFFFAOYSA-N,DTXSID8020044|,DTXSID40426447|,DTXSID4061385|,DTXSID2074950|,DTXSID5021883|,1,1,1,1,1,1,1,1,1,1,1.18307379345962,0.411,5.44878411916609,3.69860389463688,1.41656281772185,0.332,-0.13838176,49.441392,0.819791666666667,-158.482418
DTXSID0044361,1,1,1,0.502721556430329,0.596852281027691,1071-93-8|,2935-90-2|,108-94-1|,111-14-8|,142-62-1|,IBVAQQYNSHJXBV-UHFFFAOYSA-N,LDTLDBDUBGAEDT-UHFFFAOYSA-N,JHIVVAPYMSGYDF-UHFFFAOYSA-N,MNWFXJYAOYHMED-UHFFFAOYSA-N,FUZZWVXGSFPDMH-UHFFFAOYSA-N,DTXSID0044361|,DTXSID6027509|,DTXSID6020359|,DTXSID2021600|,DTXSID7021607|,0,1,1,1,1,1,1,1,1,1,1.00172190354612,0.158,7.43380019984968,5.16453287083174,1.30264884460164,0.526,-0.215815408284023,1769.468912,0.64910726095994,-96.5867728520715
DTXSID5021883,2,1,1,0.456790901695887,0.534682507486547,107-19-7|,107-13-1|,107-18-6|,107-02-8|,288-32-4|,TVDSBUOJIPERQY-UHFFFAOYSA-N,NLHHRLWOUZZQLW-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,HGINCPLSRVDWNT-UHFFFAOYSA-N,RAXXELZNTBOGNW-UHFFFAOYSA-N,DTXSID5021883|,DTXSID5020029|,DTXSID8020044|,DTXSID5020023|,DTXSID2029616|,1,1,1,0,1,1,0,1,1,1,1.00662831507609,0.407,4.72075541625926,3.51096292782875,1.05228303472182,0.349,-0.17430625,30.266208,0.863194444444444,-121.952018
DTXSID8020597,2,1,1,0.539919244448063,0.769959622224031,107-21-1|,111-46-6|,141-43-5|,57-55-6|,110-63-4|,LYCAIKOWRPUZTN-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,HZAXFHJVJLSVMW-UHFFFAOYSA-N,DNIAPMSPPWPWGF-UHFFFAOYSA-N,WERYXYBDKMZEQL-UHFFFAOYSA-N,DTXSID8020597|,DTXSID8020462|,DTXSID6022000|,DTXSID0021206|,DTXSID2024666|,1,1,1,1,1,1,1,1,1,1,1.14585046987721,0.668,4.58593998645975,4.70125899302987,1.81876202137847,0.356,-0.449607839999999,36.31824,0.838888888888889,-216.95318984
DTXSID7047487,NaN,1,1,0.423002296200165,0.711501148100082,151-41-7|,1120-04-3|,142-15-4|,64-67-5|,1510-16-3|,MOTZDAYCYVMXPC-UHFFFAOYSA-N,HVWGGPRWKSHASF-UHFFFAOYSA-N,DHNWFKDQGWAXQE-UHFFFAOYSA-N,DENRZWYUOJLTMF-UHFFFAOYSA-N,LDMOEFOXLIZJOW-UHFFFAOYSA-N,DTXSID0042088|,DTXSID6047103|,DTXSID8041454|,DTXSID1024045|,DTXSID3073262|,1,1,1,1,1,1,1,1,1,1,0.944913856631735,1.279,7.95985795964537,5.55447230390557,1.87110787934614,0.602,0.571057952422146,2413.964325,1.23908599776906,21.9139314999997
DTXSID5025364,2,1,1,0.410090591320012,0.705045295660006,107-22-2|,75-12-7|,674-82-8|,57-57-8|,105-56-6|,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,ZHNUHDYFZUAESO-UHFFFAOYSA-N,WASQWSOJHCZDFK-UHFFFAOYSA-N,VEZXCJBBBCKRPI-UHFFFAOYSA-N,ZIUSEGSNTOUIPT-UHFFFAOYSA-N,DTXSID5025364|,DTXSID8025337|,DTXSID9027289|,DTXSID8021197|,DTXSID9026718|,1,1,1,1,1,1,1,1,1,1,0.568026255410164,0.766,4.04958676251316,4.51288121778081,1.48457851150492,0.302,-0.0631684444444441,0,0.888888888888889,-120.566744666667
DTXSID4026761,NaN,1,1,0.461508476024234,0.576245740824643,60-29-7|,75-56-9|,109-99-9|,106-88-7|,123-91-1|,RTZKZFJDLAIYFH-UHFFFAOYSA-N,GOOHAUXETOMSMM-UHFFFAOYSA-N,WYURNTSHIVDZCO-UHFFFAOYSA-N,RBACIKXCRWGCBB-UHFFFAOYSA-N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,DTXSID3021720|,DTXSID5021207|,DTXSID1021328|,DTXSID6020569|,DTXSID4020533|,0,1,1,1,0,0,1,1,1,1,1.06034228503231,0.326,5.00025831161749,3.39482159563686,1.84163403860462,0.181,0.00145024000000025,63.583632,0.609722222222222,-91.138418
DTXSID0061458,NaN,1,1,0.621804322487162,0.656393664056107,151-10-0|,150-78-7|,91-16-7|,122-60-1|,100-66-3|,DPZNOMCNRMUKPS-UHFFFAOYSA-N,OHBQPCCCRFSCAX-UHFFFAOYSA-N,ABDKAPXRBAPSQN-UHFFFAOYSA-N,FQYUMYWMJTYZTK-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,DTXSID2047060|,DTXSID0022014|,DTXSID7047065|,DTXSID8021145|,DTXSID4041608|,1,1,1,0,1,1,1,1,1,1,0.785663684784134,0.588,7.63575464168559,3.7750472106975,1.28813242005926,0.604,0.00289476923076956,427.542214,0.6375,-86.9721566804732
DTXSID6040115,NaN,0,1,0.414153939718063,0.707076969859032,2668-47-5|,119-93-7|,147-47-7|,13049-35-9|,6362-80-7|,JIEWQZNTUPWNMX-UHFFFAOYSA-N,NUIURNJTPRWVAP-UHFFFAOYSA-N,ZNRLMGFXSPUZNR-UHFFFAOYSA-N,VYVNYOJZPQVWHK-UHFFFAOYSA-N,ZOKCNEIWFQCSCM-UHFFFAOYSA-N,DTXSID7062582|,DTXSID5024059|,DTXSID0025070|,DTXSID00156576|,DTXSID3044253|,0,0,0,0,0,0,0,0,0,0,1.25143129373316,0.653,11.1061001994486,3.90579072527049,1.03389290367473,1.838,-0.0717183333333331,1080.295888,0.371982167352538,501.159811395062
DTXSID0047084,NaN,1,1,0.593922902314505,0.642452953969779,103-84-4|,98-86-2|,588-46-5|,123-11-5|,104-87-0|,FZERHIULMFGESH-UHFFFAOYSA-N,KWOLFJPFCHCOCG-UHFFFAOYSA-N,UZJLYRRDVFWSGA-UHFFFAOYSA-N,ZRSNZINYAWTAHE-UHFFFAOYSA-N,FXLOVSHXALFLKQ-UHFFFAOYSA-N,DTXSID2022543|,DTXSID6021828|,DTXSID6052249|,DTXSID2026997|,DTXSID9041520|,1,1,1,1,1,1,1,0,1,1,0.807973035200581,0.706,7.7947551896989,4.51491071011601,1.06237995238434,0.637,-0.0855978666666662,835.26518,0.560625,69.2505205600001
DTXSID8057930,NaN,0,1,0.342533198181823,0.671266599090911,59756-60-4|,84-57-1|,116-29-0|,88-53-9|,80-07-9|,YWBVHLJPRPCRSD-UHFFFAOYSA-N,KCEIVWKDBLAQKL-UHFFFAOYSA-N,MLGCXEBRWGEOQX-UHFFFAOYSA-N,VYZCFAPUHSSYCC-UHFFFAOYSA-N,GPAPPPVRLPGFEQ-UHFFFAOYSA-N,DTXSID8024107|,DTXSID8058906|,DTXSID7021316|,DTXSID7026528|,DTXSID9024986|,0,0,0,0,0,0,0,0,0,0,0.513428936582246,0.926,12.148352574963,5.4388387574846,0.842768739824968,1.845,-0.0347953012439167,10682.6989335856,1.27729036981337,670.073659263081
