MoleculeID,LogVP_exp,LogVP_pred,VP_predRange,AD_VP,AD_index_VP,Conf_index_VP,LogVP_CAS_neighbor_1,LogVP_CAS_neighbor_2,LogVP_CAS_neighbor_3,LogVP_CAS_neighbor_4,LogVP_CAS_neighbor_5,LogVP_InChiKey_neighbor_1,LogVP_InChiKey_neighbor_2,LogVP_InChiKey_neighbor_3,LogVP_InChiKey_neighbor_4,LogVP_InChiKey_neighbor_5,LogVP_DTXSID_neighbor_1,LogVP_DTXSID_neighbor_2,LogVP_DTXSID_neighbor_3,LogVP_DTXSID_neighbor_4,LogVP_DTXSID_neighbor_5,LogVP_Exp_neighbor_1,LogVP_Exp_neighbor_2,LogVP_Exp_neighbor_3,LogVP_Exp_neighbor_4,LogVP_Exp_neighbor_5,LogVP_pred_neighbor_1,LogVP_pred_neighbor_2,LogVP_pred_neighbor_3,LogVP_pred_neighbor_4,LogVP_pred_neighbor_5,MLFER_S,SHBd,TopoPSA,nHBDon_Lipinski,MLFER_L,MLFER_E,AATSC0v,nssO,MDEC_23,nHBAcc_Lipinski,piPC7,EE_Dt
DTXSID9034650,-7,-6.58,[-6.64:-7],1,1,0.969,100784-20-1,93697-74-6,94593-91-6,79277-27-3,199119-58-9,FMGZEUWROYGLAY-UHFFFAOYSA-N,BGNQYGRXEXDAIQ-UHFFFAOYSA-N,WMLPCIHUFDKWJU-UHFFFAOYSA-N,AHTPATJNIAFOLR-UHFFFAOYSA-N,AIMMSOZBPYFASU-UHFFFAOYSA-N,DTXSID9034650,DTXSID9058496,DTXSID5058220,DTXSID1024124,DTXSID8040222,-7,-7,-7,-10,-8,-7,-9,-8,-8,-9,3.682,1.25998774792839,172.01,2,14.717,2.164,42.4455047808146,3,1.87893613008976,13,5.77163580822749,224.84952588843
DTXSID9021845,2,2.02,[1.87:2],1,1,0.764,100-79-8,5634-39-9,13588-28-8,111-77-3,111-90-0,RNVYQYLELCKWAN-UHFFFAOYSA-N,KZODGPRCEZYZRW-UHFFFAOYSA-N,CUDYYMUUJHLCGZ-UHFFFAOYSA-N,SBASXUCJHJRPEV-UHFFFAOYSA-N,XXJWXESWEXIICW-UHFFFAOYSA-N,DTXSID9021845,DTXSID4020741,DTXSID80864425,DTXSID3025049,DTXSID2021941,2,1,-0,-1,-1,-0,0,0,-0,-0,0.784,0.680833333333333,38.69,1,3.98,0.432,44.9735856574548,2,2,3,0,31.7717077942687
DTXSID0027721,1,0.69,[0.38:1],1,1,0.675,10081-67-1,1198395-24-2,71449-78-0,73936-91-1,603-48-5,UJAWGGOCYUPCPS-UHFFFAOYSA-N,OBARUOOPPWHZRQ-UHFFFAOYSA-N,DFCAIFBJKSHTST-UHFFFAOYSA-N,UZUNCLSDTUBVCN-UHFFFAOYSA-N,OAZWDJGLIYNYMU-UHFFFAOYSA-N,DTXSID0027721,DTXSID60735801,DTXSID601015137,DTXSID4072780,DTXSID3060530,1,-8,-5,-9,-7,-7,-7,-5,-9,-5,2.247,0.2696200239355,12.03,1,16.31,2.894,55.4701447666693,0,22.9387649639914,1,6.55054447721152,300.670731962547
DTXSID1047601,-0,-0.2,[-0.29:-0.11],1,1,0.824,100-86-7,103-05-9,88-18-6,13351-61-6,617-94-7,RIWRBSMFKVOJMN-UHFFFAOYSA-N,YXVSKJDFNJFXAJ-UHFFFAOYSA-N,WJQOZHYUIDYNHM-UHFFFAOYSA-N,VNGAHMPMLRTSLF-UHFFFAOYSA-N,BDCFWIDZNLCTMF-UHFFFAOYSA-N,DTXSID1047601,DTXSID3021851,DTXSID2026525,DTXSID30158149,DTXSID3027247,-0,1,-1,-0,-1,-1,-1,-1,-1,-0,0.796,0.45281887755102,20.23,1,5.355,0.808,52.8489380306121,0,3.96540645650019,1,3.84079549613978,47.7515779190545
DTXSID20884445,-6,-6.43,[-6:-6.39],1,1,0.829,10094-45-8,13276-08-9,72901-31-6,24271-12-3,16260-09-6,FUSNPOOETKRESL-UHFFFAOYSA-N,DJWFNQUDPJTSAD-UHFFFAOYSA-N,GCAONVVVMAVFDE-UHFFFAOYSA-N,GAQPWOABOQGPKA-UHFFFAOYSA-N,VMRGZRVLZQSNHC-UHFFFAOYSA-N,DTXSID20884445,DTXSID6065393,DTXSID901015281,DTXSID3066974,DTXSID00893434,-6,-5,-6,-4,-6,-5,-6,-5,-5,-6,1.138,0.250194686452069,29.1,1,21.465,0.453,49.7440672395783,0,4.40637070416109,2,3.8286413964891,593.75935019948
DTXSID6020692,-2,-2.4,[-2.56:-2.24],1,1,0.944,100-97-0,4080-31-3,535-89-7,96556-05-7,23996-53-4,VKYKSIONXSXAKP-UHFFFAOYSA-N,LDLCEGCJYSDJLX-UHFFFAOYSA-N,HJIUPFPIEBPYIE-UHFFFAOYSA-N,WLDGDTPNAKWAIR-UHFFFAOYSA-N,XEQIISVRKIKCLQ-UHFFFAOYSA-N,DTXSID6020692,DTXSID5024760,DTXSID0041800,DTXSID80338151,DTXSID50339610,-2,-7,-2,-0,1,-2,-2,-1,-0,-1,1.569,0,12.96,0,4.724,1.128,44.683819275734,0,0,4,3.89182029811063,65.0138862107382
DTXSID3041584,-9,-9.48,[-9.53:-9.43],1,1,0.97,101007-06-1,561-27-3,83847-14-7,23825-05-0,111812-58-9,YLFSVIMMRPNPFK-UHFFFAOYSA-N,GVGLGOZIDCSQPN-UHFFFAOYSA-N,LNEDNZUQKOGNLJ-UHFFFAOYSA-N,JZPSRZBVUXAFOV-UHFFFAOYSA-N,YYJNOYZRYGDPNH-UHFFFAOYSA-N,DTXSID3041584,DTXSID6046761,DTXSID201019375,DTXSID801021075,DTXSID2032550,-9,-9,-10,-10,-7,-9,-9,-7,-8,-9,2.51,0,85.62,0,13.244,1.252,44.467897406788,3,20.9041141913671,6,6.04870108289633,386.416532234641
DTXSID0026252,-3,-3.3,[-3.5:-3.1],1,1,0.732,101-02-0,15205-57-9,115-86-6,61397-56-6,95737-68-1,HVLLSGMXQDNUAL-UHFFFAOYSA-N,KKFOMYPMTJLQGA-UHFFFAOYSA-N,XZZNDPSIHUTMOC-UHFFFAOYSA-N,OXUPOIXSQGXRGF-UHFFFAOYSA-N,NHDHVHZZCFYRSB-UHFFFAOYSA-N,DTXSID0026252,DTXSID10934408,DTXSID1021952,DTXSID60976954,DTXSID1032640,-3,-6,-5,-9,-6,-6,-5,-5,-5,-7,2.588,0,41.28,0,12.168,2.145,52.7989865865173,3,11.8764968376942,3,5.43290289088046,170.824042765503
DTXSID9020089,-8,-8.21,[-8.31:-8.11],1,1,0.824,101-05-3,244768-32-9,500011-86-9,1912-26-1,224049-04-1,IMHBYKMAHXWHRP-UHFFFAOYSA-N,QXCHAADSAYQDHL-UHFFFAOYSA-N,FORBXGROTPOMEH-UHFFFAOYSA-N,HFBWPRKWDIRYNX-UHFFFAOYSA-N,WLPCAERCXQSYLQ-UHFFFAOYSA-N,DTXSID9020089,DTXSID90458374,DTXSID30469045,DTXSID2042488,DTXSID4058025,-8,-10,-7,-4,-9,-7,-7,-8,-6,-8,2.552,0.437731481481481,50.7,1,11.022,2.381,40.7296882995231,0,5.80850348766925,4,5.33618500124186,106.196141112547
DTXSID9034232,NaN,-5.74,[-6.48:-5],1,0.827,0.691,16484-77-8,13335-71-2,94-74-6,120-36-5|15165-67-0,6161-65-5,WNTGYJSOUMFZEP-UHFFFAOYSA-N,MLBCURLNKYKBEQ-UHFFFAOYSA-N,WHKUVVPPKQRRBV-UHFFFAOYSA-N,MZHCENGPTKEIGP-UHFFFAOYSA-N,MICCJGFEXKNBLU-UHFFFAOYSA-N,DTXSID3032670,DTXSID50158085,DTXSID4024195,DTXSID0020440|DTXSID0034851,DTXSID20297798,-5,-6,-5,-7,-6,-6,-5,-6,-6,-4,1.108,0.736658202632905,46.53,1,6.377,0.939,49.9839814819393,1,6.28519805522068,3,4.22683374526818,62.101224976057
DTXSID5020865,-5,-4.96,[-5.08:-4.84],1,1,0.822,101-14-4,4073-98-7,101-77-9,1454-80-4,521284-22-0,IBOFVQJTBBUKMU-UHFFFAOYSA-N,OMHOXRVODFQGCA-UHFFFAOYSA-N,YBRVSVVVWCFQMG-UHFFFAOYSA-N,HOLGXWDGCVTMTB-UHFFFAOYSA-N,TUAHDMSPHZSMQN-UHFFFAOYSA-N,DTXSID5020865,DTXSID90193713,DTXSID6022422,DTXSID00163003,DTXSID901045084,-5,-8,-7,-6,-4,-6,-6,-6,-7,-6,2.027,0.934356103552532,52.04,4,10.261,2.108,53.8505669493129,0,15.8385404407257,2,5.47620201145663,112.024444466127
DTXSID1045033,NaN,-10.19,[-13.16:-8],0,0.325,0.246,12217-80-0,61477-96-1,65059-45-2,1229654-66-3,72363-26-9,WBCXRDHKXHADQF-UHFFFAOYSA-N,IVBHGBMCVLDMKU-UHFFFAOYSA-N,SOYBSGQXDYYMDH-UHFFFAOYSA-N,KNDVJPKNBVIKML-UHFFFAOYSA-N,ALXCWDABTQQKAH-UHFFFAOYSA-N,DTXSID5065271,DTXSID2023482,DTXSID4070162,DTXSID40894829,DTXSID40888142,-13,-8,-8,-8,-15,-11,-7,-13,-8,-10,4.015,1.09466937191088,158.31,4,17.149,2.788,47.4966905168393,0,15.8272208757886,10,6.40279782047287,497.179432050814
DTXSID8024101,-9,-9.41,[-9.59:-9.23],1,1,0.761,101200-48-0,147150-35-4,80675-49-6,82097-50-5,74223-64-6,VLCQZHSMCYCDJL-UHFFFAOYSA-N,BIKACRYIQSLICJ-UHFFFAOYSA-N,OQWQAIRBZGBTBN-UHFFFAOYSA-N,XOPFESVZMSQIKC-UHFFFAOYSA-N,RSMUVYRMZCOLBH-UHFFFAOYSA-N,DTXSID8024101,DTXSID8034372,DTXSID201020936,DTXSID0024345,DTXSID6023864,-9,-16,-6,-8,-12,-11,-9,-11,-10,-9,3.42,0.554978977702192,149.06,1,14.743,2.213,44.7651298591879,2,6.48420642951482,11,5.8676182450716,218.35985060307
DTXSID4026214,NaN,-7.83,[-10:-5.47],1,0.596,0.405,15307-86-5,1154-59-2,68157-60-8,24085-08-3,99485-76-4,DCOPUUMXTXDBNB-UHFFFAOYSA-N,SJQBHPJLLIJASD-UHFFFAOYSA-N,GPXLRLUVLMHHIK-UHFFFAOYSA-N,OCLIQASIQHOWRE-UHFFFAOYSA-N,VYNOULHXXDFBLU-UHFFFAOYSA-N,DTXSID6022923,DTXSID4040767,DTXSID1034634,DTXSID00178814,DTXSID7052862,-7,-10,-9,-3,-9,-7,-7,-8,-8,-7,2.187,0.936581930097142,41.13,2,12.582,2.106,48.8255002465953,0,12.7802458053462,3,5.23660817242062,131.825504763449
DTXSID0057918,-7,-7.13,[-7.19:-7.07],1,1,0.975,101205-02-1,99129-21-2,74051-80-2,87820-88-0,94723-86-1,GOJRHLKLWMSXMB-UHFFFAOYSA-N,YWTHVAKOGDVEOS-UHFFFAOYSA-N,NMHGOXYVOKDNHF-UHFFFAOYSA-N,ZHDPLQKJJVUBDP-UHFFFAOYSA-N,IBYLBZLFTHFSKX-UHFFFAOYSA-N,DTXSID0057918,DTXSID3034458,DTXSID9024304,DTXSID1034973,DTXSID601029411,-7,-8,-7,-9,-7,-7,-7,-7,-7,-7,1.777,0,81.03,0,10.855,1.226,52.1437256441815,1,16.4871625556928,4,4.55387689160054,152.768061531983
DTXSID7020764,-4,-3.75,[-3.8:-3.7],1,1,0.978,101-21-3,2686-99-9,2631-40-5,122-42-9,2655-14-3,CWJSHJJYOPWUGX-UHFFFAOYSA-N,AUQAUAIUNJIIEP-UHFFFAOYSA-N,QBSJMKIUCUGGNG-UHFFFAOYSA-N,VXPLXMJHHKHSOA-UHFFFAOYSA-N,CVQODEWAPZVVBU-UHFFFAOYSA-N,DTXSID7020764,DTXSID1040322,DTXSID6042072,DTXSID7020766,DTXSID7058042,-4,-4,-5,-4,-3,-4,-4,-4,-4,-4,0.938,0.524845679012346,38.33,1,7.592,1.016,51.4507914563996,1,5.9851110598798,3,4.24312369824745,70.6720493291075
DTXSID70554727,NaN,-4.56,[-5.93:-3.19],1,0.524,0.521,141-24-2,111-59-1,36528-28-6,68140-98-7,112-10-7,XKGDWZQXVZSXAO-UHFFFAOYSA-N,BVWMJLIIGRDFEI-UHFFFAOYSA-N,RAPXDXJBAYUBHI-UHFFFAOYSA-N,FYWZXBFLSZJILE-UHFFFAOYSA-N,ZPWFUIUNWDIYCJ-UHFFFAOYSA-N,DTXSID2029169,DTXSID0059405,DTXSID4067985,DTXSID40867497,DTXSID5051579,-3,-4,-7,-5,-4,-4,-6,-6,-5,-6,0.776,0.0655694185869242,38.33,1,10.715,0.369,48.9386758939574,1,5.22384024718072,3,3.46573590279973,185.990902584605
DTXSID8037754,NaN,-5.21,[-5.94:-4.48],1,0.541,0.614,2459-10-1,26225-79-6,7443-25-6,311-45-5,3290-92-4,MJHNUUNSCNRGJE-UHFFFAOYSA-N,IRCMYGHHKLLGHV-UHFFFAOYSA-N,JMFYZMAVUHNCPW-UHFFFAOYSA-N,WYMSBXTXOHUIGT-UHFFFAOYSA-N,OKKRPWIIYQTPQF-UHFFFAOYSA-N,DTXSID8044620,DTXSID8034580,DTXSID5042328,DTXSID6024046,DTXSID3027530,-5,-5,-6,-6,-4,-5,-5,-4,-5,-4,1.579,0,66.36,0,8.566,1.037,46.776342497037,3,4.91930743412207,6,5.23810281689052,108.834254038014
DTXSID4025587,-2,-1.82,[-1.93:-1.71],1,1,0.824,101-39-3,122-57-6,6613-44-1,22699-70-3,939-97-9,VLUMOWNVWOXZAU-UHFFFAOYSA-N,BWHOZHOGCMHOBV-UHFFFAOYSA-N,ZJIOBDJEKDUUCI-UHFFFAOYSA-N,ZRYRILAFFDKOPB-UHFFFAOYSA-N,OTXINXDGSUFPNU-UHFFFAOYSA-N,DTXSID4025587,DTXSID4025662,DTXSID4064420,DTXSID20177223,DTXSID6027343,-2,-2,-1,0,-2,-1,-2,-1,-1,-1,1.124,0,17.07,0,5.477,0.939,53.7226773038237,0,6.77436188768589,1,4.59385642608782,49.2837209698938
DTXSID1044352,-1,-0.9,[-0.9:-1],1,1,0.979,101-41-7,93-89-0,89-71-4,93-92-5,140-11-4,CRZQGDNQQAALAY-UHFFFAOYSA-N,MTZQAGJQAFMTAQ-UHFFFAOYSA-N,WVWZECQNFWFVFW-UHFFFAOYSA-N,QUMXDOLUJCHOAY-UHFFFAOYSA-N,QUKGYYKBILRGFE-UHFFFAOYSA-N,DTXSID1044352,DTXSID3038696,DTXSID6048208,DTXSID6041636,DTXSID0020151,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,0.984,0,26.3,0,5.008,0.704,51.1348946814828,1,5.63817347610835,2,3.9761708252519,49.2837209698938
DTXSID7037551,-4,-4.43,[-4.51:-4.35],1,1,0.826,101-42-8,150-68-5,83857-96-9,882167-77-3,103-84-4,XXOYNJXVWVNOOJ-UHFFFAOYSA-N,BMLIZLVNXIYGCK-UHFFFAOYSA-N,JLVIHQCWASNXCK-UHFFFAOYSA-N,BGVBBMZMEKXUTR-UHFFFAOYSA-N,FZERHIULMFGESH-UHFFFAOYSA-N,DTXSID7037551,DTXSID0020311,DTXSID4075039,DTXSID20675759,DTXSID2022543,-4,-6,-5,-3,-4,-5,-7,-3,-4,-3,1.38,0.499027777777778,32.34,1,7.378,1.001,49.4522626215087,0,4.03969545543757,3,4.09538568673051,54.9746843651691
DTXSID7051507,-1,-0.82,[-0.97:-0.67],1,1,0.819,101-43-9,188570-78-7,105-86-2,21722-83-8,13487-27-9,OIWOHHBRDFKZNC-UHFFFAOYSA-N,AQALQDMWXUIMHX-UHFFFAOYSA-N,FQMZVFJYMPNUCT-UHFFFAOYSA-N,NOTFZGFABLVTIG-UHFFFAOYSA-N,JAVZALBKNIHSLL-UHFFFAOYSA-N,DTXSID7051507,DTXSID4051825,DTXSID0047614,DTXSID3047188,DTXSID7051688,-1,-1,-1,2,-1,-0,-1,-1,-1,0,0.685,0,26.3,0,5.352,0.408,50.2291734261937,1,4.87876156125545,2,2.70805020110221,54.9746843651691
DTXSID1041978,NaN,-9.06,[-11.58:-6.54],1,0.473,0.351,86811-58-7,71422-67-8,119126-15-7,82493-14-9,86479-06-3,YOWNVPAUWYHLQX-UHFFFAOYSA-N,UISUNVFOGSJSKD-UHFFFAOYSA-N,AOQMRUTZEYVDIL-UHFFFAOYSA-N,PIPJHDJQUXGVNR-UHFFFAOYSA-N,RGNPBRKPHBKNKX-UHFFFAOYSA-N,DTXSID1046556,DTXSID5041772,DTXSID7057943,DTXSID40868661,DTXSID3032620,-12,-10,-7,-6,-6,-9,-10,-8,-9,-10,2.516,1.35447010379498,67.43,2,15.549,1.921,38.6752172698983,1,20.3550178674614,5,6.25993990842028,328.113400488646
DTXSID3047001,0,0.25,[0.01:0],1,1,0.756,101-48-4,2100-42-7,2556-10-7,122-60-1,96-08-2,WNJSKZBEWNVKGU-UHFFFAOYSA-N,QMXZSRVFIWACJH-UHFFFAOYSA-N,QQDGMPOYFGNLMT-UHFFFAOYSA-N,FQYUMYWMJTYZTK-UHFFFAOYSA-N,YIEDFHHVUWKOEV-UHFFFAOYSA-N,DTXSID3047001,DTXSID3041403,DTXSID6051930,DTXSID8021145,DTXSID9042097,0,-4,-2,-2,-2,-2,-1,-2,-2,-2,0.884,0,18.46,0,5.409,0.677,51.0996074804349,2,5.63817347610835,2,3.91077222352649,55.3514084012771
DTXSID6059231,NaN,-4.37,[-7.38:-1.36],1,0.33,0.218,56271-94-4,81-11-8,2052-25-7,10023-48-0,532-40-1,OUSLHGWWWMRAIG-UHFFFAOYSA-N,REJHVSOVQBJEBF-UHFFFAOYSA-N,HETKNRGJVSOOEF-UHFFFAOYSA-N,HZSAJDVWZRBGIF-UHFFFAOYSA-O,HZSAJDVWZRBGIF-UHFFFAOYSA-O,DTXSID601101388,DTXSID5024926,DTXSID3062154,DTXSID6048389,DTXSID6046397,-2,-0,-7,-5,-8,-9,-9,-8,-8,-8,4.819,1.72665122934494,176.24,4,11.572,2.792,44.727123920249,0,11.6456338920665,9,6.30838300939512,172.43864648278
DTXSID10869362,NaN,-2.75,[-4.39:-1.11],1,0.48,0.574,2422-88-0,112-51-6,26530-20-1,61571-06-0,629-45-8,UDYXMTORTDACTG-UHFFFAOYSA-N,YSQZSPCQDXHJDJ-UHFFFAOYSA-N,JPMIIZHYYWMHDT-UHFFFAOYSA-N,QWFSMJVKLCAOEB-UHFFFAOYSA-N,CUDSBWGCGSUXDB-UHFFFAOYSA-N,DTXSID2062400,DTXSID90873947,DTXSID1025805,DTXSID20474926,DTXSID8060874,-5,-2,-4,-1,-1,-5,-2,-3,-1,-1,0.764,0.109308914923994,62.63,1,6.793,0.986,56.7733997804224,0,2.3094010767585,1,2.19722457733622,55.4855889627622
DTXSID7025895,-5,-4.92,[-4.99:-4.85],1,1,0.826,101-54-2,2243-62-1,102-07-8,1454-80-4,101-72-4,ATGUVEKSASEFFO-UHFFFAOYSA-N,KQSABULTKYLFEV-UHFFFAOYSA-N,GWEHVDNNLFDJLR-UHFFFAOYSA-N,HOLGXWDGCVTMTB-UHFFFAOYSA-N,OUBMGJOQLXMSNT-UHFFFAOYSA-N,DTXSID7025895,DTXSID3020916,DTXSID2025183,DTXSID00163003,DTXSID1025485,-5,-8,-5,-6,-4,-6,-6,-8,-7,-6,2.035,0.900495953010834,38.05,3,8.996,1.947,52.4037998056901,0,10.1704953470446,2,5.1540138769416,86.8941237557961
DTXSID5020869,-4,-4.13,[-4.25:-4.01],1,1,0.822,101-61-1,603-34-9,957-51-7,86-28-2,886-38-4,JNRLEMMIVRBKJE-UHFFFAOYSA-N,ODHXBMXNKOYIBV-UHFFFAOYSA-N,QAHFOPIILNICLA-UHFFFAOYSA-N,PLAZXGNBGZYJSA-UHFFFAOYSA-N,HCIBTBXNLVOFER-UHFFFAOYSA-N,DTXSID5020869,DTXSID4022076,DTXSID8024072,DTXSID1052585,DTXSID2046545,-4,-3,-8,-4,-3,-5,-5,-5,-4,-4,1.371,0,6.48,0,9.899,1.788,53.2193267363261,0,14.3116303107013,2,5.63879941027948,128.983688242145
DTXSID30893609,NaN,-0.91,[-1.66:-0.16],1,0.78,0.701,7775-00-0,3508-98-3,5337-93-9,937-30-4,22699-70-3,RLEFOSDUWZYGOS-UHFFFAOYSA-N,OTERUZJEJFMEEB-UHFFFAOYSA-N,PATYHUUYADUHQS-UHFFFAOYSA-N,NODGRWCMFMEGJH-UHFFFAOYSA-N,ZRYRILAFFDKOPB-UHFFFAOYSA-N,DTXSID6074883,DTXSID2052027,DTXSID00201535,DTXSID5061326,DTXSID20177223,-2,-1,-1,-0,0,-2,-2,-0,-1,-1,1.193,0,17.07,0,6.164,0.797,52.6391976684795,0,9.07085809793273,1,4.25117023249866,61.2498475175001
DTXSID1025485,-4,-4.28,[-4.42:-4.14],1,1,0.764,101-72-4,1807-55-2,719-59-5,99485-76-4,5096-13-9,OUBMGJOQLXMSNT-UHFFFAOYSA-N,ZMVMYBGDGJLCHV-UHFFFAOYSA-N,ZUWXHHBROGLWNH-UHFFFAOYSA-N,VYNOULHXXDFBLU-UHFFFAOYSA-N,GPBSRPLIMMWMQS-UHFFFAOYSA-O,DTXSID1025485,DTXSID7061986,DTXSID0052463,DTXSID7052862,DTXSID90275765,-4,-5,-2,-9,-5,-6,-6,-6,-7,-8,1.849,0.63855576026707,24.06,2,10.05,1.857,53.1799766958746,0,11.1524125533509,2,5.43290289088046,112.88577115642
DTXSID6022422,-7,-6.76,[-6.84:-6.68],1,1,0.826,101-77-9,1454-80-4,101-14-4,4073-98-7,2243-62-1,YBRVSVVVWCFQMG-UHFFFAOYSA-N,HOLGXWDGCVTMTB-UHFFFAOYSA-N,IBOFVQJTBBUKMU-UHFFFAOYSA-N,OMHOXRVODFQGCA-UHFFFAOYSA-N,KQSABULTKYLFEV-UHFFFAOYSA-N,DTXSID6022422,DTXSID00163003,DTXSID5020865,DTXSID90193713,DTXSID3020916,-7,-6,-5,-8,-8,-6,-7,-6,-6,-6,1.847,1.01043635046611,52.04,4,8.775,1.838,52.8315021119575,0,14.3116303107013,2,5.26463130889323,94.5001539331716
DTXSID0021094,-0,-0.1,[-0.42:0],1,1,0.684,101-80-4,32961-44-7,101-77-9,1454-80-4,2243-62-1,HLBLWEWZXPIGSM-UHFFFAOYSA-N,KHUIRIRTZCOEMK-UHFFFAOYSA-N,YBRVSVVVWCFQMG-UHFFFAOYSA-N,HOLGXWDGCVTMTB-UHFFFAOYSA-N,KQSABULTKYLFEV-UHFFFAOYSA-N,DTXSID0021094,DTXSID8067735,DTXSID6022422,DTXSID00163003,DTXSID3020916,-0,-8,-7,-6,-8,-6,-6,-6,-7,-6,2.032,1.06599190602167,61.27,4,8.636,1.852,50.5367600188321,1,12.3619978108598,3,5.26463130889323,94.5001539331716
DTXSID4046787,-6,-6.23,[-6.32:-6.14],1,1,0.824,101831-37-2,94232-67-4,141645-16-1,1197377-31-3,103361-09-7,ZSZFUDFOPOMEET-UHFFFAOYSA-N,ZQKLRJAOOUMVSA-UHFFFAOYSA-N,ZJZKLBXEGZKOBW-UHFFFAOYSA-N,FUPWOFWDARMISK-UHFFFAOYSA-N,FOUWCSDKDDHKQP-UHFFFAOYSA-N,DTXSID4046787,DTXSID70915995,DTXSID50467068,DTXSID001035729,DTXSID7032555,-6,-10,-6,-7,-6,-7,-7,-8,-9,-8,2.227,0.633610040525729,85.56,1,14.939,2.612,41.8094731570568,0,20.2940476863784,6,6.41785501802195,213.189683932399
DTXSID6025018,-1,-1.48,[-1.6:-1.36],1,1,0.822,101-83-7,23089-26-1,639-99-6,253454-23-8,106-20-7,XBPCUCUWBYBCDP-UHFFFAOYSA-N,RGZSQWQPBWRIAQ-UHFFFAOYSA-N,GFJIQNADMLPFOW-UHFFFAOYSA-N,BVDMQAQCEBGIJR-UHFFFAOYSA-N,SAIKULLUBZKPDA-UHFFFAOYSA-N,DTXSID6025018,DTXSID4042094,DTXSID1052323,DTXSID501036184,DTXSID7025053,-1,-4,-2,-3,-2,-2,-2,-3,-3,-2,0.614,0.0627777777777778,12.03,1,6.586,0.564,49.9564798783099,0,8.07939091087514,1,3.04452243772342,79.5909131906264
DTXSID9021847,-2,-1.7,[-1.74:-2],1,1,0.976,101-84-8,NOCAS_870813,2689-07-8,103-50-4,6452-49-9,USIUVYZYUHIAEV-UHFFFAOYSA-N,BOTNYLSAWDQNEX-UHFFFAOYSA-N,IPBRZLMGGXHHMS-UHFFFAOYSA-N,MHDVGSVTJDSBDK-UHFFFAOYSA-N,BMURONZFJJPAOK-UHFFFAOYSA-N,DTXSID9021847,DTXSID70870813,DTXSID90181397,DTXSID5025819,DTXSID1064370,-2,-2,-2,-3,-2,-2,-2,-3,-2,-3,1.164,0,9.23,0,6.428,1.302,53.4274977483833,1,8.07939091087514,1,5.02962059400734,79.5909131906264
DTXSID2020470,NaN,-3.75,[-4.89:-3],1,0.567,0.593,40527-42-2,14228-73-0,69098-08-4,326-61-4,204254-84-2,YDQLGNDCYHZHEE-UHFFFAOYSA-N,VQMQXWYQIIUJIT-UHFFFAOYSA-N,CDCQKYGCIPUMCF-UHFFFAOYSA-N,PFWYHTORQZAGCA-UHFFFAOYSA-N,PRRFQXHAXJDWGV-UHFFFAOYSA-N,DTXSID5068233,DTXSID1044805,DTXSID401036400,DTXSID2025925,DTXSID501036146,-3,-5,-4,-3,-6,-4,-5,-3,-4,-5,1.453,0,43.52,0,7.56,1.112,49.0533204498348,4,10.8086844130865,4,4.78957290898587,99.4147538272662
DTXSID8021355,-8,-8.36,[-8.46:-8.26],1,1,0.824,10191-41-0|59-02-9,119-13-1,67845-93-6,96487-85-3,144429-84-5,GVJHHUAWPYXKBD-UHFFFAOYSA-N,GZIFEOYASATJEH-UHFFFAOYSA-N,NZYMWGXNIUZYRC-UHFFFAOYSA-N,QWUNBJUTBPRZJT-UHFFFAOYSA-N,YSLFJMFSTOJEDL-UHFFFAOYSA-N,DTXSID8021355|DTXSID0026339,DTXSID1046263,DTXSID0052382,DTXSID901021161,DTXSID80273997,-8,-8,-4,-9,-6,-7,-7,-7,-7,-5,0.894,0.355555506086977,29.46,1,14.752,1.024,51.3302086001992,1,16.977995980368,2,5.60281046355857,321.227287173557
DTXSID8064989,-5,-5.13,[-5.25:-5.01],1,1,0.739,10193-99-4,7575-23-7,31775-89-0,33007-83-9,162208-27-7,RUDUCNPHDIMQCY-UHFFFAOYSA-N,JOBBTVPTPXRUBP-UHFFFAOYSA-N,VTLHIRNKQSFSJS-UHFFFAOYSA-N,IMQFZQVZKBIPCQ-UHFFFAOYSA-N,JNSGIVNNHKGGRU-UHFFFAOYSA-N,DTXSID8064989,DTXSID1044728,DTXSID701021096,DTXSID8044919,DTXSID60670001,-5,-6,-11,-7,-6,-8,-8,-6,-6,-6,4.644,1.80054823026604,260.4,0,11.137,2.455,53.1839883185759,4,8.41079343623013,8,3.89182029811063,130.8431584166
DTXSID7024956,-4,-3.57,[-3.66:-3.48],1,1,0.824,101-96-2,530-50-7,39512-49-7,203448-76-4,752984-24-0|1225478-65-8,FSWDLYNGJBGFJH-UHFFFAOYSA-N,YHYKLKNNBYLTQY-UHFFFAOYSA-N,LZAYOZUFUAMFLD-UHFFFAOYSA-N,LPZZJKBLKQOBMZ-UHFFFAOYSA-N,NMRCYNVWDPJOAC-UHFFFAOYSA-N,DTXSID7024956,DTXSID3043869,DTXSID7057733,DTXSID601019696,DTXSID201019351|DTXSID201020562,-4,-3,-7,-4,-3,-5,-4,-4,-2,-2,1.073,0.482662824389015,24.06,2,8.258,1.026,50.7249043301485,0,9.33926059471213,2,4.78017336197437,85.5766094331183
