MoleculeID,LogKM_exp,LogKM_pred,KM_predRange,AD_KM,AD_index_KM,Conf_index_KM,KM_CAS_neighbor_1,KM_CAS_neighbor_2,KM_CAS_neighbor_3,KM_CAS_neighbor_4,KM_CAS_neighbor_5,KM_InChiKey_neighbor_1,KM_InChiKey_neighbor_2,KM_InChiKey_neighbor_3,KM_InChiKey_neighbor_4,KM_InChiKey_neighbor_5,KM_DTXSID_neighbor_1,KM_DTXSID_neighbor_2,KM_DTXSID_neighbor_3,KM_DTXSID_neighbor_4,KM_DTXSID_neighbor_5,LogKM_Exp_neighbor_1,LogKM_Exp_neighbor_2,LogKM_Exp_neighbor_3,LogKM_Exp_neighbor_4,LogKM_Exp_neighbor_5,LogKM_pred_neighbor_1,LogKM_pred_neighbor_2,LogKM_pred_neighbor_3,LogKM_pred_neighbor_4,LogKM_pred_neighbor_5,MAXDP,nCl,nHBDon,nHBa,SpMax_Dt,SaasC,ATS5e,VAdjMat,nF9HeteroRing,GATS8c,GATS1v,SpMax_Dzv
DTXSID1026667,NaN,-0.41,[-0.83:0.08],1,0.583,0.634,98-83-9,16219-75-3,108-57-6,100-40-3,106-43-4,XYLMUPLGERFSHI-UHFFFAOYSA-N,OJOWICOBYCXEKR-UHFFFAOYSA-N,PRJNEUBECVAVAG-UHFFFAOYSA-N,BBDKZWKEPDTENS-UHFFFAOYSA-N,NPDACUSDTOMAMK-UHFFFAOYSA-N,DTXSID9025661,DTXSID1025306,DTXSID30110020,DTXSID3021437,DTXSID8024814,-0.71,-0.56,0.59,-0.41,-0.83,-0.15,-0.35,0.26,-0.27,-0.51,0.979166666666667,0,0,0,31.3113351795649,0.923611111111111,98.073892,4,0,0,0.955527458095195,12.7622482832808
DTXSID0037495,NaN,-0.91,[-1.2:-0.62],1,0.47,0.655,122-34-9,479-27-6,2243-62-1,1912-24-9,3296-90-0,ODCWYMIRDDJXKW-UHFFFAOYSA-N,YFOOEYJGMMJJLS-UHFFFAOYSA-N,KQSABULTKYLFEV-UHFFFAOYSA-N,MXWJVTOOROXGIU-UHFFFAOYSA-N,CHUGKEQJSLOLHL-UHFFFAOYSA-N,DTXSID4021268,DTXSID6044432,DTXSID3020916,DTXSID9020112,DTXSID9020164,-0.94,-0.73,-0.52,-1.05,-1.4,-0.91,-0.8,-0.88,-0.86,-0.65,1.41365583270345,1,2,3,49.3807350166826,1.67537037037037,197.003134,4.4594316186373,0,0.184465902182268,0.920268341080489,31.0167216382621
DTXSID5025312,NaN,0.05,[-0.54:0.64],1,0.495,0.557,142-96-1,107-39-1,1634-04-4,108-87-2,126690-66-2,DURPTKYDGMDSBL-UHFFFAOYSA-N,FXNDIJDIPNCZQJ-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,UAEPNZWRGJTJPN-UHFFFAOYSA-N,DSBKYWWEBIJMOS-UHFFFAOYSA-N,DTXSID1022007,DTXSID4026765,DTXSID3020833,DTXSID0047749,DTXSID90657608,-0.25,0.12,-0.88,0.57,0.92,0.46,0.33,-0.44,0.01,0.82,1.65986111111111,0,0,2,31.3113351795649,0,288.269532,4,0,0,1.51177539008087,19.9790768244603
DTXSID9034650,NaN,-0.45,[-1.29:0.39],0,0.265,0.365,91-96-3,5124-25-4,81406-37-3,120068-36-2,120068-37-3,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,LGHZJDKSVUTELU-UHFFFAOYSA-N,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,DTXSID5059034,DTXSID8052148,DTXSID5034303,DTXSID6074750,DTXSID4034609,-1.5,-0.66,-0.61,1.05,-0.21,-0.49,-0.73,0.05,-0.25,0.56,5.78996318692086,1,2,11,224.84952588843,-0.200837432544315,812.504141999999,5.8073549220576,0,0.931953953464737,1.02937773768233,164.145525219377
DTXSID9021845,NaN,-1.06,[-1.3:-0.82],1,0.397,0.653,120-71-8,96-29-7,527-60-6,103-69-5,95-78-3,WXWCDTXEKCVRRO-UHFFFAOYSA-N,WHIVNJATOVLWBW-UHFFFAOYSA-N,BPRYUXCVCCNUFE-UHFFFAOYSA-N,OJGMBLNIHDZDGS-UHFFFAOYSA-N,VOWZNBNDMFLQGM-UHFFFAOYSA-N,DTXSID1020350,DTXSID1021821,DTXSID7022049,DTXSID1025271,DTXSID3026306,-1,-1.33,-1.3,-0.65,-0.99,-0.85,-0.85,-0.91,-0.85,-0.91,2.59324074074074,0,1,3,31.7717077942687,0,242.202168,4.16992500144231,0,0,1.3775242231697,23.7785222106661
DTXSID0027721,NaN,0.2,[-0.73:1.13],0,0.19,0.332,71608-00-9,119-47-1,117-81-7,67614-33-9,91-96-3,URBDBPHPDMMRDF-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,DTXSID80559900,DTXSID4020870,DTXSID5020607,DTXSID3020621,DTXSID5059034,1.26,0.03,0.44,0.69,-1.5,0.14,-0.24,0.27,0.44,-0.49,1.04077128999748,0,1,1,300.670731962547,7.47077512079784,1447.422624,5.95419631038688,0,2.07381243829091,0.941955804896413,179.056178832919
DTXSID1047601,NaN,-1.04,[-1.25:-0.83],1,0.522,0.699,527-60-6,2042-14-0,5428-54-6,96-96-8,88-19-7,BPRYUXCVCCNUFE-UHFFFAOYSA-N,BQEXDUKMTVYBRK-UHFFFAOYSA-N,UMFDLIXUUJMPSI-UHFFFAOYSA-N,QFMJFXFXQAFGBO-UHFFFAOYSA-N,YCMLQMDWSXFTIF-UHFFFAOYSA-N,DTXSID7022049,DTXSID90879085,DTXSID4063874,DTXSID3044750,DTXSID7021362,-1.3,-0.8,-1.24,-0.87,-0.89,-0.91,-0.91,-0.66,-0.85,-0.83,3.47107709750567,0,1,1,47.7515779190545,1.18055555555556,280.729004,4.4594316186373,0,0.254358075197571,1.10608474870267,26.2732726192688
DTXSID20884445,NaN,0.39,[-0.43:1.49],0,0.085,0.194,16958-92-2,78-42-2,117-81-7,67614-33-9,1544-19-0,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,GTVWRXDRKAHEAD-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,NILNWNGNABYYHH-UHFFFAOYSA-N,DTXSID9027786,DTXSID0021414,DTXSID5020607,DTXSID3020621,DTXSID20165620,-0.43,-0.29,0.44,0.69,2.79,0.83,0.8,0.27,0.44,0.21,5.06986961864946,0,1,2,593.75935019948,0,2246.69588,6.39231742277876,0,1.11842695501807,1.47403043505856,598.401905705058
DTXSID6020692,NaN,-0.75,[-1.18:-0.19],1,0.384,0.496,137-26-8,121-69-7,108-60-1,542-18-7,111-44-4,KUAZQDVKQLNFPE-UHFFFAOYSA-N,JLTDJTHDQAWBAV-UHFFFAOYSA-N,QCFYJCYNJLBDRT-UHFFFAOYSA-N,UNFUYWDGSFDHCW-UHFFFAOYSA-N,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,DTXSID5021332,DTXSID2020507,DTXSID4020167,DTXSID3052193,DTXSID9020168,-1.18,-0.96,-1.07,0.41,-0.81,-0.14,-0.1,-0.89,-0.4,-0.76,0.46875,0,0,4,65.0138862107382,0,85.411584,4.32192809488736,0,0,1.33480600069124,25.2809171980791
DTXSID3041584,NaN,0.91,[-0.18:2],0,0.164,0.221,1544-19-0,67614-33-9,117-81-7,67375-30-8,16958-92-2,NILNWNGNABYYHH-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,DTXSID20165620,DTXSID3020621,DTXSID5020607,DTXSID7041201,DTXSID9027786,2.79,0.69,0.44,0.7,-0.43,0.21,0.44,0.27,0.13,0.83,5.78314839671712,0,0,11,386.416532234641,1.23672892341859,1066.386776,6.24792751344359,0,0.920697240710049,0.968633379496081,311.0166400558
DTXSID0026252,NaN,0.25,[-0.27:0.77],1,0.406,0.55,2104-64-5,80-43-3,56-38-2,14816-18-3,18854-01-8,AIGRXSNSLVJMEA-UHFFFAOYSA-N,XMNIXWIUMCBBBL-UHFFFAOYSA-N,LCCNCVORNKJIRZ-UHFFFAOYSA-N,ATROHALUCMTWTB-UHFFFAOYSA-N,SDMSCIWHRZJSRN-UHFFFAOYSA-N,DTXSID7022174,DTXSID1025017,DTXSID7021100,DTXSID8034324,DTXSID0042080,0.02,-0.01,-0.41,0.84,1.05,0.28,0.09,0.11,0.19,0.38,2.50731502477534,0,0,3,170.824042765503,2.34579361580023,453.102954,5.4594316186373,0,0.0781889875301802,0.889173724101796,103.678706506843
DTXSID9020089,NaN,-0.11,[-1.17:0.95],1,0.329,0.373,92-84-2,330-54-1,57057-83-7,119-56-2,59039-21-3,WJFKNYWRSNBZNX-UHFFFAOYSA-N,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,RKEHLKXRUVUBJN-UHFFFAOYSA-N,AJYOOHCNOXWTKJ-UHFFFAOYSA-N,PIORTDHJOLELKR-UHFFFAOYSA-N,DTXSID5021126,DTXSID0020446,DTXSID7052232,DTXSID50870472,DTXSID00872042,0.04,-1.45,0.11,-0.89,1.72,-0.19,-0.65,-0.32,-1.17,1.42,1.35412558439013,3,1,4,106.196141112547,5.07646751910641,224.48448,5,0,0.640101454518884,0.643002815604818,54.2656120512645
DTXSID9034232,NaN,-1.01,[-1.33:-0.69],1,0.387,0.603,330-54-1,119-56-2,63-25-2,96-96-8,3766-81-2,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,AJYOOHCNOXWTKJ-UHFFFAOYSA-N,CVXBEEMKQHEXEN-UHFFFAOYSA-N,QFMJFXFXQAFGBO-UHFFFAOYSA-N,DIRFUJHNVNOBMY-UHFFFAOYSA-N,DTXSID0020446,DTXSID50870472,DTXSID9020247,DTXSID3044750,DTXSID4058077,-1.45,-0.89,-1.18,-0.87,-0.52,-0.65,-1.17,-0.84,-0.85,-0.74,3.47379330435878,1,1,4,62.101224976057,1.84798343411439,245.816466,4.70043971814109,0,1.1449566638878,0.87922596548875,41.304883858928
DTXSID5020865,-0.15,-0.15,[-0.16:-0.14],1,1,0.955,101-14-4,91-94-1,80-05-7,97-23-4,101-53-1,IBOFVQJTBBUKMU-UHFFFAOYSA-N,HUWXDEQWWKGHRV-UHFFFAOYSA-N,IISBACLAFKSPIT-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,HJSPWKGEPDZNLK-UHFFFAOYSA-N,DTXSID5020865,DTXSID6020432,DTXSID7020182,DTXSID6021824,DTXSID9047962,-0.15,-0.13,0.27,-0.51,-0.86,-0.29,-0.57,-0.43,-0.43,-0.72,1.85698118753674,2,2,4,112.024444466127,7.15096756420904,388.25038,5.08746284125034,0,2.16136434169968,0.675195830638795,54.2746300726986
DTXSID1045033,NaN,-0.7,[-1.21:-0.19],0,0.132,0.423,91-96-3,5124-25-4,119-47-1,83-79-4,81406-37-3,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,JUVIOZPCNVVQFO-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,DTXSID5059034,DTXSID8052148,DTXSID4020870,DTXSID6021248,DTXSID5034303,-1.5,-0.66,0.03,-0.59,-0.61,-0.49,-0.73,-0.24,0.6,0.05,6.65380542957924,0,3,10,497.179432050814,0.991749032793406,1774.14014,6.04439411935845,0,0.680608895017535,0.979387578554274,165.866429339175
DTXSID8024101,NaN,-0.6,[-0.85:-0.35],1,0.345,0.572,81406-37-3,66332-96-5,25311-71-1,69806-40-2,120068-37-3,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,HOQADATXFBOEGG-UHFFFAOYSA-N,MFSWTRQUCLNFOM-UHFFFAOYSA-N,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,DTXSID5034303,DTXSID8024109,DTXSID8032417,DTXSID6024123,DTXSID4034609,-0.61,-0.61,-0.51,-1.08,-0.21,0.05,-0.34,0.07,0.16,0.56,5.71351599899219,0,1,8,218.35985060307,-0.221101539687397,820.618898,5.75488750216347,0,0.861310947800768,1.07676050992998,148.984984748277
DTXSID4026214,NaN,0.02,[-0.97:1.01],1,0.302,0.33,97-23-4,115-32-2,510-15-6,91-94-1,330-55-2,MDNWOSOZYLHTCG-UHFFFAOYSA-N,UOAMTSKGCBMZTC-UHFFFAOYSA-N,RAPBNVDSDCTNRC-UHFFFAOYSA-N,HUWXDEQWWKGHRV-UHFFFAOYSA-N,XKJMBINCVNINCA-UHFFFAOYSA-N,DTXSID6021824,DTXSID4020450,DTXSID9020299,DTXSID6020432,DTXSID2024163,-0.51,1.99,-0.08,-0.13,-0.97,-0.43,0.05,0.55,-0.57,-1.01,4.87459372637944,3,2,6,131.825504763449,5.89825370292736,345.586114,5.24792751344359,0,0.43708922464654,0.65412183833089,83.5713401916427
DTXSID0057918,NaN,-0.3,[-0.86:0.26],1,0.421,0.519,1582-09-8,1241-94-7,84-74-2,119-12-0,85-68-7,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CGSLYBDCEGBZCG-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,DTXSID4021395,DTXSID1025300,DTXSID2021781,DTXSID2042355,DTXSID3020205,0.62,-0.15,-0.4,-0.7,-1.03,-0.56,-0.31,-0.4,-0.29,-0.4,5.59735237150416,0,0,4,152.768061531983,0,995.516720000001,5.4594316186373,0,0.918290019399439,1.17171080510456,106.162030250152
DTXSID7020764,NaN,-1.12,[-1.33:-0.91],1,0.5,0.673,2631-40-5,330-54-1,330-55-2,60-51-5,96-96-8,QBSJMKIUCUGGNG-UHFFFAOYSA-N,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,XKJMBINCVNINCA-UHFFFAOYSA-N,MCWXGJITAZMZEV-UHFFFAOYSA-N,QFMJFXFXQAFGBO-UHFFFAOYSA-N,DTXSID6042072,DTXSID0020446,DTXSID2024163,DTXSID7020479,DTXSID3044750,-1.25,-1.45,-0.97,-1.01,-0.87,-0.78,-0.65,-1.01,-0.91,-0.85,4.21419438145629,1,1,4,70.6720493291075,2.06836136306374,313.802034,4.8073549220576,0,0.143465683761075,0.982343317104676,52.1130998443345
DTXSID70554727,NaN,0.02,[-0.31:0.35],1,0.273,0.561,117-81-7,125116-23-6,25311-71-1,60782-58-3,1241-94-7,BJQHLKABXJIVAM-UHFFFAOYSA-N,XWPZUHJBOLQNMN-UHFFFAOYSA-N,HOQADATXFBOEGG-UHFFFAOYSA-N,NOVLNRUYLAGEMC-UHFFFAOYSA-N,CGSLYBDCEGBZCG-UHFFFAOYSA-N,DTXSID5020607,DTXSID4034497,DTXSID8032417,DTXSID30878375,DTXSID1025300,0.44,0.23,-0.51,0.04,-0.15,0.27,0.4,0.07,0.83,-0.31,5.09779064346487,0,1,3,185.990902584605,0,1309.770132,5.58496250072116,0,0.755725389800681,1.43289058808049,164.652773017646
DTXSID8037754,NaN,0.39,[-0.14:0.92],1,0.443,0.555,14816-18-3,333-41-5,18854-01-8,55-38-9,298-04-4,ATROHALUCMTWTB-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,SDMSCIWHRZJSRN-UHFFFAOYSA-N,PNVJTZOFSHSLTO-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,DTXSID8034324,DTXSID9020407,DTXSID0042080,DTXSID8020620,DTXSID0022018,0.84,0.07,1.05,-0.36,0.03,0.19,0.36,0.38,0.12,0.02,1.70448837868481,0,0,3,108.834254038014,0.341734693877552,362.17338,5.16992500144231,0,0.920802464705449,1.1723616424644,87.2644742684399
DTXSID4025587,NaN,-0.3,[-0.88:0.28],1,0.414,0.541,100-17-4,105-06-6,105-05-5,5707-44-8,298-04-4,BNUHAJGCKIQFGE-UHFFFAOYSA-N,WEERVPDNCOGWJF-UHFFFAOYSA-N,DSNHSQKRULAAEI-UHFFFAOYSA-N,SRQOBNUBCLPPPH-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,DTXSID9059208,DTXSID2033863,DTXSID4026711,DTXSID7073355,DTXSID0022018,-0.95,0.5,-0.01,0.06,0.03,-0.48,0.18,0.44,0.7,0.02,3.24091033635676,0,0,1,49.2837209698938,1.06675925925926,198.526316,4.4594316186373,0,1.59972801079123,0.96477785143719,23.8386621955066
DTXSID1044352,NaN,-0.9,[-1.12:-0.65],1,0.695,0.759,579-10-2,91-23-6,555-03-3,612-22-6,88-72-2,LMTGCJANOQOGPI-UHFFFAOYSA-N,CFBYEGUGFPZCNF-UHFFFAOYSA-N,WGYFINWERLNPHR-UHFFFAOYSA-N,PXWYZLWEKCMTEZ-UHFFFAOYSA-N,PLAZTCDQAHEYBI-UHFFFAOYSA-N,DTXSID8060373,DTXSID3020962,DTXSID3060295,DTXSID4073209,DTXSID4025791,-1.12,-1.04,-1.04,-0.56,-0.48,-0.89,-0.89,-0.87,-0.89,-0.88,3.75898526077098,0,0,2,49.2837209698938,0.98550925925926,238.20438,4.4594316186373,0,0.0924886930068425,1.04415483167213,28.9866224031417
DTXSID7037551,NaN,-0.96,[-1.11:-0.81],1,0.545,0.745,96-96-8,88-19-7,60-51-5,2631-40-5,2042-14-0,QFMJFXFXQAFGBO-UHFFFAOYSA-N,YCMLQMDWSXFTIF-UHFFFAOYSA-N,MCWXGJITAZMZEV-UHFFFAOYSA-N,QBSJMKIUCUGGNG-UHFFFAOYSA-N,BQEXDUKMTVYBRK-UHFFFAOYSA-N,DTXSID3044750,DTXSID7021362,DTXSID7020479,DTXSID6042072,DTXSID90879085,-0.87,-0.89,-1.01,-1.25,-0.8,-0.85,-0.83,-0.91,-0.78,-0.91,4.12704081632653,0,1,3,54.9746843651691,0.815925925925926,250.334004,4.58496250072116,0,0.0654853489702108,1.10434520378684,37.8730240683638
DTXSID7051507,NaN,-1.04,[-1.26:-0.82],1,0.544,0.715,2212-67-1,579-10-2,78-59-1,91-23-6,612-22-6,DEDOPGXGGQYYMW-UHFFFAOYSA-N,LMTGCJANOQOGPI-UHFFFAOYSA-N,HJOVHMDZYOCNQW-UHFFFAOYSA-N,CFBYEGUGFPZCNF-UHFFFAOYSA-N,PXWYZLWEKCMTEZ-UHFFFAOYSA-N,DTXSID6024206,DTXSID8060373,DTXSID8020759,DTXSID3020962,DTXSID4073209,-1.08,-1.12,-1.29,-1.04,-0.56,-1.19,-0.89,-0.86,-0.89,-0.89,4.08928193499622,0,0,2,54.9746843651691,0,303.627508,4.58496250072116,0,0.134118967468318,1.27026686930382,39.3775684827384
DTXSID1041978,NaN,-0.4,[-1.25:0.45],0,0.175,0.332,91-96-3,120068-36-2,5124-25-4,120068-37-3,81406-37-3,CRRLDLPBQWRVGN-UHFFFAOYSA-N,LGHZJDKSVUTELU-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,DTXSID5059034,DTXSID6074750,DTXSID8052148,DTXSID4034609,DTXSID5034303,-1.5,1.05,-0.66,-0.21,-0.61,-0.49,-0.25,-0.73,0.56,0.05,6.35676600966374,1,2,12,328.113400488646,-5.15494342273774,710.154288,6.04439411935845,0,1.11571458187881,0.764942375108451,239.487920326713
DTXSID3047001,NaN,0.25,[-0.44:0.94],1,0.468,0.51,2216-69-5,79-92-5,99-62-7,98-51-1,3811-49-2,NQMUGNMMFTYOHK-UHFFFAOYSA-N,CRPUJAZIXJMDBK-UHFFFAOYSA-N,UNEATYXSUBPPKP-UHFFFAOYSA-N,QCWXDVFBZVHKLV-UHFFFAOYSA-N,OUNSASXJZHBGAI-UHFFFAOYSA-N,DTXSID5062263,DTXSID8026488,DTXSID8026640,DTXSID1024704,DTXSID7041885,0.39,0.96,0.56,0.31,-1.15,-0.18,0.39,0.46,0.3,-0.2,1.58116780045351,0,0,2,55.3514084012771,1.22796296296296,385.327076,4.58496250072116,0,0.0949241094321613,1.19038105291617,37.0413737423084
DTXSID6059231,NaN,-0.88,[-1.42:-0.34],0,0.232,0.467,5124-25-4,97-23-4,91-96-3,603-11-2,91-94-1,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,KFIRODWJCYBBHY-UHFFFAOYSA-N,HUWXDEQWWKGHRV-UHFFFAOYSA-N,DTXSID8052148,DTXSID6021824,DTXSID5059034,DTXSID9060528,DTXSID6020432,-0.66,-0.51,-1.5,-1.57,-0.13,-0.73,-0.43,-0.49,-0.79,-0.57,4.28662951982722,0,3,7,172.43864648278,-0.075559799339334,523.380876,5.52356195605701,0,0.737320222894347,0.810507988192586,103.134933976593
DTXSID10869362,NaN,-0.55,[-1:-0.02],1,0.4,0.557,120-71-8,118-44-5,96-96-8,611-21-2,103-69-5,WXWCDTXEKCVRRO-UHFFFAOYSA-N,KDFFXYVOTKKBDI-UHFFFAOYSA-N,QFMJFXFXQAFGBO-UHFFFAOYSA-N,GUAWMXYQZKVRCW-UHFFFAOYSA-N,OJGMBLNIHDZDGS-UHFFFAOYSA-N,DTXSID1020350,DTXSID8059473,DTXSID3044750,DTXSID4060600,DTXSID1025271,-1,0.43,-0.87,-0.74,-0.65,-0.85,-0.36,-0.85,-0.82,-0.85,1.27169931552868,0,1,3,55.4855889627622,0,512.528252,4.58496250072116,0,0.124109240719802,1.17165884282467,34.3532722816902
DTXSID7025895,NaN,-0.61,[-0.95:-0.27],1,0.349,0.615,91-94-1,122-34-9,2243-62-1,1912-24-9,97-23-4,HUWXDEQWWKGHRV-UHFFFAOYSA-N,ODCWYMIRDDJXKW-UHFFFAOYSA-N,KQSABULTKYLFEV-UHFFFAOYSA-N,MXWJVTOOROXGIU-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,DTXSID6020432,DTXSID4021268,DTXSID3020916,DTXSID9020112,DTXSID6021824,-0.13,-0.94,-0.52,-1.05,-0.51,-0.57,-0.91,-0.88,-0.86,-0.43,1.59227954144621,0,2,2,86.8941237557961,2.90859546905182,288.389324,4.8073549220576,0,1.18497141653259,0.816165982683114,42.6740868883203
DTXSID5020869,-0.04,-0.04,[-0.04:-0.01],1,1,0.884,101-61-1,7116-96-3,66246-88-6,NOCAS_878035,104-72-3,JNRLEMMIVRBKJE-UHFFFAOYSA-N,IFUOTAQBVGAZPR-UHFFFAOYSA-N,WKBPZYKAUNRMKP-UHFFFAOYSA-N,YMMIQATXLXCOPJ-UHFFFAOYSA-N,UZILCZKGXMQEQR-UHFFFAOYSA-N,DTXSID5020869,DTXSID3064566,DTXSID8042260,DTXSID10878035,DTXSID5051529,-0.04,0.03,1.19,0.24,0.63,0.44,0.3,0.66,0.15,0.75,0.203561980347695,0,0,2,128.983688242145,5.18501624157468,706.619712000002,5.24792751344359,0,1.21942790013246,1.11336972419245,79.4783222386613
DTXSID30893609,NaN,-0.68,[-1.07:-0.29],1,0.319,0.56,100-17-4,2497-06-5,62-44-2,298-04-4,950-37-8,BNUHAJGCKIQFGE-UHFFFAOYSA-N,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,CPJSUEIXXCENMM-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,MEBQXILRKZHVCX-UHFFFAOYSA-N,DTXSID9059208,DTXSID8041901,DTXSID1021116,DTXSID0022018,DTXSID5020819,-0.95,-0.67,-0.55,0.03,-1.15,-0.48,-0.44,-0.8,0.02,-0.34,4.52381610062864,1,0,3,61.2498475175001,0.803367031997985,255.468872,4.70043971814109,0,2.08377393206029,0.925205122660624,37.4304239251688
DTXSID1025485,NaN,-0.21,[-0.6:0.18],1,0.305,0.558,80-05-7,101-14-4,101-53-1,91-94-1,62-44-2,IISBACLAFKSPIT-UHFFFAOYSA-N,IBOFVQJTBBUKMU-UHFFFAOYSA-N,HJSPWKGEPDZNLK-UHFFFAOYSA-N,HUWXDEQWWKGHRV-UHFFFAOYSA-N,CPJSUEIXXCENMM-UHFFFAOYSA-N,DTXSID7020182,DTXSID5020865,DTXSID9047962,DTXSID6020432,DTXSID1021116,0.27,-0.15,-0.86,-0.13,-0.55,-0.43,-0.29,-0.72,-0.57,-0.8,0.86803303728899,0,2,2,112.88577115642,3.36220978206097,461.326912,5.08746284125034,0,2.44128264039144,0.990013194130116,68.6510864110838
DTXSID6022422,NaN,-0.21,[-0.59:0.17],1,0.351,0.581,101-14-4,80-05-7,91-94-1,101-53-1,97-23-4,IBOFVQJTBBUKMU-UHFFFAOYSA-N,IISBACLAFKSPIT-UHFFFAOYSA-N,HUWXDEQWWKGHRV-UHFFFAOYSA-N,HJSPWKGEPDZNLK-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,DTXSID5020865,DTXSID7020182,DTXSID6020432,DTXSID9047962,DTXSID6021824,-0.15,0.27,-0.13,-0.86,-0.51,-0.29,-0.43,-0.57,-0.72,-0.43,1.62339065255732,0,2,2,94.5001539331716,4.12042139077854,369.668528,4.90689059560852,0,2.08379450265769,0.823233111740742,45.0622550126368
DTXSID0021094,NaN,-0.52,[-0.9:-0.14],1,0.361,0.616,91-94-1,97-23-4,101-14-4,1912-24-9,122-34-9,HUWXDEQWWKGHRV-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,IBOFVQJTBBUKMU-UHFFFAOYSA-N,MXWJVTOOROXGIU-UHFFFAOYSA-N,ODCWYMIRDDJXKW-UHFFFAOYSA-N,DTXSID6020432,DTXSID6021824,DTXSID5020865,DTXSID9020112,DTXSID4021268,-0.13,-0.51,-0.15,-1.05,-0.94,-0.57,-0.43,-0.29,-0.86,-0.91,2.07722222222222,0,2,3,94.5001539331716,2.96042139077853,293.250592,4.90689059560852,0,1.22025698828973,0.789885348303527,50.8284605929338
DTXSID4046787,NaN,-0.12,[-0.55:0.31],1,0.321,0.541,26952-20-5,81406-37-3,66332-96-5,156052-68-5,510-15-6,RPDJBUSVCYFTRU-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,SOUGWDPPRBKJEX-UHFFFAOYSA-N,RAPBNVDSDCTNRC-UHFFFAOYSA-N,DTXSID3039406,DTXSID5034303,DTXSID8024109,DTXSID9032581,DTXSID9020299,0.45,-0.61,-0.61,0.16,-0.08,-0.06,0.05,-0.34,0.43,0.55,5.01456403040243,3,1,7,213.189683932399,6.22732932522735,601.855986000001,5.70043971814109,0,0.9753756538757,0.668697134313971,120.628753856848
